eid,Caseid,Activity,Resource,CompleteTimestamp
204,4507000907_00020,Create Purchase Order Item,user_172,370
384,4507001411_00040,Create Purchase Order Item,user_172,466
1084,4507003697_00020,Create Purchase Order Item,user_172,705
1161,4507003938_00020,Vendor creates invoice,NONE,3696
1724,4507004361_00030,Create Purchase Order Item,user_172,802
1726,4507004364_00040,Create Purchase Order Item,user_172,802
1905,4507005107_00020,Vendor creates invoice,NONE,2568
2120,4507005429_00010,Create Purchase Order Item,user_072,878
2121,4507005429_00010,Vendor creates invoice,NONE,984
2122,4507005429_00010,Record Service Entry Sheet,NONE,3567
4024,4507009921_00470,Create Purchase Order Item,user_147,1362
4194,4507010745_00030,Create Purchase Order Item,user_172,1474
4204,4507010755_00030,Create Purchase Order Item,user_172,1474
4205,4507010755_00030,Vendor creates invoice,NONE,2016
4206,4507010755_00030,Vendor creates debit memo,NONE,2184
4208,4507010758_00030,Create Purchase Order Item,user_172,1474
4209,4507010758_00030,Vendor creates invoice,NONE,2016
4251,4507010861_00090,Create Purchase Order Item,user_147,1476
4252,4507010861_00090,Vendor creates invoice,NONE,1752
4469,4507011236_00010,Create Purchase Order Item,user_043,1504
4532,4507011298_00080,Create Purchase Order Item,user_072,1519
4533,4507011298_00080,Change Price,user_072,2193
4534,4507011298_00080,Vendor creates invoice,NONE,2760
4535,4507011298_00080,Vendor creates debit memo,NONE,2760
4548,4507011298_00120,Create Purchase Order Item,user_072,1519
4549,4507011298_00120,Change Price,user_072,2193
4751,4507011896_00010,Create Purchase Requisition Item,user_124,1536
4752,4507011896_00010,Create Purchase Order Item,user_142,1551
4771,4507011911_00150,Vendor creates invoice,NONE,2064
5023,4507012954_00010,Create Purchase Order Item,user_072,1690
5024,4507012954_00010,Vendor creates invoice,NONE,1704
5025,4507012954_00010,Record Service Entry Sheet,NONE,3567
5101,4507013194_00010,Create Purchase Order Item,user_043,1714
5370,4507014276_00010,Create Purchase Order Item,user_147,1833
5566,4507014751_00010,Create Purchase Order Item,user_091,1859
6016,4507015789_00390,Create Purchase Order Item,user_147,2362
6027,4507015793_00020,Create Purchase Order Item,user_147,1990
6205,4507016088_00010,Create Purchase Order Item,user_043,2008
6283,4507016333_00010,Create Purchase Requisition Item,batch_08,2016
6284,4507016333_00010,Create Purchase Order Item,user_141,2029
6285,4507016333_00010,Change Quantity,user_142,2150
6363,4507016934_00010,Create Purchase Order Item,user_147,2076
6489,4507017206_00020,Create Purchase Order Item,user_172,2145
6493,4507017256_00010,Create Purchase Order Item,user_141,2146
6853,4507018280_00050,Create Purchase Order Item,user_164,2219
6854,4507018280_00050,Vendor creates invoice,NONE,2712
6909,4507018341_00020,Create Purchase Order Item,user_068,2222
7460,4507019776_00030,Create Purchase Order Item,user_068,2385
7475,4507019804_00040,Create Purchase Order Item,user_164,2386
7476,4507019804_00040,Vendor creates invoice,NONE,2760
7478,4507019808_00160,Create Purchase Order Item,user_164,2386
7479,4507019808_00160,Vendor creates invoice,NONE,2760
7652,4507020445_00030,Create Purchase Order Item,user_068,2510
7746,4507020580_00060,Create Purchase Order Item,user_072,2529
7747,4507020580_00060,Vendor creates invoice,NONE,2928
7849,4507020773_00020,Create Purchase Order Item,user_102,2536
7880,4507021047_00010,Create Purchase Order Item,user_043,2560
7881,4507021047_00010,Vendor creates invoice,NONE,3432
8167,4507021438_00030,Create Purchase Order Item,user_303,2649
8334,4507022013_00430,Create Purchase Order Item,user_147,2680
8383,4507022018_00150,Create Purchase Order Item,user_147,2680
8459,4507022170_00010,Create Purchase Order Item,user_033,2696
8460,4507022170_00010,Change Quantity,user_033,3112
8461,4507022170_00010,Change Quantity,user_033,3209
8530,4507022653_00010,Create Purchase Requisition Item,user_142,2712
8531,4507022653_00010,Create Purchase Order Item,user_142,2725
8534,4507022653_00020,Create Purchase Order Item,user_142,2725
8537,4507022653_00030,Create Purchase Order Item,user_142,2725
8540,4507022653_00040,Create Purchase Order Item,user_142,2725
8543,4507022653_00050,Create Purchase Order Item,user_142,2725
8546,4507022653_00060,Create Purchase Order Item,user_142,2725
8549,4507022653_00070,Create Purchase Order Item,user_142,2725
8552,4507022653_00080,Create Purchase Order Item,user_142,2725
8555,4507022653_00090,Create Purchase Order Item,user_142,2725
8558,4507022653_00100,Create Purchase Order Item,user_142,2725
8561,4507022653_00110,Create Purchase Order Item,user_142,2725
8564,4507022653_00120,Create Purchase Order Item,user_142,2725
8567,4507022653_00130,Create Purchase Order Item,user_142,2725
8570,4507022653_00140,Create Purchase Order Item,user_142,2725
8573,4507022653_00150,Create Purchase Order Item,user_142,2725
8576,4507022653_00160,Create Purchase Order Item,user_142,2725
8579,4507022653_00170,Create Purchase Order Item,user_142,2725
8582,4507022653_00180,Create Purchase Order Item,user_142,2725
8585,4507022653_00190,Create Purchase Order Item,user_142,2725
8588,4507022653_00200,Create Purchase Order Item,user_142,2725
8591,4507022653_00210,Create Purchase Order Item,user_142,2725
8651,4507022970_00010,Create Purchase Order Item,user_147,2749
8654,4507022971_00010,Create Purchase Order Item,user_147,2749
8655,4507022971_00010,Vendor creates invoice,NONE,3696
8740,4507023392_00010,Create Purchase Order Item,user_043,2824
8744,4507023397_00010,Create Purchase Order Item,user_043,2824
8748,4507023398_00010,Create Purchase Order Item,user_043,2824
8753,4507023400_00010,Create Purchase Order Item,user_043,2824
8757,4507023401_00010,Create Purchase Order Item,user_043,2824
8786,4507023633_00010,Create Purchase Order Item,user_147,2846
8790,4507023633_00020,Create Purchase Order Item,user_147,2846
8800,4507023653_00010,Create Purchase Order Item,user_043,2847
8830,4507023797_00010,Create Purchase Order Item,user_147,2865
8863,4507023936_00010,Create Purchase Requisition Item,batch_08,2856
8864,4507023936_00010,Create Purchase Order Item,user_142,2869
8959,4507024033_00640,Create Purchase Order Item,user_147,2873
9002,4507024040_00020,Create Purchase Order Item,user_147,2873
9007,4507024049_00010,Create Purchase Order Item,user_147,2873
9008,4507024049_00010,Vendor creates invoice,NONE,3600
9023,4507024109_00010,Create Purchase Order Item,user_043,2889
9024,4507024109_00010,Vendor creates invoice,NONE,3696
9025,4507024109_00010,Vendor creates debit memo,NONE,3696
9064,4507024172_00010,Create Purchase Order Item,user_068,2890
9094,4507024332_00010,Create Purchase Order Item,user_102,2896
9095,4507024332_00010,Change Quantity,user_102,3327
9118,4507024514_00020,Create Purchase Order Item,user_147,2918
9229,4507024690_00010,Create Purchase Order Item,user_172,2985
9230,4507024690_00010,Vendor creates invoice,NONE,3000
9232,4507024690_00020,Create Purchase Order Item,user_172,2985
9233,4507024690_00020,Vendor creates invoice,NONE,3000
9267,4507024769_00140,Create Purchase Order Item,user_164,2987
9268,4507024769_00140,Record Service Entry Sheet,NONE,2987
9269,4507024769_00140,Vendor creates invoice,NONE,3264
9270,4507024769_00140,Vendor creates invoice,NONE,3696
9273,4507024799_00010,Create Purchase Order Item,user_033,2987
9274,4507024799_00010,Change Quantity,user_033,3039
9277,4507024813_00010,Create Purchase Order Item,user_178,2988
9280,4507024814_00010,Create Purchase Order Item,user_178,2988
9283,4507024815_00010,Create Purchase Order Item,user_178,2988
9297,4507024898_00020,Create Purchase Order Item,user_147,2992
9303,4507024899_00010,Create Purchase Order Item,user_147,2992
9319,4507024900_00070,Create Purchase Order Item,user_147,2992
9321,4507024900_00080,Create Purchase Order Item,user_147,2992
9374,4507024903_00630,Create Purchase Order Item,user_147,2992
9375,4507024903_00630,Vendor creates invoice,NONE,3264
9381,4507024903_00660,Create Purchase Order Item,user_147,2992
9409,4507024907_00030,Create Purchase Order Item,user_147,2992
9425,4507024912_00010,Create Purchase Order Item,user_102,2992
9475,4507025223_00070,Create Purchase Order Item,user_079,3014
9477,4507025223_00080,Create Purchase Order Item,user_079,3014
9479,4507025223_00090,Create Purchase Order Item,user_079,3014
9481,4507025223_00100,Create Purchase Order Item,user_079,3014
9559,4507025578_00010,Create Purchase Order Item,user_043,3039
9566,4507025602_00010,Create Purchase Order Item,user_194,3040
9567,4507025602_00010,Vendor creates invoice,NONE,3576
9572,4507025620_00010,Create Purchase Order Item,user_147,3041
9607,4507025772_00010,Create Purchase Order Item,user_059,3058
9614,4507025820_00030,Create Purchase Order Item,user_164,3059
9615,4507025820_00030,Vendor creates invoice,NONE,3384
9619,4507025851_00010,Create Purchase Order Item,user_147,3060
9620,4507025851_00010,Vendor creates invoice,NONE,3696
9622,4507025852_00010,Create Purchase Order Item,user_147,3060
9664,4507025998_00020,Vendor creates invoice,NONE,3360
9667,4507026015_00010,Create Purchase Order Item,user_072,3081
9668,4507026015_00010,Vendor creates invoice,NONE,3528
9671,4507026053_00010,Create Purchase Order Item,user_072,3084
9678,4507026059_00010,Create Purchase Order Item,user_072,3086
9681,4507026059_00020,Create Purchase Order Item,user_072,3086
9683,4507026074_00010,Create Purchase Order Item,user_072,3087
9745,4507026230_00010,Create Purchase Order Item,user_178,3154
9757,4507026367_00010,Create Purchase Order Item,user_147,3158
9759,4507026397_00010,Create Purchase Requisition Item,batch_08,3144
9760,4507026397_00010,Create Purchase Order Item,user_147,3160
9764,4507026409_00010,Create Purchase Order Item,user_147,3160
9825,4507026576_00010,Create Purchase Order Item,user_194,3181
