eid,Caseid,Activity,Resource,CompleteTimestamp
285,4507001267_00010,Create Purchase Order Item,user_079,398
286,4507001267_00010,Delete Purchase Order Item,user_147,710
482,4507001731_00020,Create Purchase Order Item,user_147,493
483,4507001731_00020,Delete Purchase Order Item,user_147,1018
686,4507002388_00010,Create Purchase Order Item,user_043,541
687,4507002388_00010,Delete Purchase Order Item,user_043,4597
1283,4507004188_00150,Create Purchase Order Item,user_072,2584
1284,4507004188_00150,Cancel Goods Receipt,user_198,2843
1285,4507004188_00150,Cancel Invoice Receipt,user_073,8774
1286,4507004191_00010,Create Purchase Order Item,user_147,735
1287,4507004191_00010,Delete Purchase Order Item,user_147,803
1412,4507004196_00340,Create Purchase Order Item,user_147,735
1413,4507004196_00340,Change Quantity,user_141,1213
1414,4507004196_00340,Change Quantity,user_147,1357
1415,4507004196_00340,Change Delivery Indicator,user_147,2987
1658,4507004227_00050,Create Purchase Order Item,user_147,737
1659,4507004227_00050,Change Delivery Indicator,user_079,3352
1870,4507004868_00030,Create Purchase Order Item,user_142,832
1871,4507004868_00030,Delete Purchase Order Item,user_142,850
1910,4507005040_00010,Create Purchase Order Item,user_164,849
1911,4507005040_00010,Delete Purchase Order Item,user_164,851
1912,4507005040_00020,Create Purchase Order Item,user_164,849
1913,4507005040_00020,Delete Purchase Order Item,user_164,851
1923,4507005101_00010,Create Purchase Order Item,user_141,852
1924,4507005101_00010,Delete Purchase Order Item,user_043,1331
1930,4507005107_00010,Create Purchase Order Item,user_079,853
1931,4507005107_00010,Change Quantity,user_079,877
1932,4507005107_00010,Delete Purchase Order Item,user_079,877
2152,4507005446_00020,Create Purchase Order Item,batch_02,879
2153,4507005446_00020,Delete Purchase Order Item,user_223,881
2159,4507005472_00060,Create Purchase Order Item,user_147,880
2160,4507005472_00060,Change Delivery Indicator,user_147,2987
2161,4507005472_00060,Change Delivery Indicator,user_147,4355
2162,4507005472_00060,Change Delivery Indicator,user_286,5513
2305,4507005870_00010,Create Purchase Order Item,user_033,969
2306,4507005870_00010,Delete Purchase Order Item,user_033,999
2740,4507007033_00130,Create Purchase Order Item,user_142,1044
2741,4507007033_00130,Delete Purchase Order Item,user_142,1047
3050,4507007440_00040,Create Purchase Order Item,user_172,1135
3051,4507007440_00040,Delete Purchase Order Item,user_172,1135
