eid,Caseid,Activity,Resource,CompleteTimestamp
1,4507000227_00010,Create Purchase Order Item,user_033,319
17,4507000322_00010,Create Purchase Order Item,user_072,323
20,4507000322_00020,Create Purchase Order Item,user_072,323
23,4507000322_00030,Create Purchase Order Item,user_072,323
26,4507000322_00040,Create Purchase Order Item,user_072,323
29,4507000322_00050,Create Purchase Order Item,user_072,323
32,4507000322_00060,Create Purchase Order Item,user_072,323
35,4507000322_00070,Create Purchase Order Item,user_072,323
38,4507000322_00080,Create Purchase Order Item,user_072,323
42,4507000322_00090,Create Purchase Order Item,user_072,323
45,4507000322_00100,Create Purchase Order Item,user_072,323
48,4507000322_00110,Create Purchase Order Item,user_072,323
51,4507000322_00120,Create Purchase Order Item,user_072,323
55,4507000322_00130,Create Purchase Order Item,user_072,323
58,4507000322_00140,Create Purchase Order Item,user_072,323
61,4507000322_00150,Create Purchase Order Item,user_072,323
64,4507000322_00160,Create Purchase Order Item,user_072,323
67,4507000322_00170,Create Purchase Order Item,user_072,323
70,4507000322_00180,Create Purchase Order Item,user_072,323
73,4507000322_00190,Create Purchase Order Item,user_072,323
76,4507000322_00200,Create Purchase Order Item,user_072,323
80,4507000322_00210,Create Purchase Order Item,user_072,323
83,4507000322_00220,Create Purchase Order Item,user_072,323
87,4507000322_00230,Create Purchase Order Item,user_072,323
90,4507000322_00240,Create Purchase Order Item,user_072,323
94,4507000322_00250,Create Purchase Order Item,user_072,323
97,4507000322_00260,Create Purchase Order Item,user_072,323
100,4507000323_00050,Create Purchase Order Item,user_038,323
102,4507000339_00030,Create Purchase Order Item,user_079,324
105,4507000339_00050,Create Purchase Order Item,user_079,324
108,4507000339_00110,Create Purchase Order Item,user_079,324
111,4507000339_00120,Create Purchase Order Item,user_079,324
114,4507000378_00010,Create Purchase Order Item,user_091,325
117,4507000417_00010,Create Purchase Order Item,user_091,326
120,4507000418_00010,Create Purchase Order Item,user_091,326
122,4507000421_00010,Create Purchase Order Item,user_091,327
123,4507000421_00010,Change Approval for Purchase Order,user_091,327
126,4507000422_00010,Create Purchase Order Item,user_091,327
127,4507000422_00010,Change Approval for Purchase Order,user_091,327
130,4507000425_00010,Create Purchase Order Item,user_091,327
147,4507000615_00010,Create Purchase Order Item,user_141,347
150,4507000754_00010,Create Purchase Order Item,user_043,352
153,4507000755_00010,Create Purchase Order Item,user_043,352
156,4507000756_00010,Create Purchase Order Item,user_043,352
160,4507000757_00010,Create Purchase Order Item,user_043,352
163,4507000798_00010,Create Purchase Order Item,user_043,353
164,4507000798_00010,Vendor creates invoice,NONE,480
166,4507000803_00010,Create Purchase Order Item,user_043,353
167,4507000803_00010,Vendor creates invoice,NONE,528
169,4507000854_00010,Create Purchase Order Item,user_072,368
200,4507000873_00010,Create Purchase Order Item,user_072,369
202,4507000907_00010,Create Purchase Order Item,user_172,370
204,4507000907_00020,Create Purchase Order Item,user_172,370
206,4507000916_00040,Create Purchase Order Item,user_172,370
210,4507000937_00010,Create Purchase Order Item,user_091,370
213,4507000983_00010,Create Purchase Requisition Item,user_154,360
214,4507000983_00010,Create Purchase Order Item,user_079,373
217,4507001008_00010,Create Purchase Order Item,user_142,374
220,4507001065_00010,Create Purchase Order Item,user_091,375
223,4507001077_00010,Create Purchase Order Item,user_100,376
226,4507001099_00070,Create Purchase Order Item,user_191,378
227,4507001099_00070,Change Price,user_039,491
229,4507001099_00170,Create Purchase Order Item,user_191,378
230,4507001099_00170,Change Price,user_039,491
232,4507001123_00040,Create Purchase Order Item,user_038,391
245,4507001188_00030,Create Purchase Order Item,user_036,394
247,4507001212_00010,Create Purchase Requisition Item,user_154,384
248,4507001212_00010,Create Purchase Order Item,user_079,394
251,4507001236_00010,Create Purchase Order Item,user_079,397
253,4507001236_00020,Create Purchase Order Item,user_079,397
255,4507001236_00060,Create Purchase Order Item,user_079,397
257,4507001236_00070,Create Purchase Order Item,user_079,397
259,4507001236_00080,Create Purchase Order Item,user_079,397
261,4507001236_00090,Create Purchase Order Item,user_079,397
263,4507001236_00100,Create Purchase Order Item,user_079,397
265,4507001238_00010,Create Purchase Order Item,user_079,397
269,4507001239_00150,Create Purchase Order Item,user_079,397
271,4507001242_00020,Create Purchase Order Item,user_079,397
273,4507001242_00070,Create Purchase Order Item,user_079,397
279,4507001266_00010,Create Purchase Order Item,user_079,398
282,4507001266_00030,Create Purchase Order Item,user_079,398
285,4507001267_00020,Create Purchase Order Item,user_079,398
287,4507001274_00010,Create Purchase Order Item,user_141,399
290,4507001280_00010,Create Purchase Order Item,user_141,399
293,4507001285_00010,Create Purchase Order Item,user_079,399
296,4507001285_00030,Create Purchase Order Item,user_079,399
