eid,Caseid,Activity,Resource,CompleteTimestamp
204,4507000907_00020,Create Purchase Order Item,user_172,370
384,4507001411_00040,Create Purchase Order Item,user_172,466
1084,4507003697_00020,Create Purchase Order Item,user_172,705
1142,4507003935_00010,Create Purchase Order Item,user_043,713
1143,4507003935_00010,Change Quantity,user_043,2700
1144,4507003935_00010,Change Quantity,user_043,2700
1145,4507003935_00010,Vendor creates invoice,NONE,2712
1147,4507003936_00010,Create Purchase Order Item,user_043,714
1148,4507003936_00010,Change Quantity,user_043,714
1149,4507003936_00010,Change Quantity,user_043,2748
1151,4507003937_00010,Create Purchase Order Item,user_043,714
1152,4507003937_00010,Change Quantity,user_043,714
1156,4507003938_00010,Create Purchase Order Item,user_043,714
1157,4507003938_00010,Change Quantity,user_043,714
1164,4507003939_00010,Create Purchase Order Item,user_043,714
1165,4507003939_00010,Change Quantity,user_043,2748
1167,4507003940_00010,Create Purchase Order Item,user_043,714
1168,4507003940_00010,Change Quantity,user_043,714
1169,4507003940_00010,Change Quantity,user_043,2748
1171,4507003941_00010,Create Purchase Order Item,user_043,714
1174,4507003942_00010,Create Purchase Order Item,user_043,714
1175,4507003942_00010,Change Quantity,user_043,714
1176,4507003942_00010,Change Quantity,user_043,2748
1178,4507003943_00010,Create Purchase Order Item,user_043,714
1724,4507004361_00030,Create Purchase Order Item,user_172,802
1726,4507004364_00040,Create Purchase Order Item,user_172,802
1744,4507004388_00020,Create Purchase Order Item,user_172,2315
1745,4507004388_00020,Vendor creates invoice,NONE,2712
1905,4507005107_00020,Vendor creates invoice,NONE,2568
2039,4507005362_00030,Create Purchase Order Item,user_216,1138
2040,4507005362_00030,Change Quantity,user_216,2174
2041,4507005362_00030,Vendor creates invoice,NONE,2448
2042,4507005362_00030,Vendor creates debit memo,NONE,2448
2048,4507005362_00050,Vendor creates invoice,NONE,2448
2049,4507005362_00050,Vendor creates debit memo,NONE,2448
2120,4507005429_00010,Create Purchase Order Item,user_072,878
2121,4507005429_00010,Vendor creates invoice,NONE,984
2530,4507006432_00030,Vendor creates invoice,NONE,1248
3018,4507007448_00030,Create Purchase Order Item,user_038,1136
3021,4507007448_00040,Create Purchase Order Item,user_038,1136
3142,4507007885_00010,Create Purchase Order Item,user_147,1163
3449,4507008480_00010,Create Purchase Order Item,user_043,1214
3748,4507009167_00010,Create Purchase Requisition Item,user_147,1296
3749,4507009167_00010,Create Purchase Order Item,user_147,1309
3750,4507009167_00010,Change Quantity,user_142,1742
4024,4507009921_00470,Create Purchase Order Item,user_147,1362
4161,4507010438_00010,Create Purchase Order Item,user_141,1405
4184,4507010702_00010,Create Purchase Order Item,user_147,1473
4185,4507010702_00010,Vendor creates invoice,NONE,2760
4194,4507010745_00030,Create Purchase Order Item,user_172,1474
4201,4507010753_00030,Create Purchase Order Item,user_172,1474
4202,4507010753_00030,Vendor creates invoice,NONE,2088
4204,4507010755_00030,Create Purchase Order Item,user_172,1474
4205,4507010755_00030,Vendor creates invoice,NONE,2016
4206,4507010755_00030,Vendor creates debit memo,NONE,2184
4208,4507010758_00030,Create Purchase Order Item,user_172,1474
4209,4507010758_00030,Vendor creates invoice,NONE,2016
4251,4507010861_00090,Create Purchase Order Item,user_147,1476
4252,4507010861_00090,Vendor creates invoice,NONE,1752
4461,4507011234_00010,Create Purchase Order Item,user_043,1504
4462,4507011234_00010,Change Quantity,user_043,1504
4466,4507011235_00010,Create Purchase Order Item,user_043,1504
4469,4507011236_00010,Create Purchase Order Item,user_043,1504
4507,4507011298_00010,Create Purchase Order Item,user_072,1519
4508,4507011298_00010,Vendor creates debit memo,NONE,2760
4509,4507011298_00010,Vendor creates invoice,NONE,2760
4511,4507011298_00020,Create Purchase Order Item,user_072,1519
4512,4507011298_00020,Change Price,user_072,2193
4513,4507011298_00020,Vendor creates invoice,NONE,2760
4514,4507011298_00020,Vendor creates debit memo,NONE,2760
4516,4507011298_00030,Create Purchase Order Item,user_072,1519
4518,4507011298_00040,Create Purchase Order Item,user_072,1519
4519,4507011298_00040,Change Price,user_072,2193
4520,4507011298_00040,Vendor creates debit memo,NONE,2760
4521,4507011298_00040,Vendor creates invoice,NONE,2760
4523,4507011298_00050,Create Purchase Order Item,user_072,1519
4525,4507011298_00060,Create Purchase Order Item,user_072,1519
4526,4507011298_00060,Change Price,user_072,2193
4527,4507011298_00060,Vendor creates debit memo,NONE,2760
4528,4507011298_00060,Vendor creates invoice,NONE,2760
4530,4507011298_00070,Create Purchase Order Item,user_072,1519
4532,4507011298_00080,Create Purchase Order Item,user_072,1519
4533,4507011298_00080,Change Price,user_072,2193
4534,4507011298_00080,Vendor creates invoice,NONE,2760
4535,4507011298_00080,Vendor creates debit memo,NONE,2760
4541,4507011298_00100,Create Purchase Order Item,user_072,1519
4542,4507011298_00100,Change Price,user_072,2193
4544,4507011298_00110,Create Purchase Order Item,user_072,1519
4545,4507011298_00110,Vendor creates debit memo,NONE,2760
4546,4507011298_00110,Vendor creates invoice,NONE,2760
4548,4507011298_00120,Create Purchase Order Item,user_072,1519
4549,4507011298_00120,Change Price,user_072,2193
4552,4507011298_00130,Create Purchase Order Item,user_072,1519
4567,4507011298_00180,Create Purchase Order Item,user_072,1519
4568,4507011298_00180,Change Price,user_072,2193
4569,4507011298_00180,Vendor creates invoice,NONE,2760
4570,4507011298_00180,Vendor creates debit memo,NONE,2760
4572,4507011298_00190,Create Purchase Order Item,user_072,1519
4574,4507011298_00200,Create Purchase Order Item,user_072,1519
4575,4507011298_00200,Change Price,user_072,2193
4576,4507011298_00200,Vendor creates invoice,NONE,2760
4577,4507011298_00200,Vendor creates debit memo,NONE,2760
4579,4507011298_00210,Create Purchase Order Item,user_072,1519
4585,4507011298_00230,Create Purchase Order Item,user_072,1519
4586,4507011298_00230,Vendor creates invoice,NONE,2760
4587,4507011298_00230,Vendor creates debit memo,NONE,2760
4589,4507011298_00240,Create Purchase Order Item,user_072,1519
4615,4507011506_00010,Create Purchase Order Item,user_141,1526
4616,4507011506_00010,Vendor creates invoice,NONE,2256
4618,4507011509_00010,Create Purchase Order Item,user_141,1526
4689,4507011728_00020,Create Purchase Order Item,user_147,1546
4690,4507011728_00020,Vendor creates invoice,NONE,2760
4692,4507011728_00030,Create Purchase Order Item,user_147,1546
4693,4507011728_00030,Vendor creates invoice,NONE,2760
4695,4507011752_00020,Create Purchase Order Item,user_068,1547
4751,4507011896_00010,Create Purchase Requisition Item,user_124,1536
4752,4507011896_00010,Create Purchase Order Item,user_142,1551
4771,4507011911_00150,Vendor creates invoice,NONE,2064
5023,4507012954_00010,Create Purchase Order Item,user_072,1690
5024,4507012954_00010,Vendor creates invoice,NONE,1704
5097,4507013192_00010,Create Purchase Order Item,user_043,1714
5101,4507013194_00010,Create Purchase Order Item,user_043,1714
5153,4507013309_00020,Vendor creates invoice,NONE,2520
5154,4507013309_00020,Create Purchase Order Item,user_147,2532
5249,4507013832_00010,Create Purchase Order Item,user_072,1742
5273,4507013863_00010,Create Purchase Order Item,user_147,1743
5274,4507013863_00010,Change Quantity,user_141,2027
5275,4507013863_00010,Change Quantity,user_141,2028
5370,4507014276_00010,Create Purchase Order Item,user_147,1833
5410,4507014398_00030,Create Purchase Order Item,user_147,1836
5411,4507014398_00030,Vendor creates invoice,NONE,2688
5422,4507014422_00010,Create Purchase Order Item,user_147,1837
5423,4507014422_00010,Vendor creates invoice,NONE,2760
5425,4507014422_00020,Create Purchase Order Item,user_147,1837
5426,4507014422_00020,Vendor creates invoice,NONE,2760
5428,4507014422_00030,Create Purchase Order Item,user_147,1837
5429,4507014422_00030,Vendor creates invoice,NONE,2760
5433,4507014422_00050,Create Purchase Order Item,user_147,1837
5434,4507014422_00050,Vendor creates invoice,NONE,2760
5452,4507014465_00010,Create Purchase Order Item,user_057,1839
5453,4507014465_00010,Vendor creates invoice,NONE,2688
5566,4507014751_00010,Create Purchase Order Item,user_091,1859
5597,4507014796_00010,Create Purchase Order Item,user_057,1861
5717,4507014840_00010,Create Purchase Order Item,user_147,1869
5720,4507014840_00020,Create Purchase Order Item,user_147,1869
5721,4507014840_00020,Vendor creates invoice,NONE,2760
5847,4507015066_00010,Create Purchase Order Item,user_059,1884
5848,4507015066_00010,Vendor creates invoice,NONE,2664
5953,4507015678_00010,Create Purchase Order Item,user_141,1979
5954,4507015678_00010,Vendor creates invoice,NONE,2736
5961,4507015688_00010,Create Purchase Order Item,user_141,1979
5972,4507015788_00010,Create Purchase Order Item,user_147,1989
5973,4507015788_00010,Change Quantity,user_141,2146
5974,4507015788_00010,Vendor creates invoice,NONE,2760
5979,4507015788_00030,Create Purchase Order Item,user_147,1989
5980,4507015788_00030,Vendor creates invoice,NONE,2760
5982,4507015788_00040,Create Purchase Order Item,user_147,1989
5983,4507015788_00040,Vendor creates invoice,NONE,2760
5985,4507015788_00050,Create Purchase Order Item,user_147,1989
5986,4507015788_00050,Vendor creates invoice,NONE,2760
6016,4507015789_00390,Create Purchase Order Item,user_147,2362
6018,4507015790_00020,Create Purchase Order Item,user_147,1990
6021,4507015791_00020,Create Purchase Order Item,user_147,1990
6024,4507015792_00020,Create Purchase Order Item,user_147,1990
