,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
924,925,place_order,Resource3,304,307,o70,,,
1035,1036,check_availability,Resource7,336,338,o70,o70-i0,,
1037,1038,check_availability,Resource5,337,338,o70,o70-i1,,
1049,1050,place_order,Resource2,341,343,o80,,,
1155,1156,pick_item,Resource5,369,370,o70,o70-i0,,
1156,1157,pick_item,Resource7,369,372,o70,o70-i1,,
1166,1167,send_invoice,Resource2,372,377,o70,,,
1169,1170,check_availability,Resource5,373,375,o80,o80-i0,,
1170,1171,check_availability,Resource6,373,375,o80,o80-i1,,
1198,1199,place_order,Resource2,382,383,o90,,,
1272,1273,pack_items,Resource12,403,406,o70,,o70-p1,
1282,1283,pick_item,Resource5,406,408,o80,o80-i0,,
1283,1284,pick_item,Resource6,406,408,o80,o80-i1,,
1287,1288,send_invoice,Resource2,408,412,o80,,,
1291,1292,receive_payment,Resource1,409,414,o70,,,
1306,1307,check_availability,Resource5,414,416,o90,o90-i0,,
1307,1308,check_availability,Resource6,414,415,o90,o90-i1,,
1359,1360,store_package,Resource9,437,443,o70,,o70-p1,
1363,1364,place_order,Resource1,439,441,o100,,,
1368,1369,pack_items,Resource10,439,443,o80,,o80-p1,
1378,1379,receive_payment,Resource4,444,450,o80,,,
1381,1382,pick_item,Resource5,446,447,o90,o90-i1,,
1385,1386,pick_item,Resource5,447,449,o90,o90-i0,,
1387,1388,send_invoice,Resource2,449,454,o90,,,
1453,1454,place_order,Resource1,471,474,o110,,,
1454,1455,check_availability,Resource5,471,474,o100,o100-i0,,
1455,1456,check_availability,Resource6,471,473,o100,o100-i1,,
1472,1473,store_package,Resource12,474,479,o80,,o80-p1,
1473,1474,start_route,Resource14,474,480,o70,,,o70-p1-r1
1489,1490,pack_items,Resource10,480,484,o90,,o90-p1,
1504,1505,receive_payment,Resource2,485,491,o90,,,
1558,1559,place_order,Resource1,500,501,o121,,,
1560,1561,check_availability,Resource5,501,502,o121,o121-i0,,
1561,1562,check_availability,Resource6,501,501,o121,o121-i1,,
1563,1564,pick_item,Resource5,502,504,o121,o121-i1,,
1564,1565,pick_item,Resource6,502,505,o121,o121-i0,,
1568,1569,check_availability,Resource7,503,505,o110,o110-i0,,
1569,1570,check_availability,Resource8,503,505,o110,o110-i1,,
1571,1572,pick_item,Resource5,504,506,o100,o100-i1,,
1573,1574,pick_item,Resource6,505,506,o100,o100-i0,,
1576,1577,send_invoice,Resource1,506,511,o100,,,
1577,1578,place_order,Resource2,507,510,o122,,,
1581,1582,check_availability,Resource5,508,509,o122,o122-i0,,
1582,1583,check_availability,Resource6,508,511,o122,o122-i1,,
1586,1587,pick_item,Resource5,509,513,o122,o122-i0,,
1588,1589,start_route,Resource18,510,516,o80,,,o80-p1-r1
1589,1590,pick_item,Resource6,511,514,o122,o122-i1,,
1590,1591,place_order,Resource1,512,512,o123,,,
1591,1592,load_package,Resource15,512,517,o70,,,o70-p1-r1
1593,1594,check_availability,Resource5,513,516,o123,o123-i0,,
1594,1595,check_availability,Resource7,513,516,o123,o123-i1,,
1599,1600,place_order,Resource1,515,517,o124,,,
1600,1601,store_package,Resource9,515,520,o90,,o90-p1,
1602,1603,pick_item,Resource5,516,517,o123,o123-i0,,
1603,1604,pick_item,Resource6,516,518,o123,o123-i1,,
1604,1605,check_availability,Resource7,516,517,o124,o124-i0,,
1605,1606,check_availability,Resource8,516,520,o124,o124-i1,,
1607,1608,pick_item,Resource5,517,520,o124,o124-i0,,
1612,1613,place_order,Resource1,518,520,o125,,,
1613,1614,check_availability,Resource6,519,521,o125,o125-i0,,
1614,1615,check_availability,Resource7,519,522,o125,o125-i1,,
1615,1616,pick_item,Resource5,520,523,o124,o124-i1,,
1618,1619,pick_item,Resource6,521,522,o125,o125-i0,,
1620,1621,place_order,Resource1,522,524,o126,,,
1621,1622,pick_item,Resource6,522,525,o125,o125-i1,,
1623,1624,check_availability,Resource5,523,526,o126,o126-i0,,
1624,1625,check_availability,Resource7,523,526,o126,o126-i1,,
1627,1628,pick_item,Resource5,526,527,o126,o126-i0,,
1628,1629,pick_item,Resource6,526,528,o126,o126-i1,,
1629,1630,place_order,Resource1,527,531,o120,,,
1632,1633,send_invoice,Resource2,528,534,o121,,,
1633,1634,send_invoice,Resource3,528,534,o122,,,
1634,1635,send_invoice,Resource4,528,531,o123,,,
1635,1636,pack_items,Resource9,528,531,o121,,o121-p1,
1636,1637,pack_items,Resource10,528,532,o122,,o122-p1,
1637,1638,pack_items,Resource11,528,535,o123,,o123-p1,
1638,1639,pack_items,Resource12,528,533,o124,,o124-p1,
1640,1641,send_invoice,Resource1,531,537,o124,,,
1641,1642,send_invoice,Resource4,531,536,o125,,,
1642,1643,pack_items,Resource9,531,535,o125,,o125-p1,
1643,1644,pack_items,Resource10,532,539,o126,,o126-p1,
1644,1645,store_package,Resource12,533,539,o121,,o121-p1,
1645,1646,send_invoice,Resource2,534,540,o126,,,
1646,1647,place_order,Resource3,534,535,o127,,,
1647,1648,place_order,Resource3,535,537,o128,,,
1648,1649,check_availability,Resource5,535,539,o127,o127-i0,,
1649,1650,check_availability,Resource6,535,535,o127,o127-i1,,
1650,1651,store_package,Resource9,535,539,o122,,o122-p1,
1651,1652,store_package,Resource11,535,540,o124,,o124-p1,
1652,1653,receive_payment,Resource4,536,541,o123,,,
1653,1654,pick_item,Resource6,536,539,o110,o110-i0,,
1654,1655,pick_item,Resource7,536,539,o110,o110-i1,,
1655,1656,pick_item,Resource8,536,536,o127,o127-i1,,
1656,1657,place_order,Resource1,537,540,o129,,,
1657,1658,receive_payment,Resource3,537,542,o121,,,
1658,1659,check_availability,Resource8,537,539,o128,o128-i0,,
1659,1660,check_availability,Resource5,539,540,o128,o128-i1,,
1660,1661,check_availability,Resource6,539,542,o129,o129-i0,,
1661,1662,check_availability,Resource7,539,541,o129,o129-i1,,
1662,1663,pick_item,Resource8,539,542,o127,o127-i0,,
1663,1664,pack_items,Resource9,539,543,o100,,o100-p1,
1664,1665,store_package,Resource10,539,542,o123,,o123-p1,
1665,1666,store_package,Resource12,539,543,o125,,o125-p1,
1666,1667,start_route,Resource13,539,544,o121,,,o121-p1-r1
1667,1668,start_route,Resource14,539,545,o122,,,o122-p1-r1
1668,1669,send_invoice,Resource1,540,547,o110,,,
1669,1670,receive_payment,Resource2,540,544,o122,,,
1670,1671,pick_item,Resource5,540,543,o128,o128-i0,,
1671,1672,store_package,Resource11,540,546,o126,,o126-p1,
1672,1673,start_route,Resource15,540,544,o124,,,o124-p1-r1
