,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1453,1454,place_order,Resource1,471,474,o110,,,
1568,1569,check_availability,Resource7,503,505,o110,o110-i0,,
1569,1570,check_availability,Resource8,503,505,o110,o110-i1,,
1629,1630,place_order,Resource1,527,531,o120,,,
1653,1654,pick_item,Resource6,536,539,o110,o110-i0,,
1654,1655,pick_item,Resource7,536,539,o110,o110-i1,,
1668,1669,send_invoice,Resource1,540,547,o110,,,
1738,1739,check_availability,Resource6,559,562,o120,o120-i0,,
1739,1740,check_availability,Resource8,559,562,o120,o120-i1,,
1752,1753,place_order,Resource2,563,565,o130,,,
1780,1781,pack_items,Resource9,570,576,o110,,o110-p1,
1805,1806,receive_payment,Resource4,579,584,o110,,,
1856,1857,pick_item,Resource5,593,595,o120,o120-i0,,
1857,1858,pick_item,Resource8,593,596,o120,o120-i1,,
1863,1864,check_availability,Resource5,595,596,o130,o130-i0,,
1864,1865,check_availability,Resource7,595,598,o130,o130-i1,,
1868,1869,send_invoice,Resource1,596,600,o120,,,
1874,1875,place_order,Resource2,598,600,o140,,,
1921,1922,store_package,Resource9,607,613,o110,,o110-p1,
1995,1996,pick_item,Resource5,627,629,o130,o130-i0,,
1996,1997,pack_items,Resource9,627,631,o120,,o120-p1,
2002,2003,pick_item,Resource5,629,632,o130,o130-i1,,
2006,2007,check_availability,Resource6,630,631,o140,o140-i0,,
2009,2010,receive_payment,Resource1,631,636,o120,,,
2010,2011,check_availability,Resource6,631,632,o140,o140-i1,,
2013,2014,send_invoice,Resource2,632,637,o130,,,
2043,2044,place_order,Resource2,641,642,o150,,,
2058,2059,start_route,Resource15,644,649,o110,,,o110-p1-r1
2110,2111,pick_item,Resource6,662,665,o140,o140-i0,,
2112,2113,store_package,Resource10,662,667,o120,,o120-p1,
2116,2117,pick_item,Resource5,663,666,o140,o140-i1,,
2118,2119,pack_items,Resource12,663,668,o130,,o130-p1,
2125,2126,send_invoice,Resource2,666,671,o140,,,
2135,2136,receive_payment,Resource1,668,673,o130,,,
2146,2147,check_availability,Resource6,673,675,o150,o150-i0,,
2147,2148,check_availability,Resource7,673,674,o150,o150-i1,,
2160,2161,place_order,Resource1,678,682,o160,,,
2171,2172,load_package,Resource13,680,685,o110,,,o110-p1-r1
2190,2191,place_order,Resource4,688,691,o166,,,
2191,2192,place_order,Resource2,689,692,o167,,,
2192,2193,check_availability,Resource5,689,690,o166,o166-i0,,
2193,2194,check_availability,Resource6,689,693,o166,o166-i1,,
2196,2197,pick_item,Resource5,690,692,o166,o166-i0,,
2197,2198,check_availability,Resource7,690,692,o167,o167-i0,,
2198,2199,check_availability,Resource8,690,693,o167,o167-i1,,
2205,2206,pick_item,Resource5,692,694,o167,o167-i0,,
2207,2208,pick_item,Resource6,693,695,o166,o166-i1,,
2208,2209,pick_item,Resource7,693,697,o167,o167-i1,,
2209,2210,send_invoice,Resource1,695,701,o166,,,
2210,2211,place_order,Resource2,695,697,o168,,,
2211,2212,pack_items,Resource9,695,700,o166,,o166-p1,
2215,2216,place_order,Resource3,696,699,o169,,,
2216,2217,check_availability,Resource5,696,698,o168,o168-i0,,
2217,2218,check_availability,Resource6,696,700,o168,o168-i1,,
2219,2220,send_invoice,Resource2,697,702,o167,,,
2220,2221,check_availability,Resource7,697,698,o169,o169-i0,,
2221,2222,check_availability,Resource8,697,701,o169,o169-i1,,
2222,2223,pack_items,Resource10,697,699,o140,,o140-p1,
2223,2224,pack_items,Resource11,697,701,o167,,o167-p1,
2226,2227,pick_item,Resource5,698,699,o168,o168-i0,,
2227,2228,pick_item,Resource7,698,700,o169,o169-i0,,
2228,2229,start_route,Resource19,698,704,o120,,,o120-p1-r1
2229,2230,store_package,Resource10,699,704,o130,,o130-p1,
2230,2231,pick_item,Resource5,700,701,o168,o168-i1,,
2231,2232,store_package,Resource9,700,703,o166,,o166-p1,
2235,2236,send_invoice,Resource1,701,707,o168,,,
2236,2237,receive_payment,Resource3,701,705,o166,,,
2237,2238,pick_item,Resource5,701,703,o169,o169-i1,,
2238,2239,store_package,Resource11,701,705,o167,,o167-p1,
2239,2240,pack_items,Resource12,701,706,o168,,o168-p1,
2241,2242,receive_payment,Resource2,702,709,o140,,,
2242,2243,receive_payment,Resource4,702,708,o167,,,
2245,2246,pack_items,Resource9,703,707,o169,,o169-p1,
2246,2247,start_route,Resource14,703,705,o166,,,o166-p1-r1
2248,2249,send_invoice,Resource3,705,709,o169,,,
2249,2250,pick_item,Resource5,705,706,o150,o150-i1,,
2251,2252,load_package,Resource17,705,710,o166,,,o166-p1-r1
2252,2253,start_route,Resource19,705,708,o167,,,o167-p1-r1
2253,2254,pick_item,Resource5,706,707,o150,o150-i0,,
2254,2255,store_package,Resource10,706,710,o168,,o168-p1,
2256,2257,send_invoice,Resource1,707,713,o150,,,
2257,2258,store_package,Resource9,707,713,o169,,o169-p1,
2258,2259,place_order,Resource4,708,710,o171,,,
2260,2261,load_package,Resource18,708,714,o167,,,o167-p1-r1
2261,2262,place_order,Resource2,709,710,o172,,,
2262,2263,place_order,Resource3,709,712,o173,,,
2263,2264,check_availability,Resource5,709,710,o171,o171-i0,,
2264,2265,check_availability,Resource6,709,711,o171,o171-i1,,
2265,2266,receive_payment,Resource2,710,714,o168,,,
2266,2267,receive_payment,Resource4,710,716,o169,,,
