,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
924,925,place_order,Resource3,304,307,o70,,,
1035,1036,check_availability,Resource7,336,338,o70,o70-i0,,
1037,1038,check_availability,Resource5,337,338,o70,o70-i1,,
1049,1050,place_order,Resource2,341,343,o80,,,
1155,1156,pick_item,Resource5,369,370,o70,o70-i0,,
1156,1157,pick_item,Resource7,369,372,o70,o70-i1,,
1166,1167,send_invoice,Resource2,372,377,o70,,,
1169,1170,check_availability,Resource5,373,375,o80,o80-i0,,
1170,1171,check_availability,Resource6,373,375,o80,o80-i1,,
1198,1199,place_order,Resource2,382,383,o90,,,
1272,1273,pack_items,Resource12,403,406,o70,,o70-p1,
1282,1283,pick_item,Resource5,406,408,o80,o80-i0,,
1283,1284,pick_item,Resource6,406,408,o80,o80-i1,,
1287,1288,send_invoice,Resource2,408,412,o80,,,
1291,1292,receive_payment,Resource1,409,414,o70,,,
1306,1307,check_availability,Resource5,414,416,o90,o90-i0,,
1307,1308,check_availability,Resource6,414,415,o90,o90-i1,,
1359,1360,store_package,Resource9,437,443,o70,,o70-p1,
1363,1364,place_order,Resource1,439,441,o100,,,
1368,1369,pack_items,Resource10,439,443,o80,,o80-p1,
1378,1379,receive_payment,Resource4,444,450,o80,,,
1381,1382,pick_item,Resource5,446,447,o90,o90-i1,,
1385,1386,pick_item,Resource5,447,449,o90,o90-i0,,
1387,1388,send_invoice,Resource2,449,454,o90,,,
1436,1437,place_order,Resource1,467,469,o115,,,
1445,1446,check_availability,Resource8,469,469,o115,o115-i0,,
1449,1450,check_availability,Resource5,470,471,o115,o115-i1,,
1453,1454,place_order,Resource1,471,474,o110,,,
1454,1455,check_availability,Resource5,471,474,o100,o100-i0,,
1455,1456,check_availability,Resource6,471,473,o100,o100-i1,,
1466,1467,pick_item,Resource8,473,478,o115,o115-i0,,
1471,1472,pick_item,Resource5,474,476,o115,o115-i1,,
1472,1473,store_package,Resource12,474,479,o80,,o80-p1,
1473,1474,start_route,Resource14,474,480,o70,,,o70-p1-r1
1484,1485,send_invoice,Resource1,478,483,o115,,,
1489,1490,pack_items,Resource10,480,484,o90,,o90-p1,
1493,1494,pack_items,Resource11,481,485,o115,,o115-p1,
1498,1499,receive_payment,Resource1,483,488,o115,,,
1504,1505,receive_payment,Resource2,485,491,o90,,,
1507,1508,store_package,Resource10,485,489,o115,,o115-p1,
1522,1523,start_route,Resource18,489,493,o115,,,o115-p1-r1
1534,1535,load_package,Resource18,493,498,o115,,,o115-p1-r1
1554,1555,deliver_package,Resource18,498,504,o115,,,o115-p1-r1
1558,1559,place_order,Resource1,500,501,o121,,,
1560,1561,check_availability,Resource5,501,502,o121,o121-i0,,
1561,1562,check_availability,Resource6,501,501,o121,o121-i1,,
1563,1564,pick_item,Resource5,502,504,o121,o121-i1,,
1564,1565,pick_item,Resource6,502,505,o121,o121-i0,,
1568,1569,check_availability,Resource7,503,505,o110,o110-i0,,
1569,1570,check_availability,Resource8,503,505,o110,o110-i1,,
1571,1572,pick_item,Resource5,504,506,o100,o100-i1,,
1572,1573,failed_delivery,Resource16,504,507,o115,,,o115-p1-r1
1573,1574,pick_item,Resource6,505,506,o100,o100-i0,,
1576,1577,send_invoice,Resource1,506,511,o100,,,
1577,1578,place_order,Resource2,507,510,o122,,,
1579,1580,unload_package,Resource16,507,513,o115,,,o115-p1-r1
1581,1582,check_availability,Resource5,508,509,o122,o122-i0,,
1582,1583,check_availability,Resource6,508,511,o122,o122-i1,,
1586,1587,pick_item,Resource5,509,513,o122,o122-i0,,
1588,1589,start_route,Resource18,510,516,o80,,,o80-p1-r1
1589,1590,pick_item,Resource6,511,514,o122,o122-i1,,
1590,1591,place_order,Resource1,512,512,o123,,,
1591,1592,load_package,Resource15,512,517,o70,,,o70-p1-r1
1593,1594,check_availability,Resource5,513,516,o123,o123-i0,,
1594,1595,check_availability,Resource7,513,516,o123,o123-i1,,
1598,1599,end_route,Resource20,514,519,o115,,,o115-p1-r1
1599,1600,place_order,Resource1,515,517,o124,,,
1600,1601,store_package,Resource9,515,520,o90,,o90-p1,
1602,1603,pick_item,Resource5,516,517,o123,o123-i0,,
1603,1604,pick_item,Resource6,516,518,o123,o123-i1,,
1604,1605,check_availability,Resource7,516,517,o124,o124-i0,,
1605,1606,check_availability,Resource8,516,520,o124,o124-i1,,
1607,1608,pick_item,Resource5,517,520,o124,o124-i0,,
1608,1609,start_route,Resource15,517,522,o115,,,o115-p1-r1
1612,1613,place_order,Resource1,518,520,o125,,,
1613,1614,check_availability,Resource6,519,521,o125,o125-i0,,
1614,1615,check_availability,Resource7,519,522,o125,o125-i1,,
1615,1616,pick_item,Resource5,520,523,o124,o124-i1,,
1618,1619,pick_item,Resource6,521,522,o125,o125-i0,,
1620,1621,place_order,Resource1,522,524,o126,,,
1621,1622,pick_item,Resource6,522,525,o125,o125-i1,,
1622,1623,load_package,Resource15,522,525,o115,,,o115-p1-r1
1623,1624,check_availability,Resource5,523,526,o126,o126-i0,,
1624,1625,check_availability,Resource7,523,526,o126,o126-i1,,
1627,1628,pick_item,Resource5,526,527,o126,o126-i0,,
