eid,Caseid,Activity,Resource,CompleteTimestamp
204,4507000907_00020,Create Purchase Order Item,user_172,370
384,4507001411_00040,Create Purchase Order Item,user_172,466
1084,4507003697_00020,Create Purchase Order Item,user_172,705
1724,4507004361_00030,Create Purchase Order Item,user_172,802
1726,4507004364_00040,Create Purchase Order Item,user_172,802
1905,4507005107_00020,Vendor creates invoice,NONE,2568
4194,4507010745_00030,Create Purchase Order Item,user_172,1474
6489,4507017206_00020,Create Purchase Order Item,user_172,2145
8757,4507023401_00010,Create Purchase Order Item,user_043,2824
9118,4507024514_00020,Create Purchase Order Item,user_147,2918
9119,4507024514_00020,Vendor creates invoice,NONE,4680
9229,4507024690_00010,Create Purchase Order Item,user_172,2985
9230,4507024690_00010,Vendor creates invoice,NONE,3000
9232,4507024690_00020,Create Purchase Order Item,user_172,2985
9233,4507024690_00020,Vendor creates invoice,NONE,3000
9767,4507026409_00030,Create Purchase Order Item,user_142,3826
9972,4507026877_00010,Create Purchase Order Item,user_043,3211
10074,4507027242_00010,Create Purchase Order Item,user_043,3233
10150,4507027564_00130,Create Purchase Order Item,user_164,3321
10151,4507027564_00130,Vendor creates invoice,NONE,3504
10152,4507027564_00130,Vendor creates invoice,NONE,3768
10156,4507027633_00010,Create Purchase Order Item,user_178,3325
10447,4507028051_00050,Create Purchase Order Item,user_172,3369
10448,4507028051_00050,Record Service Entry Sheet,NONE,3369
10449,4507028051_00050,Vendor creates invoice,NONE,3792
10967,4507029246_00010,Create Purchase Order Item,user_079,3520
11012,4507029260_00020,Vendor creates invoice,NONE,3912
11027,4507029263_00040,Create Purchase Order Item,user_147,3881
11028,4507029263_00040,Change Quantity,user_147,4023
11029,4507029263_00040,Vendor creates invoice,NONE,4248
11030,4507029263_00040,Delete Purchase Order Item,user_147,4409
11031,4507029263_00040,Change Quantity,user_147,4409
11032,4507029263_00040,Reactivate Purchase Order Item,user_147,4409
11232,4507030024_00010,Create Purchase Order Item,user_079,3567
11513,4507030602_00030,Create Purchase Order Item,user_147,3684
11559,4507030776_00040,Create Purchase Order Item,user_038,3704
11560,4507030776_00040,Change Price,user_038,3709
11716,4507030988_00020,Create Purchase Order Item,user_147,3711
11813,4507031071_00010,Create Purchase Order Item,user_147,3712
11816,4507031071_00020,Create Purchase Order Item,user_147,3712
12142,4507032155_00010,Create Purchase Order Item,user_147,3840
12145,4507032155_00020,Create Purchase Order Item,user_147,3840
12147,4507032155_00030,Create Purchase Order Item,user_147,3840
12270,4507032381_00020,Create Purchase Order Item,user_142,3854
12291,4507032427_00060,Vendor creates invoice,NONE,4608
12341,4507032516_00070,Create Purchase Order Item,user_038,3872
12342,4507032516_00070,Change Price,user_038,3874
12454,4507033039_00010,Create Purchase Order Item,user_178,3902
12455,4507033039_00010,Change Quantity,user_178,4480
12456,4507033039_00010,Vendor creates invoice,NONE,4680
12658,4507033831_00010,Create Purchase Order Item,user_043,3995
12781,4507034310_00030,Create Purchase Order Item,user_147,4030
12782,4507034310_00030,Change Price,user_146,4095
12783,4507034310_00030,Vendor creates invoice,NONE,4704
12791,4507034312_00020,Create Purchase Order Item,user_147,4030
12906,4507034747_00010,Create Purchase Order Item,user_068,4064
12931,4507034830_00010,Create Purchase Order Item,user_147,4066
12963,4507034928_00010,Create Purchase Order Item,user_079,4067
12964,4507034928_00010,Vendor creates invoice,NONE,4560
12983,4507034981_00010,Create Purchase Order Item,user_147,4070
13045,4507035085_00010,Create Purchase Order Item,user_043,4073
13055,4507035087_00010,Create Purchase Order Item,user_043,4073
13059,4507035092_00010,Create Purchase Order Item,user_043,4073
13063,4507035093_00010,Create Purchase Order Item,user_043,4073
13116,4507035104_00230,Create Purchase Order Item,user_147,4073
13207,4507035224_00010,Create Purchase Order Item,user_059,4090
13208,4507035224_00010,Vendor creates invoice,NONE,4680
13210,4507035225_00010,Create Purchase Order Item,user_072,4090
13213,4507035342_00010,Create Purchase Order Item,user_072,4095
13215,4507035342_00020,Create Purchase Order Item,user_072,4095
13218,4507035342_00030,Create Purchase Order Item,user_072,4095
13222,4507035342_00050,Create Purchase Order Item,user_072,4095
13224,4507035342_00060,Create Purchase Order Item,user_072,4095
13226,4507035342_00070,Create Purchase Order Item,user_072,4095
13228,4507035342_00080,Create Purchase Order Item,user_072,4095
13230,4507035342_00090,Create Purchase Order Item,user_072,4095
13232,4507035342_00100,Create Purchase Order Item,user_072,4095
13235,4507035342_00110,Create Purchase Order Item,user_072,4095
13238,4507035342_00120,Create Purchase Order Item,user_072,4095
13241,4507035342_00130,Create Purchase Order Item,user_072,4095
13243,4507035342_00140,Create Purchase Order Item,user_072,4095
13247,4507035342_00160,Create Purchase Order Item,user_072,4095
13249,4507035342_00170,Create Purchase Order Item,user_072,4095
13252,4507035342_00180,Create Purchase Order Item,user_072,4095
13254,4507035342_00190,Create Purchase Order Item,user_072,4095
13256,4507035342_00200,Create Purchase Order Item,user_072,4095
13267,4507035459_00110,Create Purchase Order Item,user_038,4160
13268,4507035459_00110,Change Price,user_038,4166
13312,4507035639_00030,Vendor creates invoice,NONE,4344
13313,4507035639_00030,Vendor creates invoice,NONE,4512
13314,4507035639_00030,Vendor creates debit memo,NONE,4512
13390,4507035991_00010,Create Purchase Order Item,user_178,4192
13402,4507036039_00010,Create Purchase Order Item,user_091,4193
13403,4507036039_00010,Vendor creates invoice,NONE,4632
13435,4507036108_00300,Create Purchase Order Item,user_038,4208
13436,4507036108_00300,Change Price,user_038,4211
13450,4507036316_00010,Create Purchase Requisition Item,batch_08,4200
13451,4507036316_00010,Create Purchase Order Item,user_142,4212
13454,4507036327_00010,Create Purchase Order Item,user_387,4212
13457,4507036327_00020,Create Purchase Order Item,user_387,4212
13464,4507036341_00010,Create Purchase Order Item,user_091,4213
13465,4507036341_00010,Vendor creates invoice,NONE,4632
13520,4507036359_00220,Create Purchase Order Item,user_079,4214
13528,4507036362_00010,Create Purchase Order Item,user_079,4214
13530,4507036362_00020,Create Purchase Order Item,user_079,4214
13590,4507036370_00070,Create Purchase Order Item,user_079,4215
13601,4507036372_00030,Create Purchase Order Item,user_079,4215
13603,4507036372_00040,Create Purchase Order Item,user_079,4215
13605,4507036372_00050,Create Purchase Order Item,user_079,4215
13607,4507036373_00020,Create Purchase Order Item,user_079,4215
13609,4507036373_00030,Create Purchase Order Item,user_079,4215
13611,4507036373_00040,Create Purchase Order Item,user_147,4379
13614,4507036374_00010,Create Purchase Order Item,user_079,4215
13615,4507036374_00010,Change Price,user_146,4378
13618,4507036374_00020,Create Purchase Order Item,user_079,4215
13619,4507036374_00020,Change Price,user_146,4378
13620,4507036374_00020,Vendor creates invoice,NONE,4560
13622,4507036374_00040,Create Purchase Order Item,user_079,4215
13631,4507036377_00010,Create Purchase Order Item,user_079,4215
13672,4507036383_00010,Create Purchase Order Item,user_091,4215
13673,4507036383_00010,Vendor creates debit memo,NONE,4584
13674,4507036383_00010,Vendor creates invoice,NONE,4584
13679,4507036391_00010,Create Purchase Order Item,user_079,4215
13723,4507036649_00010,Create Purchase Order Item,user_102,4236
13728,4507036688_00050,Create Purchase Order Item,user_105,4238
13746,4507036715_00010,Create Purchase Order Item,user_043,4240
13750,4507036716_00010,Create Purchase Order Item,user_043,4240
13753,4507036717_00010,Create Purchase Order Item,user_043,4240
13756,4507036718_00010,Create Purchase Order Item,user_043,4240
13759,4507036719_00010,Create Purchase Order Item,user_043,4240
13762,4507036720_00010,Create Purchase Order Item,user_043,4240
13765,4507036721_00010,Create Purchase Order Item,user_043,4240
13769,4507036724_00010,Create Purchase Order Item,user_043,4240
13773,4507036726_00010,Create Purchase Order Item,user_043,4240
13777,4507036727_00010,Create Purchase Order Item,user_043,4240
13781,4507036729_00010,Create Purchase Order Item,user_043,4240
13783,4507036732_00010,Create Purchase Order Item,user_043,4240
13787,4507036734_00010,Create Purchase Order Item,user_043,4240
13792,4507036736_00010,Create Purchase Order Item,user_043,4240
13795,4507036740_00010,Create Purchase Order Item,user_043,4240
13796,4507036740_00010,Vendor creates invoice,NONE,4704
13798,4507036751_00010,Create Purchase Order Item,user_043,4240
13799,4507036751_00010,Vendor creates invoice,NONE,4704
13801,4507036752_00010,Create Purchase Order Item,user_043,4240
13802,4507036752_00010,Vendor creates invoice,NONE,4704
13804,4507036753_00010,Create Purchase Order Item,user_043,4240
13805,4507036753_00010,Vendor creates invoice,NONE,4704
13806,4507036753_00010,Change Quantity,user_043,4713
13808,4507036756_00010,Create Purchase Order Item,user_043,4240
13811,4507036758_00010,Create Purchase Order Item,user_043,4240
13814,4507036759_00010,Create Purchase Order Item,user_043,4240
13818,4507036761_00010,Create Purchase Order Item,user_043,4240
13823,4507036762_00010,Create Purchase Order Item,user_043,4240
13827,4507036763_00010,Create Purchase Order Item,user_043,4240
13855,4507037095_00060,Create Purchase Order Item,user_079,4267
13861,4507037096_00010,Create Purchase Order Item,user_079,4267
13869,4507037128_00140,Create Purchase Order Item,user_038,4328
13870,4507037128_00140,Change Price,user_038,4332
13878,4507037181_00040,Vendor creates invoice,NONE,4632
13914,4507037234_00020,Create Purchase Order Item,user_033,4728
13922,4507037273_00020,Create Purchase Order Item,user_147,4331
