eid,Caseid,Activity,Resource,CompleteTimestamp
204,4507000907_00020,Create Purchase Order Item,user_172,370
384,4507001411_00040,Create Purchase Order Item,user_172,466
1084,4507003697_00020,Create Purchase Order Item,user_172,705
1724,4507004361_00030,Create Purchase Order Item,user_172,802
1726,4507004364_00040,Create Purchase Order Item,user_172,802
1905,4507005107_00020,Vendor creates invoice,NONE,2568
4194,4507010745_00030,Create Purchase Order Item,user_172,1474
6489,4507017206_00020,Create Purchase Order Item,user_172,2145
9229,4507024690_00010,Create Purchase Order Item,user_172,2985
9230,4507024690_00010,Vendor creates invoice,NONE,3000
9232,4507024690_00020,Create Purchase Order Item,user_172,2985
9233,4507024690_00020,Vendor creates invoice,NONE,3000
11012,4507029260_00020,Vendor creates invoice,NONE,3912
12291,4507032427_00060,Vendor creates invoice,NONE,4608
12906,4507034747_00010,Create Purchase Order Item,user_068,4064
13210,4507035225_00010,Create Purchase Order Item,user_072,4090
13215,4507035342_00020,Create Purchase Order Item,user_072,4095
13222,4507035342_00050,Create Purchase Order Item,user_072,4095
13226,4507035342_00070,Create Purchase Order Item,user_072,4095
13230,4507035342_00090,Create Purchase Order Item,user_072,4095
13232,4507035342_00100,Create Purchase Order Item,user_072,4095
13233,4507035342_00100,Vendor creates invoice,NONE,5256
13235,4507035342_00110,Create Purchase Order Item,user_072,4095
13238,4507035342_00120,Create Purchase Order Item,user_072,4095
13239,4507035342_00120,Vendor creates invoice,NONE,5256
13241,4507035342_00130,Create Purchase Order Item,user_072,4095
13249,4507035342_00170,Create Purchase Order Item,user_072,4095
13250,4507035342_00170,Vendor creates invoice,NONE,5256
13252,4507035342_00180,Create Purchase Order Item,user_072,4095
13312,4507035639_00030,Vendor creates invoice,NONE,4344
13313,4507035639_00030,Vendor creates invoice,NONE,4512
13314,4507035639_00030,Vendor creates debit memo,NONE,4512
13450,4507036316_00010,Create Purchase Requisition Item,batch_08,4200
13451,4507036316_00010,Create Purchase Order Item,user_142,4212
13728,4507036688_00050,Create Purchase Order Item,user_105,4238
13746,4507036715_00010,Create Purchase Order Item,user_043,4240
13769,4507036724_00010,Create Purchase Order Item,user_043,4240
13773,4507036726_00010,Create Purchase Order Item,user_043,4240
13774,4507036726_00010,Vendor creates invoice,NONE,5280
13777,4507036727_00010,Create Purchase Order Item,user_043,4240
13781,4507036729_00010,Create Purchase Order Item,user_043,4240
13783,4507036732_00010,Create Purchase Order Item,user_043,4240
13787,4507036734_00010,Create Purchase Order Item,user_043,4240
13792,4507036736_00010,Create Purchase Order Item,user_043,4240
13808,4507036756_00010,Create Purchase Order Item,user_043,4240
13811,4507036758_00010,Create Purchase Order Item,user_043,4240
13814,4507036759_00010,Create Purchase Order Item,user_043,4240
13818,4507036761_00010,Create Purchase Order Item,user_043,4240
13823,4507036762_00010,Create Purchase Order Item,user_043,4240
13827,4507036763_00010,Create Purchase Order Item,user_043,4240
13922,4507037273_00020,Create Purchase Order Item,user_147,4331
13933,4507037280_00010,Create Purchase Order Item,user_147,4331
13934,4507037280_00010,Change Quantity,user_286,5005
13968,4507037470_00020,Create Purchase Order Item,user_042,4352
14062,4507037749_00060,Create Purchase Order Item,user_147,4361
14205,4507038025_00010,Create Purchase Order Item,user_147,4383
14260,4507038223_00010,Create Purchase Order Item,user_288,4403
14261,4507038223_00010,Vendor creates invoice,NONE,5280
14276,4507038324_00020,Create Purchase Order Item,user_147,4406
14624,4507039168_00010,Create Purchase Order Item,user_043,4523
14626,4507039169_00010,Create Purchase Order Item,user_043,4523
14668,4507039189_00020,Create Purchase Order Item,user_147,4525
14673,4507039189_00050,Create Purchase Order Item,user_147,4553
14845,4507039599_00010,Create Purchase Order Item,user_147,4557
14884,4507039706_00020,Create Purchase Order Item,user_068,4569
14925,4507039787_00010,Create Purchase Order Item,user_147,4572
14927,4507039787_00020,Create Purchase Order Item,user_147,4572
14931,4507039787_00040,Create Purchase Order Item,user_147,4572
15051,4507039812_00700,Vendor creates invoice,NONE,5064
15052,4507039812_00700,Create Purchase Order Item,user_286,5080
15262,4507040378_00010,Create Purchase Order Item,user_059,4666
15263,4507040378_00010,Vendor creates invoice,NONE,5208
15265,4507040383_00010,Create Purchase Order Item,user_178,4666
15307,4507040683_00010,Create Purchase Order Item,user_147,4690
15313,4507040690_00010,Create Purchase Order Item,user_068,4690
15318,4507040765_00010,Create Purchase Order Item,user_079,4691
15381,4507040852_00020,Create Purchase Order Item,user_147,4695
15383,4507040853_00010,Create Purchase Order Item,user_147,4695
15408,4507040889_00010,Create Purchase Order Item,user_091,4696
15409,4507040889_00010,Vendor creates invoice,NONE,5160
15411,4507040890_00010,Create Purchase Order Item,user_091,4696
15412,4507040890_00010,Vendor creates invoice,NONE,5208
15438,4507041072_00010,Create Purchase Order Item,user_068,4715
15452,4507041159_00010,Create Purchase Order Item,user_072,4721
15453,4507041159_00010,Vendor creates invoice,NONE,5064
15464,4507041258_00060,Create Purchase Order Item,user_079,4738
15466,4507041258_00070,Create Purchase Order Item,user_079,4738
15468,4507041258_00080,Create Purchase Order Item,user_079,4738
15474,4507041273_00010,Create Purchase Order Item,user_102,4738
15477,4507041273_00030,Create Purchase Order Item,user_102,4738
15492,4507041368_00020,Create Purchase Order Item,user_147,4739
15519,4507041473_00020,Create Purchase Order Item,user_147,4743
15523,4507041473_00040,Create Purchase Order Item,user_147,4743
15526,4507041473_00050,Create Purchase Order Item,user_147,4743
15577,4507041715_00100,Create Purchase Order Item,user_147,4767
15578,4507041715_00100,Vendor creates invoice,NONE,5184
15582,4507041715_00170,Create Purchase Order Item,user_147,4767
15584,4507041715_00180,Create Purchase Order Item,user_147,4767
15592,4507041716_00040,Create Purchase Order Item,user_147,4767
15593,4507041716_00040,Change Quantity,user_147,4816
15596,4507041716_00050,Create Purchase Order Item,user_147,4767
15599,4507041719_00010,Create Purchase Requisition Item,batch_08,4752
15600,4507041719_00010,Create Purchase Order Item,user_142,4743
15613,4507041723_00010,Create Purchase Order Item,user_147,4767
15655,4507041852_00020,Create Purchase Order Item,user_147,4834
15656,4507041852_00020,Change Price,user_039,4859
15663,4507041885_00020,Create Purchase Order Item,user_068,4834
15677,4507041932_00010,Create Purchase Order Item,user_102,4836
15678,4507041932_00010,Vendor creates invoice,NONE,5232
15680,4507041932_00020,Create Purchase Order Item,user_102,4836
15681,4507041932_00020,Vendor creates invoice,NONE,5208
15707,4508042186_00010,Create Purchase Order Item,user_091,4859
15710,4508042205_00010,Create Purchase Order Item,user_091,4861
15711,4508042205_00010,Vendor creates debit memo,NONE,5184
15712,4508042205_00010,Vendor creates invoice,NONE,5184
15714,4508042206_00010,Create Purchase Order Item,user_091,4861
15715,4508042206_00010,Vendor creates invoice,NONE,5256
15717,4508042207_00010,Create Purchase Order Item,user_091,4861
15720,4508042213_00010,Create Purchase Order Item,user_091,4861
15721,4508042213_00010,Vendor creates invoice,NONE,5280
15723,4508042214_00010,Create Purchase Order Item,user_091,4861
15724,4508042214_00010,Change Quantity,user_091,4861
15727,4508042218_00010,Create Purchase Order Item,user_091,4861
15730,4508042219_00010,Create Purchase Order Item,user_091,4861
15733,4508042220_00010,Create Purchase Order Item,user_091,4861
15749,4508042306_00010,Create Purchase Order Item,user_147,4863
15753,4508042306_00020,Create Purchase Order Item,user_147,4863
15757,4508042306_00030,Create Purchase Order Item,user_147,4863
15759,4508042306_00040,Create Purchase Order Item,user_147,4863
15791,4508042308_00080,Create Purchase Order Item,user_147,4863
15792,4508042308_00080,Vendor creates invoice,NONE,5232
15810,4508042314_00010,Create Purchase Order Item,user_147,4863
15812,4508042314_00020,Create Purchase Order Item,user_147,4863
15814,4508042321_00010,Create Purchase Order Item,user_091,4864
15815,4508042321_00010,Vendor creates invoice,NONE,5256
15817,4508042322_00010,Create Purchase Order Item,user_091,4864
15820,4508042333_00010,Create Purchase Order Item,user_308,4865
15821,4508042333_00010,Vendor creates invoice,NONE,5280
15828,4508042383_00060,Create Purchase Order Item,user_038,4880
15829,4508042383_00060,Change Price,user_038,4884
15830,4508042383_00060,Vendor creates invoice,NONE,5280
15832,4508042383_00070,Create Purchase Order Item,user_038,4880
15833,4508042383_00070,Change Price,user_038,4884
15854,4508042383_00270,Create Purchase Order Item,user_038,4880
15862,4508042522_00010,Create Purchase Order Item,user_059,4882
15865,4508042545_00010,Create Purchase Order Item,user_033,4883
15868,4508042545_00020,Create Purchase Order Item,user_033,4883
15871,4508042545_00030,Create Purchase Order Item,user_033,4883
15877,4508042577_00070,Create Purchase Order Item,user_335,4884
15885,4508042609_00010,Create Purchase Order Item,user_178,4885
15886,4508042609_00010,Change Quantity,user_178,4886
15893,4508042710_00010,Create Purchase Order Item,user_387,4904
15909,4508042840_00010,Create Purchase Order Item,user_147,4907
15910,4508042840_00010,Change Quantity,user_147,4935
15947,4508042949_00060,Create Purchase Order Item,user_147,4918
15949,4508042949_00070,Create Purchase Order Item,user_147,4918
15951,4508042949_00090,Create Purchase Order Item,user_147,4918
15953,4508042949_00100,Create Purchase Order Item,user_147,4918
15955,4508042961_00010,Create Purchase Order Item,user_147,4918
15972,4508043034_00030,Create Purchase Order Item,user_147,4929
15975,4508043034_00040,Create Purchase Order Item,user_147,4929
