eid,Caseid,Activity,Resource,CompleteTimestamp
17,4507000322_00010,Create Purchase Order Item,user_072,323
20,4507000322_00020,Create Purchase Order Item,user_072,323
23,4507000322_00030,Create Purchase Order Item,user_072,323
26,4507000322_00040,Create Purchase Order Item,user_072,323
29,4507000322_00050,Create Purchase Order Item,user_072,323
32,4507000322_00060,Create Purchase Order Item,user_072,323
35,4507000322_00070,Create Purchase Order Item,user_072,323
38,4507000322_00080,Create Purchase Order Item,user_072,323
42,4507000322_00090,Create Purchase Order Item,user_072,323
45,4507000322_00100,Create Purchase Order Item,user_072,323
48,4507000322_00110,Create Purchase Order Item,user_072,323
51,4507000322_00120,Create Purchase Order Item,user_072,323
55,4507000322_00130,Create Purchase Order Item,user_072,323
58,4507000322_00140,Create Purchase Order Item,user_072,323
61,4507000322_00150,Create Purchase Order Item,user_072,323
64,4507000322_00160,Create Purchase Order Item,user_072,323
67,4507000322_00170,Create Purchase Order Item,user_072,323
70,4507000322_00180,Create Purchase Order Item,user_072,323
73,4507000322_00190,Create Purchase Order Item,user_072,323
76,4507000322_00200,Create Purchase Order Item,user_072,323
80,4507000322_00210,Create Purchase Order Item,user_072,323
83,4507000322_00220,Create Purchase Order Item,user_072,323
87,4507000322_00230,Create Purchase Order Item,user_072,323
90,4507000322_00240,Create Purchase Order Item,user_072,323
94,4507000322_00250,Create Purchase Order Item,user_072,323
97,4507000322_00260,Create Purchase Order Item,user_072,323
122,4507000421_00010,Create Purchase Order Item,user_091,327
123,4507000421_00010,Change Approval for Purchase Order,user_091,327
124,4507000421_00010,Vendor creates invoice,NONE,720
150,4507000754_00010,Create Purchase Order Item,user_043,352
156,4507000756_00010,Create Purchase Order Item,user_043,352
160,4507000757_00010,Create Purchase Order Item,user_043,352
169,4507000854_00010,Create Purchase Order Item,user_072,368
204,4507000907_00020,Create Purchase Order Item,user_172,370
210,4507000937_00010,Create Purchase Order Item,user_091,370
217,4507001008_00010,Create Purchase Order Item,user_142,374
218,4507001008_00010,Vendor creates invoice,NONE,912
220,4507001065_00010,Create Purchase Order Item,user_091,375
221,4507001065_00010,Vendor creates invoice,NONE,888
223,4507001077_00010,Create Purchase Order Item,user_100,376
271,4507001242_00020,Create Purchase Order Item,user_079,397
279,4507001266_00010,Create Purchase Order Item,user_079,398
290,4507001280_00010,Create Purchase Order Item,user_141,399
293,4507001285_00010,Create Purchase Order Item,user_079,399
294,4507001285_00010,Vendor creates invoice,NONE,912
296,4507001285_00030,Create Purchase Order Item,user_079,399
300,4507001285_00040,Create Purchase Order Item,user_079,399
303,4507001285_00050,Create Purchase Order Item,user_079,399
304,4507001285_00050,Vendor creates invoice,NONE,912
384,4507001411_00040,Create Purchase Order Item,user_172,466
464,4507001628_00010,Create Purchase Order Item,user_147,489
474,4507001729_00010,Create Purchase Order Item,user_091,493
477,4507001731_00010,Create Purchase Order Item,user_147,493
478,4507001731_00010,Vendor creates invoice,NONE,912
480,4507001773_00010,Create Purchase Order Item,user_091,494
481,4507001773_00010,Vendor creates invoice,NONE,888
483,4507001775_00010,Create Purchase Order Item,user_091,494
486,4507001782_00010,Create Purchase Order Item,user_091,495
489,4507001787_00010,Create Purchase Order Item,user_091,495
492,4507001794_00010,Create Purchase Order Item,user_091,495
