eid,Caseid,Activity,Resource,CompleteTimestamp
204,4507000907_00020,Create Purchase Order Item,user_172,370
384,4507001411_00040,Create Purchase Order Item,user_172,466
1084,4507003697_00020,Create Purchase Order Item,user_172,705
1724,4507004361_00030,Create Purchase Order Item,user_172,802
1726,4507004364_00040,Create Purchase Order Item,user_172,802
1905,4507005107_00020,Vendor creates invoice,NONE,2568
2016,4507005349_00020,Create Purchase Order Item,user_172,4330
2017,4507005349_00020,Vendor creates invoice,NONE,4440
2018,4507005349_00020,Vendor creates debit memo,NONE,4440
2020,4507005349_00030,Create Purchase Order Item,user_172,4330
2021,4507005349_00030,Vendor creates debit memo,NONE,4440
2022,4507005349_00030,Vendor creates invoice,NONE,4440
4194,4507010745_00030,Create Purchase Order Item,user_172,1474
6489,4507017206_00020,Create Purchase Order Item,user_172,2145
8651,4507022970_00010,Create Purchase Order Item,user_147,2749
8652,4507022970_00010,Vendor creates invoice,NONE,4368
8744,4507023397_00010,Create Purchase Order Item,user_043,2824
8745,4507023397_00010,Vendor creates invoice,NONE,4416
8748,4507023398_00010,Create Purchase Order Item,user_043,2824
8757,4507023401_00010,Create Purchase Order Item,user_043,2824
9118,4507024514_00020,Create Purchase Order Item,user_147,2918
9229,4507024690_00010,Create Purchase Order Item,user_172,2985
9230,4507024690_00010,Vendor creates invoice,NONE,3000
9232,4507024690_00020,Create Purchase Order Item,user_172,2985
9233,4507024690_00020,Vendor creates invoice,NONE,3000
9267,4507024769_00140,Create Purchase Order Item,user_164,2987
9268,4507024769_00140,Record Service Entry Sheet,NONE,2987
9269,4507024769_00140,Vendor creates invoice,NONE,3240
9270,4507024769_00140,Vendor creates invoice,NONE,3504
9664,4507025998_00020,Vendor creates invoice,NONE,3360
9681,4507026059_00020,Create Purchase Order Item,user_072,3086
9767,4507026409_00030,Create Purchase Order Item,user_142,3826
9972,4507026877_00010,Create Purchase Order Item,user_043,3211
10074,4507027242_00010,Create Purchase Order Item,user_043,3233
10150,4507027564_00130,Create Purchase Order Item,user_164,3321
10151,4507027564_00130,Vendor creates invoice,NONE,3504
10152,4507027564_00130,Vendor creates invoice,NONE,3768
10156,4507027633_00010,Create Purchase Order Item,user_178,3325
10447,4507028051_00050,Create Purchase Order Item,user_172,3369
10448,4507028051_00050,Record Service Entry Sheet,NONE,3369
10449,4507028051_00050,Vendor creates invoice,NONE,3792
10530,4507028229_00010,Create Purchase Order Item,user_079,3374
10531,4507028229_00010,Change Quantity,user_147,4405
10533,4507028231_00010,Create Purchase Order Item,user_079,3374
10534,4507028231_00010,Vendor creates invoice,NONE,4344
10690,4507028425_00020,Create Purchase Order Item,user_059,3419
10691,4507028425_00020,Vendor creates invoice,NONE,4008
10935,4507029227_00010,Create Purchase Order Item,user_068,3520
10936,4507029227_00010,Change Quantity,user_068,3922
10967,4507029246_00010,Create Purchase Order Item,user_079,3520
11012,4507029260_00020,Vendor creates invoice,NONE,3912
11027,4507029263_00040,Create Purchase Order Item,user_147,3881
11028,4507029263_00040,Change Quantity,user_147,4023
11029,4507029263_00040,Vendor creates invoice,NONE,4248
11030,4507029263_00040,Delete Purchase Order Item,user_147,4409
11031,4507029263_00040,Change Quantity,user_147,4409
11032,4507029263_00040,Reactivate Purchase Order Item,user_147,4409
11219,4507029977_00010,Create Purchase Requisition Item,batch_08,3552
11220,4507029977_00010,Create Purchase Order Item,user_142,3565
11221,4507029977_00010,Vendor creates invoice,NONE,4320
11232,4507030024_00010,Create Purchase Order Item,user_079,3567
11343,4507030065_00010,Create Purchase Order Item,user_079,3568
11513,4507030602_00030,Create Purchase Order Item,user_147,3684
11547,4507030635_00010,Create Purchase Order Item,user_147,3685
11548,4507030635_00010,Vendor creates invoice,NONE,4344
11559,4507030776_00040,Create Purchase Order Item,user_038,3704
11560,4507030776_00040,Change Price,user_038,3709
11600,4507030979_00300,Create Purchase Order Item,user_147,3711
11652,4507030979_01250,Create Purchase Order Item,user_147,3711
11665,4507030979_01310,Create Purchase Order Item,user_147,4091
11684,4507030983_00580,Create Purchase Order Item,user_147,3711
11703,4507030983_00750,Create Purchase Order Item,user_147,3711
11704,4507030983_00750,Vendor creates invoice,NONE,4416
11713,4507030987_00020,Create Purchase Order Item,user_147,3711
11716,4507030988_00020,Create Purchase Order Item,user_147,3711
11770,4507031031_00020,Create Purchase Order Item,user_102,3712
11771,4507031031_00020,Vendor creates invoice,NONE,4416
11813,4507031071_00010,Create Purchase Order Item,user_147,3712
11816,4507031071_00020,Create Purchase Order Item,user_147,3712
11819,4507031071_00050,Create Purchase Order Item,user_147,3712
11828,4507031071_00090,Create Purchase Order Item,user_147,3712
11831,4507031071_00110,Create Purchase Order Item,user_147,3712
11834,4507031071_00120,Create Purchase Order Item,user_147,3712
11838,4507031071_00130,Create Purchase Order Item,user_147,3712
11886,4507031305_00010,Create Purchase Order Item,user_178,3732
11887,4507031305_00010,Vendor creates invoice,NONE,4368
11929,4507031703_00010,Create Purchase Order Item,user_147,3756
11930,4507031703_00010,Vendor creates invoice,NONE,4344
11945,4507031715_00030,Create Purchase Order Item,user_045,3757
11946,4507031715_00030,Change Quantity,user_045,3759
11947,4507031715_00030,Change Quantity,user_045,3999
11956,4507031773_00010,Create Purchase Order Item,user_178,3761
11957,4507031773_00010,Vendor creates invoice,NONE,4416
12020,4507031914_00010,Create Purchase Order Item,user_068,3826
12075,4507032096_00010,Create Purchase Order Item,user_142,3832
12137,4507032154_00010,Create Purchase Order Item,user_147,3840
12138,4507032154_00010,Vendor creates invoice,NONE,4248
12140,4507032154_00020,Create Purchase Order Item,user_147,3840
12142,4507032155_00010,Create Purchase Order Item,user_147,3840
12145,4507032155_00020,Create Purchase Order Item,user_147,3840
12147,4507032155_00030,Create Purchase Order Item,user_147,3840
12155,4507032157_00170,Create Purchase Order Item,user_147,3840
12174,4507032157_00310,Create Purchase Order Item,user_147,3840
12236,4507032163_00010,Create Purchase Order Item,user_147,3840
12238,4507032163_00020,Create Purchase Order Item,user_147,3840
12242,4507032165_00010,Create Purchase Order Item,user_147,3840
12245,4507032165_00030,Create Purchase Order Item,user_147,3840
12248,4507032165_00040,Create Purchase Order Item,user_147,3840
12251,4507032165_00050,Create Purchase Order Item,user_147,3840
12266,4507032381_00010,Create Purchase Requisition Item,user_124,3624
12267,4507032381_00010,Create Purchase Order Item,user_142,3854
12270,4507032381_00020,Create Purchase Order Item,user_142,3854
12272,4507032405_00010,Create Purchase Order Item,user_091,3854
12273,4507032405_00010,Vendor creates invoice,NONE,4248
12313,4507032458_00010,Create Purchase Order Item,user_091,3857
12314,4507032458_00010,Vendor creates invoice,NONE,4368
12341,4507032516_00070,Create Purchase Order Item,user_038,3872
12342,4507032516_00070,Change Price,user_038,3874
12385,4507032683_00010,Create Purchase Order Item,user_059,3875
12386,4507032683_00010,Vendor creates invoice,NONE,4416
12387,4507032683_00010,Vendor creates debit memo,NONE,4416
12437,4507032945_00010,Create Purchase Order Item,user_068,3899
12438,4507032945_00010,Change Quantity,user_068,4213
12443,4507032945_00020,Create Purchase Order Item,user_068,3899
12454,4507033039_00010,Create Purchase Order Item,user_178,3902
12458,4507033041_00010,Create Purchase Order Item,user_178,3902
12463,4507033054_00010,Create Purchase Order Item,user_147,3903
12464,4507033054_00010,Change Quantity,user_147,3926
12465,4507033054_00010,Change Quantity,user_147,4046
12466,4507033054_00010,Vendor creates invoice,NONE,4416
12468,4507033054_00030,Create Purchase Order Item,user_147,3903
12469,4507033054_00030,Change Quantity,user_147,4046
12475,4507033080_00260,Create Purchase Order Item,user_147,3905
12478,4507033080_00330,Create Purchase Order Item,user_147,3905
12491,4507033080_00400,Create Purchase Order Item,user_147,3905
12492,4507033080_00400,Vendor creates invoice,NONE,4416
12540,4507033307_00010,Create Purchase Order Item,user_142,3926
12541,4507033307_00010,Vendor creates invoice,NONE,4416
12549,4507033307_00110,Create Purchase Order Item,user_142,3926
12550,4507033307_00110,Vendor creates invoice,NONE,4416
12655,4507033830_00010,Create Purchase Order Item,user_043,3995
12658,4507033831_00010,Create Purchase Order Item,user_043,3995
12661,4507033866_00010,Create Purchase Order Item,user_147,3997
12662,4507033866_00010,Change Price,user_147,4247
12665,4507033911_00010,Create Purchase Order Item,user_043,3998
12666,4507033911_00010,Vendor creates invoice,NONE,4416
12673,4507033970_00010,Create Purchase Order Item,user_102,3999
12674,4507033970_00010,Vendor creates invoice,NONE,4416
12699,4507034037_00010,Create Purchase Order Item,user_147,4001
12700,4507034037_00010,Vendor creates invoice,NONE,4320
12702,4507034066_00020,Create Purchase Order Item,user_147,4007
12719,4507034068_00010,Create Purchase Order Item,user_147,4007
12748,4507034138_00010,Create Purchase Order Item,user_043,4017
12759,4507034217_00010,Create Purchase Order Item,user_091,4020
12760,4507034217_00010,Vendor creates debit memo,NONE,4416
12761,4507034217_00010,Vendor creates invoice,NONE,4416
12763,4507034226_00010,Create Purchase Order Item,user_091,4021
12764,4507034226_00010,Change Quantity,user_091,4021
12765,4507034226_00010,Vendor creates invoice,NONE,4344
12767,4507034229_00010,Create Purchase Order Item,user_091,4021
12768,4507034229_00010,Vendor creates invoice,NONE,4416
12770,4507034266_00020,Create Purchase Order Item,batch_02,4023
