eid,Caseid,Activity,Resource,CompleteTimestamp
204,4507000907_00020,Create Purchase Order Item,user_172,370
384,4507001411_00040,Create Purchase Order Item,user_172,466
1084,4507003697_00020,Create Purchase Order Item,user_172,705
1724,4507004361_00030,Create Purchase Order Item,user_172,802
1726,4507004364_00040,Create Purchase Order Item,user_172,802
1905,4507005107_00020,Vendor creates invoice,NONE,2568
4194,4507010745_00030,Create Purchase Order Item,user_172,1474
6489,4507017206_00020,Create Purchase Order Item,user_172,2145
11012,4507029260_00020,Vendor creates invoice,NONE,3912
12291,4507032427_00060,Vendor creates invoice,NONE,4608
13210,4507035225_00010,Create Purchase Order Item,user_072,4090
13215,4507035342_00020,Create Purchase Order Item,user_072,4095
13230,4507035342_00090,Create Purchase Order Item,user_072,4095
13241,4507035342_00130,Create Purchase Order Item,user_072,4095
13312,4507035639_00030,Vendor creates invoice,NONE,4344
13313,4507035639_00030,Vendor creates invoice,NONE,4512
13314,4507035639_00030,Vendor creates debit memo,NONE,4512
13450,4507036316_00010,Create Purchase Requisition Item,batch_08,4200
13451,4507036316_00010,Create Purchase Order Item,user_142,4212
13746,4507036715_00010,Create Purchase Order Item,user_043,4240
13769,4507036724_00010,Create Purchase Order Item,user_043,4240
13783,4507036732_00010,Create Purchase Order Item,user_043,4240
13792,4507036736_00010,Create Purchase Order Item,user_043,4240
13808,4507036756_00010,Create Purchase Order Item,user_043,4240
13811,4507036758_00010,Create Purchase Order Item,user_043,4240
13814,4507036759_00010,Create Purchase Order Item,user_043,4240
13823,4507036762_00010,Create Purchase Order Item,user_043,4240
13827,4507036763_00010,Create Purchase Order Item,user_043,4240
13922,4507037273_00020,Create Purchase Order Item,user_147,4331
13933,4507037280_00010,Create Purchase Order Item,user_147,4331
13934,4507037280_00010,Change Quantity,user_286,5005
13968,4507037470_00020,Create Purchase Order Item,user_042,4352
14062,4507037749_00060,Create Purchase Order Item,user_147,4361
14205,4507038025_00010,Create Purchase Order Item,user_147,4383
14276,4507038324_00020,Create Purchase Order Item,user_147,4406
14668,4507039189_00020,Create Purchase Order Item,user_147,4525
14845,4507039599_00010,Create Purchase Order Item,user_147,4557
14925,4507039787_00010,Create Purchase Order Item,user_147,4572
14927,4507039787_00020,Create Purchase Order Item,user_147,4572
15051,4507039812_00700,Vendor creates invoice,NONE,5064
15052,4507039812_00700,Create Purchase Order Item,user_286,5080
15307,4507040683_00010,Create Purchase Order Item,user_147,4690
15313,4507040690_00010,Create Purchase Order Item,user_068,4690
15318,4507040765_00010,Create Purchase Order Item,user_079,4691
15452,4507041159_00010,Create Purchase Order Item,user_072,4721
15453,4507041159_00010,Vendor creates invoice,NONE,5064
15464,4507041258_00060,Create Purchase Order Item,user_079,4738
15466,4507041258_00070,Create Purchase Order Item,user_079,4738
15468,4507041258_00080,Create Purchase Order Item,user_079,4738
15492,4507041368_00020,Create Purchase Order Item,user_147,4739
15493,4507041368_00020,Vendor creates invoice,NONE,5544
15519,4507041473_00020,Create Purchase Order Item,user_147,4743
15520,4507041473_00020,Change Quantity,user_286,5557
15523,4507041473_00040,Create Purchase Order Item,user_147,4743
15526,4507041473_00050,Create Purchase Order Item,user_147,4743
15599,4507041719_00010,Create Purchase Requisition Item,batch_08,4752
15600,4507041719_00010,Create Purchase Order Item,user_142,4743
15655,4507041852_00020,Create Purchase Order Item,user_147,4834
15656,4507041852_00020,Change Price,user_039,4859
15663,4507041885_00020,Create Purchase Order Item,user_068,4834
15717,4508042207_00010,Create Purchase Order Item,user_091,4861
15718,4508042207_00010,Vendor creates invoice,NONE,5448
15723,4508042214_00010,Create Purchase Order Item,user_091,4861
15724,4508042214_00010,Change Quantity,user_091,4861
15725,4508042214_00010,Vendor creates invoice,NONE,5376
15730,4508042219_00010,Create Purchase Order Item,user_091,4861
15731,4508042219_00010,Vendor creates invoice,NONE,5448
15733,4508042220_00010,Create Purchase Order Item,user_091,4861
15734,4508042220_00010,Vendor creates invoice,NONE,5544
15749,4508042306_00010,Create Purchase Order Item,user_147,4863
15753,4508042306_00020,Create Purchase Order Item,user_147,4863
15757,4508042306_00030,Create Purchase Order Item,user_147,4863
15759,4508042306_00040,Create Purchase Order Item,user_147,4863
15817,4508042322_00010,Create Purchase Order Item,user_091,4864
15818,4508042322_00010,Vendor creates invoice,NONE,5376
15832,4508042383_00070,Create Purchase Order Item,user_038,4880
15833,4508042383_00070,Change Price,user_038,4884
15854,4508042383_00270,Create Purchase Order Item,user_038,4880
15862,4508042522_00010,Create Purchase Order Item,user_059,4882
15885,4508042609_00010,Create Purchase Order Item,user_178,4885
15886,4508042609_00010,Change Quantity,user_178,4886
15893,4508042710_00010,Create Purchase Order Item,user_387,4904
15909,4508042840_00010,Create Purchase Order Item,user_147,4907
15910,4508042840_00010,Change Quantity,user_147,4935
15947,4508042949_00060,Create Purchase Order Item,user_147,4918
15949,4508042949_00070,Create Purchase Order Item,user_147,4918
15951,4508042949_00090,Create Purchase Order Item,user_147,4918
15953,4508042949_00100,Create Purchase Order Item,user_147,4918
15955,4508042961_00010,Create Purchase Order Item,user_147,4918
15972,4508043034_00030,Create Purchase Order Item,user_147,4929
16000,4508043037_00010,Create Purchase Order Item,user_147,4929
16033,4508043041_00060,Create Purchase Order Item,user_147,4929
16077,4508043090_00010,Create Purchase Order Item,user_068,4931
16149,4508043256_00540,Create Purchase Order Item,user_038,5000
16150,4508043256_00540,Change Price,user_038,5005
16225,4508043496_00010,Create Purchase Order Item,user_079,5008
16226,4508043496_00010,Change Price,user_115,5027
16228,4508043511_00010,Create Purchase Order Item,user_043,5009
16233,4508043512_00010,Create Purchase Order Item,user_043,5009
16244,4508043624_00010,Create Purchase Order Item,user_043,5027
16247,4508043627_00010,Create Purchase Order Item,user_043,5027
16248,4508043627_00010,Change Quantity,user_043,5051
16340,4508043959_00010,Create Purchase Order Item,user_091,5053
16343,4508043961_00010,Create Purchase Order Item,user_091,5053
16346,4508043962_00010,Create Purchase Order Item,user_091,5053
16349,4508043965_00010,Create Purchase Order Item,user_091,5053
16352,4508043967_00010,Create Purchase Order Item,user_091,5053
16370,4508043974_00010,Create Purchase Order Item,user_091,5053
16390,4508044040_00020,Create Purchase Order Item,user_147,5057
16431,4508044043_00230,Create Purchase Order Item,user_286,5171
16432,4508044043_00230,Vendor creates invoice,NONE,5448
16437,4508044044_00080,Create Purchase Order Item,user_147,5057
16489,4508044332_00080,Create Purchase Requisition Item,batch_08,5064
16490,4508044332_00080,Create Purchase Order Item,user_079,5079
16491,4508044332_00080,Vendor creates invoice,NONE,5568
16493,4508044340_00010,Create Purchase Order Item,user_286,5079
16502,4508044352_00030,Create Purchase Order Item,user_286,5079
16508,4508044367_00030,Create Purchase Order Item,user_079,5080
16509,4508044367_00030,Change Price,user_115,5193
16511,4508044368_00020,Create Purchase Order Item,user_079,5080
16527,4508044530_00010,Create Purchase Order Item,user_322,5101
16539,4508044608_00150,Create Purchase Order Item,user_038,5168
16540,4508044608_00150,Change Price,user_038,5193
16592,4508044943_00020,Create Purchase Order Item,user_068,5198
16596,4508044958_00040,Create Purchase Order Item,user_079,5199
16598,4508044958_00050,Create Purchase Order Item,user_079,5199
16600,4508044958_00080,Create Purchase Order Item,user_079,5199
16602,4508044958_00090,Create Purchase Order Item,user_079,5199
16604,4508044981_00010,Create Purchase Order Item,user_091,5199
16607,4508044985_00010,Create Purchase Order Item,user_091,5199
16610,4508045002_00010,Create Purchase Order Item,user_091,5200
16633,4508045013_00010,Create Purchase Order Item,user_079,5200
16634,4508045013_00010,Change Price,user_039,5367
16653,4508045033_00040,Create Purchase Order Item,user_147,5203
16654,4508045033_00040,Change Quantity,user_286,5386
16655,4508045033_00040,Vendor creates invoice,NONE,5448
16659,4508045036_00010,Create Purchase Order Item,user_147,5203
16661,4508045036_00020,Create Purchase Order Item,user_147,5203
16663,4508045037_00010,Create Purchase Order Item,user_147,5203
16665,4508045037_00020,Create Purchase Order Item,user_147,5203
16705,4508045042_00020,Create Purchase Order Item,user_147,5203
16713,4508045046_00010,Create Purchase Order Item,user_147,5203
16716,4508045046_00020,Create Purchase Order Item,user_147,5203
16719,4508045046_00030,Create Purchase Order Item,user_147,5203
16722,4508045047_00010,Create Purchase Order Item,user_147,5203
16729,4508045056_00010,Create Purchase Order Item,user_286,5204
16732,4508045056_00020,Create Purchase Order Item,user_286,5204
16735,4508045058_00010,Create Purchase Order Item,user_286,5204
16738,4508045059_00010,Create Purchase Order Item,user_286,5204
16740,4508045060_00010,Create Purchase Order Item,user_286,5204
16759,4508045094_00100,Create Purchase Order Item,user_038,5216
16760,4508045094_00100,Change Price,user_038,5221
16774,4508045174_00010,Create Purchase Order Item,user_059,5218
16777,4508045198_00010,Create Purchase Order Item,user_079,5219
16779,4508045198_00020,Create Purchase Order Item,user_079,5219
16781,4508045198_00030,Create Purchase Order Item,user_079,5219
16789,4508045264_00100,Create Purchase Order Item,user_079,5221
16790,4508045264_00100,Vendor creates invoice,NONE,5568
16792,4508045264_00170,Create Purchase Order Item,user_079,5221
16793,4508045264_00170,Vendor creates invoice,NONE,5568
16795,4508045264_00180,Create Purchase Order Item,user_079,5221
16796,4508045264_00180,Vendor creates invoice,NONE,5568
