,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
3,4,place_order,Resource1,7,10,o2,,,
5,6,check_availability,Resource7,8,11,o2,o2-i0,,
6,7,check_availability,Resource8,8,9,o2,o2-i1,,
8,9,pick_item,Resource8,9,12,o2,o2-i1,,
14,15,pick_item,Resource7,12,14,o2,o2-i0,,
20,21,send_invoice,Resource4,14,19,o2,,,
22,23,pack_items,Resource10,14,18,o2,,o2-p1,
23,24,place_order,Resource1,15,17,o6,,,
31,32,place_order,Resource1,17,20,o7,,,
32,33,check_availability,Resource5,18,21,o6,o6-i0,,
33,34,check_availability,Resource6,18,19,o6,o6-i1,,
35,36,check_availability,Resource8,18,19,o7,o7-i0,,
37,38,store_package,Resource10,18,21,o2,,o2-p1,
40,41,check_availability,Resource6,19,20,o7,o7-i1,,
41,42,pick_item,Resource7,19,21,o6,o6-i1,,
42,43,pick_item,Resource8,19,22,o7,o7-i0,,
44,45,place_order,Resource3,20,21,o8,,,
45,46,pick_item,Resource6,20,22,o7,o7-i1,,
47,48,receive_payment,Resource3,21,27,o2,,,
48,49,pick_item,Resource5,21,22,o6,o6-i0,,
49,50,check_availability,Resource7,21,23,o8,o8-i0,,
52,53,start_route,Resource13,21,27,o2,,,o2-p1-r1
53,54,check_availability,Resource5,22,24,o8,o8-i1,,
54,55,send_invoice,Resource2,23,27,o6,,,
55,56,pick_item,Resource6,23,24,o8,o8-i0,,
56,57,pack_items,Resource9,23,29,o6,,o6-p1,
58,59,pick_item,Resource5,24,26,o8,o8-i1,,
59,60,pack_items,Resource11,24,30,o7,,o7-p1,
61,62,send_invoice,Resource1,26,33,o7,,,
64,65,send_invoice,Resource2,27,33,o8,,,
66,67,pack_items,Resource10,27,34,o8,,o8-p1,
67,68,load_package,Resource13,27,36,o2,,,o2-p1-r1
70,71,store_package,Resource9,29,35,o6,,o6-p1,
72,73,store_package,Resource11,30,34,o7,,o7-p1,
77,78,receive_payment,Resource2,33,39,o6,,,
78,79,place_order,Resource3,33,34,o9,,,
79,80,receive_payment,Resource3,34,40,o7,,,
80,81,check_availability,Resource5,34,35,o9,o9-i0,,
81,82,check_availability,Resource6,34,38,o9,o9-i1,,
82,83,store_package,Resource10,34,39,o8,,o8-p1,
83,84,start_route,Resource18,34,40,o7,,,o7-p1-r1
84,85,pick_item,Resource5,35,39,o9,o9-i0,,
87,88,start_route,Resource19,35,41,o6,,,o6-p1-r1
88,89,receive_payment,Resource4,36,42,o8,,,
89,90,deliver_package,Resource13,36,40,o2,,,o2-p1-r1
92,93,pick_item,Resource6,38,39,o9,o9-i1,,
93,94,send_invoice,Resource1,39,45,o9,,,
94,95,place_order,Resource2,39,40,o11,,,
95,96,pack_items,Resource9,39,44,o9,,o9-p1,
97,98,start_route,Resource20,39,44,o8,,,o8-p1-r1
98,99,place_order,Resource2,40,42,o12,,,
99,100,place_order,Resource3,40,43,o13,,,
100,101,check_availability,Resource5,40,41,o11,o11-i0,,
101,102,check_availability,Resource6,40,41,o11,o11-i1,,
103,104,failed_delivery,Resource14,40,44,o2,,,o2-p1-r1
104,105,load_package,Resource18,40,46,o7,,,o7-p1-r1
105,106,pick_item,Resource5,41,44,o11,o11-i0,,
106,107,pick_item,Resource6,41,42,o11,o11-i1,,
107,108,check_availability,Resource7,41,43,o12,o12-i0,,
108,109,check_availability,Resource8,41,43,o12,o12-i1,,
109,110,load_package,Resource19,41,47,o6,,,o6-p1-r1
110,111,place_order,Resource2,42,45,o14,,,
111,112,check_availability,Resource6,42,45,o13,o13-i0,,
113,114,check_availability,Resource7,43,45,o13,o13-i1,,
114,115,pick_item,Resource8,43,46,o12,o12-i0,,
115,116,place_order,Resource3,44,47,o15,,,
116,117,pick_item,Resource5,44,47,o12,o12-i1,,
123,124,check_availability,Resource6,45,46,o14,o14-i0,,
126,127,pick_item,Resource8,46,47,o13,o13-i1,,
