,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
115,116,place_order,Resource3,44,47,o15,,,
122,123,place_order,Resource2,45,48,o16,,,
129,130,check_availability,Resource5,47,51,o15,o15-i0,,
130,131,check_availability,Resource8,47,49,o15,o15-i1,,
133,134,check_availability,Resource6,49,51,o16,o16-i0,,
134,135,check_availability,Resource8,49,50,o16,o16-i1,,
138,139,pick_item,Resource8,50,53,o15,o15-i1,,
142,143,place_order,Resource1,51,54,o17,,,
143,144,pick_item,Resource5,51,54,o16,o16-i1,,
144,145,pick_item,Resource6,51,52,o15,o15-i0,,
145,146,pick_item,Resource6,52,55,o16,o16-i0,,
147,148,check_availability,Resource7,53,56,o17,o17-i0,,
148,149,check_availability,Resource8,53,56,o17,o17-i1,,
150,151,pick_item,Resource5,56,59,o17,o17-i0,,
151,152,pick_item,Resource6,56,57,o17,o17-i1,,
155,156,place_order,Resource1,63,66,o10,,,
165,166,pack_items,Resource10,67,72,o15,,o15-p1,
167,168,send_invoice,Resource4,68,74,o15,,,
168,169,pack_items,Resource11,68,74,o16,,o16-p1,
170,171,send_invoice,Resource2,69,74,o16,,,
171,172,send_invoice,Resource3,69,74,o17,,,
172,173,pack_items,Resource9,69,74,o17,,o17-p1,
174,175,place_order,Resource1,72,76,o18,,,
176,177,check_availability,Resource5,73,76,o18,o18-i0,,
177,178,check_availability,Resource6,73,76,o18,o18-i1,,
178,179,place_order,Resource2,74,76,o19,,,
183,184,store_package,Resource12,74,76,o15,,o15-p1,
185,186,check_availability,Resource7,75,78,o19,o19-i0,,
186,187,check_availability,Resource8,75,76,o19,o19-i1,,
189,190,pick_item,Resource5,76,80,o18,o18-i0,,
190,191,pick_item,Resource6,76,78,o18,o18-i1,,
191,192,pick_item,Resource8,76,76,o19,o19-i1,,
192,193,store_package,Resource12,76,82,o16,,o16-p1,
193,194,start_route,Resource14,76,81,o15,,,o15-p1-r1
194,195,store_package,Resource9,77,83,o17,,o17-p1,
197,198,place_order,Resource3,78,81,o21,,,
198,199,pick_item,Resource6,78,81,o19,o19-i0,,
199,200,check_availability,Resource7,79,81,o21,o21-i0,,
200,201,check_availability,Resource8,79,80,o21,o21-i1,,
201,202,receive_payment,Resource2,80,86,o15,,,
202,203,receive_payment,Resource4,80,84,o16,,,
203,204,pick_item,Resource5,80,81,o21,o21-i1,,
204,205,pack_items,Resource10,80,86,o18,,o18-p1,
207,208,receive_payment,Resource1,81,88,o17,,,
208,209,send_invoice,Resource3,81,86,o18,,,
209,210,pick_item,Resource5,81,83,o21,o21-i0,,
210,211,pack_items,Resource11,81,87,o19,,o19-p1,
212,213,load_package,Resource15,81,85,o15,,,o15-p1-r1
214,215,start_route,Resource18,82,87,o16,,,o16-p1-r1
215,216,start_route,Resource19,83,89,o17,,,o17-p1-r1
216,217,send_invoice,Resource4,84,89,o19,,,
219,220,deliver_package,Resource17,85,89,o15,,,o15-p1-r1
220,221,place_order,Resource2,86,89,o22,,,
221,222,place_order,Resource3,86,89,o23,,,
222,223,store_package,Resource9,86,90,o18,,o18-p1,
223,224,check_availability,Resource5,87,89,o22,o22-i0,,
224,225,check_availability,Resource6,87,90,o22,o22-i1,,
225,226,check_availability,Resource7,87,91,o23,o23-i0,,
226,227,check_availability,Resource8,87,89,o23,o23-i1,,
227,228,store_package,Resource10,87,92,o19,,o19-p1,
229,230,load_package,Resource18,87,93,o16,,,o16-p1-r1
230,231,place_order,Resource1,88,91,o24,,,
232,233,place_order,Resource2,89,91,o25,,,
233,234,place_order,Resource3,89,91,o26,,,
234,235,place_order,Resource4,89,92,o27,,,
235,236,pick_item,Resource5,89,92,o22,o22-i0,,
236,237,pick_item,Resource8,89,89,o23,o23-i1,,
238,239,failed_delivery,Resource17,89,95,o15,,,o15-p1-r1
239,240,load_package,Resource19,89,95,o17,,,o17-p1-r1
240,241,check_availability,Resource6,90,94,o24,o24-i0,,
241,242,check_availability,Resource8,90,91,o24,o24-i1,,
242,243,start_route,Resource20,90,95,o18,,,o18-p1-r1
244,245,place_order,Resource2,91,93,o28,,,
246,247,pick_item,Resource7,91,93,o22,o22-i1,,
247,248,check_availability,Resource8,91,92,o25,o25-i0,,
250,251,check_availability,Resource5,92,93,o25,o25-i1,,
251,252,check_availability,Resource8,92,95,o26,o26-i0,,
