,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
788,789,place_order,Resource4,242,245,o66,,,
796,797,check_availability,Resource8,244,247,o66,o66-i0,,
801,802,check_availability,Resource5,245,247,o66,o66-i1,,
810,811,pick_item,Resource8,247,249,o66,o66-i0,,
813,814,pick_item,Resource7,248,250,o66,o66-i1,,
815,816,place_order,Resource2,249,252,o60,,,
839,840,pack_items,Resource12,254,259,o66,,o66-p1,
844,845,send_invoice,Resource2,256,261,o66,,,
880,881,store_package,Resource11,266,272,o66,,o66-p1,
899,900,start_route,Resource18,272,277,o66,,,o66-p1-r1
900,901,receive_payment,Resource2,273,279,o66,,,
916,917,load_package,Resource18,277,283,o66,,,o66-p1-r1
928,929,place_order,Resource4,280,282,o70,,,
930,931,check_availability,Resource7,281,284,o60,o60-i0,,
931,932,check_availability,Resource8,281,284,o60,o60-i1,,
944,945,deliver_package,Resource18,283,287,o66,,,o66-p1-r1
963,964,failed_delivery,Resource16,287,291,o66,,,o66-p1-r1
974,975,unload_package,Resource16,291,296,o66,,,o66-p1-r1
979,980,place_order,Resource1,293,295,o79,,,
984,985,check_availability,Resource7,294,297,o79,o79-i0,,
985,986,check_availability,Resource8,294,296,o79,o79-i1,,
992,993,place_order,Resource2,296,299,o81,,,
993,994,place_order,Resource3,296,299,o82,,,
995,996,pick_item,Resource8,296,300,o79,o79-i1,,
997,998,end_route,Resource13,296,303,o66,,,o66-p1-r1
1001,1002,pick_item,Resource5,297,300,o79,o79-i0,,
1002,1003,check_availability,Resource6,297,300,o81,o81-i0,,
1003,1004,check_availability,Resource7,297,299,o81,o81-i1,,
1004,1005,start_route,Resource15,297,302,o66,,,o66-p1-r1
1005,1006,place_order,Resource4,298,301,o83,,,
1008,1009,check_availability,Resource7,299,301,o82,o82-i0,,
1011,1012,check_availability,Resource5,300,303,o82,o82-i1,,
1012,1013,pick_item,Resource6,300,301,o81,o81-i1,,
