,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1353,1354,place_order,Resource2,389,391,o100,,,
1479,1480,check_availability,Resource5,421,424,o100,o100-i0,,
1480,1481,check_availability,Resource6,421,422,o100,o100-i1,,
1483,1484,place_order,Resource2,422,424,o110,,,
1534,1535,place_order,Resource3,435,438,o121,,,
1540,1541,check_availability,Resource7,436,439,o121,o121-i0,,
1541,1542,check_availability,Resource8,436,438,o121,o121-i1,,
1546,1547,pick_item,Resource5,438,439,o121,o121-i1,,
1548,1549,pick_item,Resource5,439,442,o121,o121-i0,,
1605,1606,pick_item,Resource8,453,456,o100,o100-i1,,
1608,1609,check_availability,Resource5,454,455,o110,o110-i0,,
1609,1610,check_availability,Resource6,454,455,o110,o110-i1,,
1613,1614,place_order,Resource4,455,459,o129,,,
1614,1615,pick_item,Resource5,455,457,o100,o100-i0,,
1619,1620,send_invoice,Resource1,457,464,o100,,,
1620,1621,place_order,Resource2,457,459,o120,,,
1623,1624,send_invoice,Resource3,458,463,o121,,,
1626,1627,check_availability,Resource7,458,460,o129,o129-i0,,
1627,1628,pack_items,Resource9,458,463,o121,,o121-p1,
1637,1638,check_availability,Resource8,459,460,o129,o129-i1,,
1647,1648,pick_item,Resource6,462,465,o129,o129-i0,,
1648,1649,pick_item,Resource7,462,465,o129,o129-i1,,
1668,1669,store_package,Resource9,468,474,o121,,o121-p1,
1673,1674,send_invoice,Resource4,469,474,o129,,,
1676,1677,place_order,Resource1,470,473,o131,,,
1679,1680,check_availability,Resource5,471,474,o131,o131-i0,,
1680,1681,check_availability,Resource6,471,474,o131,o131-i1,,
1682,1683,receive_payment,Resource2,472,478,o121,,,
1685,1686,place_order,Resource1,473,476,o132,,,
1686,1687,pack_items,Resource10,473,479,o129,,o129-p1,
1690,1691,place_order,Resource4,474,477,o133,,,
1691,1692,pick_item,Resource5,474,475,o131,o131-i0,,
1692,1693,pick_item,Resource6,474,475,o131,o131-i1,,
1693,1694,check_availability,Resource7,474,474,o132,o132-i0,,
1694,1695,check_availability,Resource8,474,475,o132,o132-i1,,
1698,1699,start_route,Resource19,474,478,o121,,,o121-p1-r1
1699,1700,pick_item,Resource5,475,479,o132,o132-i0,,
1700,1701,pick_item,Resource6,475,477,o132,o132-i1,,
1701,1702,check_availability,Resource7,475,477,o133,o133-i0,,
1702,1703,check_availability,Resource8,475,475,o133,o133-i1,,
1706,1707,pick_item,Resource8,476,477,o133,o133-i1,,
1708,1709,place_order,Resource4,477,481,o134,,,
1709,1710,pick_item,Resource6,477,479,o133,o133-i0,,
1713,1714,place_order,Resource3,478,480,o135,,,
1714,1715,check_availability,Resource7,478,481,o134,o134-i0,,
1715,1716,check_availability,Resource8,478,481,o134,o134-i1,,
1718,1719,load_package,Resource19,478,483,o121,,,o121-p1-r1
1719,1720,check_availability,Resource5,479,481,o135,o135-i0,,
1720,1721,check_availability,Resource6,479,480,o135,o135-i1,,
1721,1722,store_package,Resource9,479,483,o129,,o129-p1,
1723,1724,pick_item,Resource6,480,481,o135,o135-i1,,
1727,1728,receive_payment,Resource4,481,488,o100,,,
1728,1729,pick_item,Resource5,481,483,o134,o134-i0,,
1729,1730,pick_item,Resource6,481,482,o134,o134-i1,,
1730,1731,pick_item,Resource7,481,482,o135,o135-i0,,
1731,1732,pack_items,Resource10,481,486,o100,,o100-p1,
1737,1738,deliver_package,Resource14,484,489,o121,,,o121-p1-r1
1738,1739,start_route,Resource17,484,489,o129,,,o129-p1-r1
1740,1741,place_order,Resource2,485,488,o136,,,
1742,1743,place_order,Resource3,486,489,o137,,,
1743,1744,pick_item,Resource5,486,489,o110,o110-i0,,
1744,1745,pick_item,Resource6,486,488,o110,o110-i1,,
1745,1746,check_availability,Resource7,486,489,o136,o136-i0,,
1746,1747,check_availability,Resource8,486,488,o136,o136-i1,,
1747,1748,store_package,Resource9,486,492,o100,,o100-p1,
1749,1750,place_order,Resource1,487,489,o130,,,
1754,1755,check_availability,Resource6,488,491,o137,o137-i0,,
1755,1756,check_availability,Resource8,488,490,o137,o137-i1,,
1756,1757,pack_items,Resource10,488,491,o131,,o131-p1,
1757,1758,pack_items,Resource11,488,494,o132,,o132-p1,
1758,1759,pack_items,Resource12,488,494,o133,,o133-p1,
1759,1760,send_invoice,Resource1,489,494,o110,,,
1760,1761,send_invoice,Resource3,489,492,o131,,,
1761,1762,check_availability,Resource5,489,489,o120,o120-i0,,
1762,1763,check_availability,Resource7,489,492,o120,o120-i1,,
1766,1767,failed_delivery,Resource20,489,494,o121,,,o121-p1-r1
1767,1768,pick_item,Resource5,490,494,o136,o136-i1,,
1768,1769,pick_item,Resource8,490,492,o136,o136-i0,,
1769,1770,pick_item,Resource6,491,494,o137,o137-i1,,
1770,1771,pack_items,Resource10,491,497,o134,,o134-p1,
1772,1773,load_package,Resource18,491,497,o129,,,o129-p1-r1
