,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
545,546,place_order,Resource1,177,181,o40,,,
629,630,place_order,Resource1,201,203,o54,,,
636,637,check_availability,Resource7,202,204,o54,o54-i0,,
637,638,check_availability,Resource8,202,203,o54,o54-i1,,
644,645,pick_item,Resource8,203,205,o54,o54-i1,,
648,649,pick_item,Resource6,205,209,o54,o54-i0,,
664,665,check_availability,Resource6,209,211,o40,o40-i0,,
665,666,check_availability,Resource8,209,212,o40,o40-i1,,
669,670,place_order,Resource3,211,215,o50,,,
680,681,pack_items,Resource12,212,216,o54,,o54-p1,
702,703,send_invoice,Resource4,220,226,o54,,,
703,704,store_package,Resource10,220,226,o54,,o54-p1,
721,722,place_order,Resource4,226,228,o61,,,
725,726,start_route,Resource13,226,231,o54,,,o54-p1-r1
728,729,check_availability,Resource7,227,230,o61,o61-i0,,
729,730,check_availability,Resource8,227,230,o61,o61-i1,,
738,739,pick_item,Resource5,230,231,o61,o61-i0,,
739,740,pick_item,Resource6,230,232,o61,o61-i1,,
742,743,load_package,Resource16,231,236,o54,,,o54-p1-r1
744,745,place_order,Resource1,233,236,o62,,,
745,746,place_order,Resource3,233,234,o63,,,
751,752,check_availability,Resource5,234,237,o62,o62-i0,,
752,753,check_availability,Resource6,234,237,o62,o62-i1,,
753,754,check_availability,Resource7,234,235,o63,o63-i0,,
754,755,check_availability,Resource8,234,236,o63,o63-i1,,
757,758,place_order,Resource2,235,235,o64,,,
758,759,receive_payment,Resource4,235,240,o54,,,
759,760,pick_item,Resource7,235,236,o63,o63-i0,,
763,764,pick_item,Resource7,236,238,o63,o63-i1,,
764,765,check_availability,Resource8,236,238,o64,o64-i0,,
765,766,deliver_package,Resource16,236,241,o54,,,o54-p1-r1
766,767,check_availability,Resource5,237,240,o64,o64-i1,,
767,768,pick_item,Resource6,237,240,o62,o62-i0,,
769,770,pick_item,Resource7,238,242,o62,o62-i1,,
770,771,pick_item,Resource8,238,240,o64,o64-i0,,
778,779,place_order,Resource4,240,242,o65,,,
779,780,pick_item,Resource5,240,242,o64,o64-i1,,
782,783,check_availability,Resource6,241,242,o65,o65-i0,,
783,784,check_availability,Resource8,241,244,o65,o65-i1,,
786,787,failed_delivery,Resource17,241,247,o54,,,o54-p1-r1
788,789,place_order,Resource4,242,245,o66,,,
789,790,pick_item,Resource5,242,243,o40,o40-i0,,
790,791,pick_item,Resource6,242,244,o65,o65-i0,,
792,793,pick_item,Resource5,243,245,o40,o40-i1,,
793,794,check_availability,Resource7,243,245,o50,o50-i0,,
795,796,check_availability,Resource6,244,247,o50,o50-i1,,
796,797,check_availability,Resource8,244,247,o66,o66-i0,,
799,800,send_invoice,Resource3,245,252,o40,,,
800,801,place_order,Resource4,245,246,o67,,,
801,802,check_availability,Resource5,245,247,o66,o66-i1,,
802,803,pick_item,Resource7,245,248,o65,o65-i1,,
805,806,place_order,Resource4,246,250,o68,,,
808,809,check_availability,Resource5,247,250,o67,o67-i0,,
809,810,check_availability,Resource6,247,250,o67,o67-i1,,
810,811,pick_item,Resource8,247,249,o66,o66-i0,,
811,812,unload_package,Resource17,247,252,o54,,,o54-p1-r1
812,813,place_order,Resource1,248,252,o69,,,
813,814,pick_item,Resource7,248,250,o66,o66-i1,,
815,816,place_order,Resource2,249,252,o60,,,
816,817,check_availability,Resource8,249,252,o68,o68-i0,,
819,820,send_invoice,Resource4,250,255,o61,,,
820,821,check_availability,Resource5,250,251,o68,o68-i1,,
821,822,pick_item,Resource6,250,253,o69,o69-i0,,
822,823,check_availability,Resource7,250,253,o69,o69-i1,,
823,824,pack_items,Resource9,250,255,o61,,o61-p1,
824,825,pack_items,Resource10,250,254,o62,,o62-p1,
825,826,pack_items,Resource11,250,256,o63,,o63-p1,
826,827,pack_items,Resource12,250,254,o64,,o64-p1,
827,828,pick_item,Resource5,251,254,o67,o67-i0,,
829,830,send_invoice,Resource1,252,257,o63,,,
830,831,send_invoice,Resource2,252,256,o64,,,
831,832,send_invoice,Resource3,252,256,o62,,,
832,833,pick_item,Resource8,252,254,o67,o67-i1,,
833,834,end_route,Resource16,252,257,o54,,,o54-p1-r1
834,835,pick_item,Resource6,253,256,o68,o68-i1,,
835,836,pick_item,Resource7,253,254,o68,o68-i0,,
836,837,start_route,Resource17,253,259,o54,,,o54-p1-r1
837,838,pick_item,Resource5,254,257,o69,o69-i1,,
838,839,pack_items,Resource10,254,260,o65,,o65-p1,
839,840,pack_items,Resource12,254,259,o66,,o66-p1,
841,842,send_invoice,Resource4,255,261,o65,,,
842,843,store_package,Resource9,255,262,o62,,o62-p1,
844,845,send_invoice,Resource2,256,261,o66,,,
845,846,send_invoice,Resource3,256,262,o67,,,
846,847,store_package,Resource11,256,262,o64,,o64-p1,
847,848,send_invoice,Resource1,257,261,o68,,,
853,854,place_order,Resource4,261,263,o72,,,
857,858,check_availability,Resource5,262,263,o71,o71-i0,,
