,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1620,1621,place_order,Resource2,457,459,o120,,,
1749,1750,place_order,Resource1,487,489,o130,,,
1761,1762,check_availability,Resource5,489,489,o120,o120-i0,,
1762,1763,check_availability,Resource7,489,492,o120,o120-i1,,
1819,1820,place_order,Resource2,504,505,o141,,,
1825,1826,check_availability,Resource6,505,506,o141,o141-i0,,
1826,1827,check_availability,Resource7,505,507,o141,o141-i1,,
1831,1832,place_order,Resource3,506,509,o143,,,
1835,1836,pick_item,Resource5,507,509,o141,o141-i0,,
1836,1837,pick_item,Resource7,507,509,o141,o141-i1,,
1840,1841,check_availability,Resource8,508,511,o143,o143-i0,,
1847,1848,check_availability,Resource5,509,511,o143,o143-i1,,
1855,1856,pick_item,Resource5,511,513,o143,o143-i0,,
1856,1857,pick_item,Resource8,511,514,o143,o143-i1,,
1886,1887,check_availability,Resource5,519,523,o130,o130-i0,,
1887,1888,check_availability,Resource6,519,522,o130,o130-i1,,
1894,1895,pick_item,Resource7,520,521,o120,o120-i0,,
1902,1903,pick_item,Resource5,523,526,o120,o120-i1,,
1904,1905,place_order,Resource2,524,526,o140,,,
1910,1911,send_invoice,Resource3,525,531,o141,,,
1914,1915,pack_items,Resource9,525,529,o141,,o141-p1,
1916,1917,pack_items,Resource11,525,531,o143,,o143-p1,
1921,1922,send_invoice,Resource2,526,532,o120,,,
1922,1923,send_invoice,Resource1,527,532,o143,,,
1937,1938,store_package,Resource12,531,537,o141,,o141-p1,
1952,1953,store_package,Resource11,535,540,o143,,o143-p1,
1961,1962,start_route,Resource17,537,542,o141,,,o141-p1-r1
1962,1963,receive_payment,Resource1,538,544,o141,,,
1965,1966,place_order,Resource2,540,543,o151,,,
1969,1970,start_route,Resource20,540,545,o143,,,o143-p1-r1
1970,1971,check_availability,Resource5,541,545,o151,o151-i0,,
1971,1972,check_availability,Resource6,541,543,o151,o151-i1,,
1974,1975,receive_payment,Resource3,542,546,o143,,,
1975,1976,place_order,Resource4,542,543,o152,,,
1977,1978,load_package,Resource17,542,547,o141,,,o141-p1-r1
1979,1980,place_order,Resource4,543,544,o153,,,
1980,1981,pick_item,Resource6,543,545,o151,o151-i1,,
1981,1982,check_availability,Resource7,543,544,o152,o152-i0,,
1982,1983,check_availability,Resource8,543,543,o152,o152-i1,,
1986,1987,place_order,Resource4,544,546,o154,,,
1987,1988,pick_item,Resource7,544,545,o152,o152-i1,,
1988,1989,pick_item,Resource8,544,546,o152,o152-i0,,
1991,1992,check_availability,Resource5,545,548,o153,o153-i0,,
1992,1993,check_availability,Resource6,545,548,o153,o153-i1,,
1993,1994,pick_item,Resource7,545,547,o151,o151-i0,,
1998,1999,check_availability,Resource8,546,550,o154,o154-i0,,
2000,2001,load_package,Resource19,546,552,o143,,,o143-p1-r1
2001,2002,check_availability,Resource7,547,550,o154,o154-i1,,
2004,2005,pick_item,Resource5,548,550,o153,o153-i0,,
2005,2006,pick_item,Resource6,548,549,o153,o153-i1,,
2011,2012,pick_item,Resource5,550,553,o154,o154-i0,,
2012,2013,pick_item,Resource6,550,553,o154,o154-i1,,
2013,2014,deliver_package,Resource20,550,556,o141,,,o141-p1-r1
2014,2015,place_order,Resource1,551,555,o155,,,
2020,2021,check_availability,Resource7,552,555,o155,o155-i0,,
2021,2022,check_availability,Resource8,552,555,o155,o155-i1,,
2023,2024,pick_item,Resource5,553,553,o130,o130-i1,,
2024,2025,pack_items,Resource9,553,557,o120,,o120-p1,
2026,2027,pick_item,Resource5,554,558,o130,o130-i0,,
2027,2028,receive_payment,Resource1,555,561,o120,,,
2028,2029,pick_item,Resource6,555,558,o155,o155-i0,,
2029,2030,pick_item,Resource7,555,558,o155,o155-i1,,
2032,2033,place_order,Resource2,556,560,o156,,,
2033,2034,check_availability,Resource8,556,558,o140,o140-i0,,
2034,2035,deliver_package,Resource15,556,563,o143,,,o143-p1-r1
2037,2038,failed_delivery,Resource20,556,560,o141,,,o141-p1-r1
2038,2039,place_order,Resource3,557,560,o157,,,
2039,2040,store_package,Resource9,557,563,o120,,o120-p1,
2041,2042,send_invoice,Resource4,558,564,o130,,,
2042,2043,check_availability,Resource5,558,559,o140,o140-i1,,
2043,2044,check_availability,Resource6,558,560,o156,o156-i0,,
2044,2045,check_availability,Resource7,558,561,o156,o156-i1,,
2045,2046,check_availability,Resource8,558,560,o157,o157-i0,,
2047,2048,check_availability,Resource5,559,562,o157,o157-i1,,
2049,2050,place_order,Resource2,560,563,o150,,,
2050,2051,place_order,Resource3,560,563,o158,,,
2051,2052,pick_item,Resource6,560,563,o156,o156-i0,,
2052,2053,pick_item,Resource8,560,563,o157,o157-i0,,
2056,2057,send_invoice,Resource1,561,566,o151,,,
2057,2058,pick_item,Resource7,561,563,o156,o156-i1,,
2058,2059,pack_items,Resource10,561,564,o151,,o151-p1,
2059,2060,pack_items,Resource11,561,565,o152,,o152-p1,
2060,2061,pack_items,Resource12,561,565,o153,,o153-p1,
2061,2062,unload_package,Resource17,561,564,o141,,,o141-p1-r1
2063,2064,check_availability,Resource5,562,566,o158,o158-i0,,
2065,2066,send_invoice,Resource2,563,570,o152,,,
2066,2067,send_invoice,Resource3,563,569,o153,,,
2067,2068,check_availability,Resource6,563,565,o158,o158-i1,,
2068,2069,pick_item,Resource7,563,565,o157,o157-i1,,
2069,2070,pack_items,Resource9,563,568,o154,,o154-p1,
2070,2071,start_route,Resource15,563,568,o120,,,o120-p1-r1
2072,2073,send_invoice,Resource4,564,571,o154,,,
2073,2074,pack_items,Resource10,564,568,o155,,o155-p1,
2075,2076,failed_delivery,Resource17,564,567,o143,,,o143-p1-r1
2076,2077,pick_item,Resource6,565,569,o158,o158-i1,,
2077,2078,pack_items,Resource11,565,571,o156,,o156-p1,
