,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1076,1077,place_order,Resource2,317,320,o80,,,
1201,1202,check_availability,Resource5,349,350,o80,o80-i0,,
1202,1203,check_availability,Resource7,349,351,o80,o80-i1,,
1211,1212,place_order,Resource3,352,354,o90,,,
1320,1321,pick_item,Resource7,381,384,o80,o80-i0,,
1323,1324,pick_item,Resource5,382,384,o80,o80-i1,,
1330,1331,send_invoice,Resource2,384,389,o80,,,
1331,1332,check_availability,Resource5,384,385,o90,o90-i0,,
1332,1333,check_availability,Resource6,384,386,o90,o90-i1,,
1353,1354,place_order,Resource2,389,391,o100,,,
1403,1404,place_order,Resource3,402,404,o111,,,
1406,1407,check_availability,Resource5,403,404,o111,o111-i0,,
1407,1408,check_availability,Resource6,403,404,o111,o111-i1,,
1410,1411,pick_item,Resource5,404,406,o111,o111-i0,,
1411,1412,pick_item,Resource6,404,407,o111,o111-i1,,
1422,1423,place_order,Resource2,407,409,o112,,,
1423,1424,check_availability,Resource5,408,411,o112,o112-i0,,
1424,1425,check_availability,Resource6,408,411,o112,o112-i1,,
1428,1429,receive_payment,Resource1,409,415,o80,,,
1429,1430,place_order,Resource2,409,412,o113,,,
1433,1434,check_availability,Resource7,410,414,o113,o113-i0,,
1434,1435,check_availability,Resource8,410,412,o113,o113-i1,,
1435,1436,pack_items,Resource9,410,415,o80,,o80-p1,
1440,1441,pick_item,Resource5,411,414,o112,o112-i0,,
1441,1442,pick_item,Resource6,411,414,o112,o112-i1,,
1445,1446,pick_item,Resource8,412,414,o113,o113-i1,,
1447,1448,pick_item,Resource5,414,416,o113,o113-i0,,
1451,1452,place_order,Resource1,415,418,o114,,,
1453,1454,store_package,Resource9,415,421,o80,,o80-p1,
1455,1456,pick_item,Resource5,416,420,o90,o90-i0,,
1456,1457,check_availability,Resource6,416,418,o114,o114-i0,,
1457,1458,check_availability,Resource7,416,416,o114,o114-i1,,
1461,1462,place_order,Resource4,417,420,o115,,,
1462,1463,pick_item,Resource7,417,420,o90,o90-i1,,
1463,1464,pick_item,Resource8,417,419,o114,o114-i1,,
1466,1467,pick_item,Resource6,418,419,o114,o114-i0,,
1467,1468,place_order,Resource2,419,422,o116,,,
1468,1469,check_availability,Resource6,419,420,o115,o115-i0,,
1469,1470,check_availability,Resource8,419,419,o115,o115-i1,,
1474,1475,send_invoice,Resource3,420,426,o90,,,
1475,1476,pick_item,Resource5,420,421,o115,o115-i1,,
1476,1477,pick_item,Resource6,420,421,o115,o115-i0,,
1477,1478,check_availability,Resource7,420,421,o116,o116-i0,,
1478,1479,check_availability,Resource8,420,422,o116,o116-i1,,
1479,1480,check_availability,Resource5,421,424,o100,o100-i0,,
1480,1481,check_availability,Resource6,421,422,o100,o100-i1,,
1481,1482,pick_item,Resource7,421,423,o116,o116-i0,,
1482,1483,start_route,Resource13,421,426,o80,,,o80-p1-r1
1483,1484,place_order,Resource2,422,424,o110,,,
1484,1485,place_order,Resource4,422,424,o117,,,
1485,1486,pick_item,Resource6,422,424,o116,o116-i1,,
1489,1490,check_availability,Resource7,423,427,o117,o117-i0,,
1490,1491,pick_item,Resource8,423,426,o117,o117-i1,,
1491,1492,pack_items,Resource9,423,426,o111,,o111-p1,
1492,1493,pack_items,Resource10,423,428,o112,,o112-p1,
1493,1494,pack_items,Resource11,423,428,o113,,o113-p1,
1494,1495,pack_items,Resource12,423,430,o114,,o114-p1,
1496,1497,send_invoice,Resource1,424,429,o111,,,
1497,1498,send_invoice,Resource2,424,429,o112,,,
1498,1499,send_invoice,Resource4,424,427,o113,,,
1502,1503,pack_items,Resource9,426,431,o115,,o115-p1,
1503,1504,load_package,Resource13,426,431,o80,,,o80-p1-r1
1506,1507,pick_item,Resource5,427,430,o117,o117-i0,,
1515,1516,check_availability,Resource6,430,431,o118,o118-i1,,
