,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1211,1212,place_order,Resource3,352,354,o90,,,
1331,1332,check_availability,Resource5,384,385,o90,o90-i0,,
1332,1333,check_availability,Resource6,384,386,o90,o90-i1,,
1353,1354,place_order,Resource2,389,391,o100,,,
1429,1430,place_order,Resource2,409,412,o113,,,
1433,1434,check_availability,Resource7,410,414,o113,o113-i0,,
1434,1435,check_availability,Resource8,410,412,o113,o113-i1,,
1445,1446,pick_item,Resource8,412,414,o113,o113-i1,,
1447,1448,pick_item,Resource5,414,416,o113,o113-i0,,
1451,1452,place_order,Resource1,415,418,o114,,,
1455,1456,pick_item,Resource5,416,420,o90,o90-i0,,
1456,1457,check_availability,Resource6,416,418,o114,o114-i0,,
1457,1458,check_availability,Resource7,416,416,o114,o114-i1,,
1461,1462,place_order,Resource4,417,420,o115,,,
1462,1463,pick_item,Resource7,417,420,o90,o90-i1,,
1463,1464,pick_item,Resource8,417,419,o114,o114-i1,,
1466,1467,pick_item,Resource6,418,419,o114,o114-i0,,
1467,1468,place_order,Resource2,419,422,o116,,,
1468,1469,check_availability,Resource6,419,420,o115,o115-i0,,
1469,1470,check_availability,Resource8,419,419,o115,o115-i1,,
1474,1475,send_invoice,Resource3,420,426,o90,,,
1475,1476,pick_item,Resource5,420,421,o115,o115-i1,,
1476,1477,pick_item,Resource6,420,421,o115,o115-i0,,
1477,1478,check_availability,Resource7,420,421,o116,o116-i0,,
1478,1479,check_availability,Resource8,420,422,o116,o116-i1,,
1479,1480,check_availability,Resource5,421,424,o100,o100-i0,,
1480,1481,check_availability,Resource6,421,422,o100,o100-i1,,
1481,1482,pick_item,Resource7,421,423,o116,o116-i0,,
1483,1484,place_order,Resource2,422,424,o110,,,
1484,1485,place_order,Resource4,422,424,o117,,,
1485,1486,pick_item,Resource6,422,424,o116,o116-i1,,
1489,1490,check_availability,Resource7,423,427,o117,o117-i0,,
1490,1491,pick_item,Resource8,423,426,o117,o117-i1,,
1493,1494,pack_items,Resource11,423,428,o113,,o113-p1,
1494,1495,pack_items,Resource12,423,430,o114,,o114-p1,
1498,1499,send_invoice,Resource4,424,427,o113,,,
1501,1502,send_invoice,Resource3,426,432,o114,,,
1502,1503,pack_items,Resource9,426,431,o115,,o115-p1,
1505,1506,send_invoice,Resource4,427,433,o115,,,
1506,1507,pick_item,Resource5,427,430,o117,o117-i0,,
1510,1511,pack_items,Resource10,428,434,o116,,o116-p1,
1512,1513,send_invoice,Resource1,429,435,o116,,,
1513,1514,place_order,Resource2,429,432,o118,,,
1514,1515,check_availability,Resource5,430,433,o118,o118-i0,,
1515,1516,check_availability,Resource6,430,431,o118,o118-i1,,
1518,1519,pick_item,Resource6,431,435,o118,o118-i1,,
1519,1520,store_package,Resource9,431,436,o113,,o113-p1,
1521,1522,send_invoice,Resource2,432,437,o117,,,
1522,1523,place_order,Resource3,432,435,o119,,,
1525,1526,receive_payment,Resource4,433,436,o90,,,
1526,1527,pick_item,Resource5,433,434,o118,o118-i0,,
1527,1528,check_availability,Resource7,433,436,o119,o119-i0,,
1528,1529,check_availability,Resource8,433,434,o119,o119-i1,,
1529,1530,pick_item,Resource5,434,438,o119,o119-i1,,
1530,1531,pack_items,Resource10,434,439,o90,,o90-p1,
1531,1532,store_package,Resource11,434,439,o114,,o114-p1,
1533,1534,receive_payment,Resource1,435,441,o113,,,
1534,1535,place_order,Resource3,435,438,o121,,,
1535,1536,pack_items,Resource12,435,440,o117,,o117-p1,
1539,1540,pick_item,Resource6,436,438,o119,o119-i0,,
1540,1541,check_availability,Resource7,436,439,o121,o121-i0,,
1541,1542,check_availability,Resource8,436,438,o121,o121-i1,,
1542,1543,store_package,Resource9,436,442,o115,,o115-p1,
1543,1544,start_route,Resource18,436,440,o113,,,o113-p1-r1
1545,1546,place_order,Resource3,438,441,o122,,,
1546,1547,pick_item,Resource5,438,439,o121,o121-i1,,
1548,1549,pick_item,Resource5,439,442,o121,o121-i0,,
1549,1550,check_availability,Resource6,439,440,o122,o122-i0,,
1550,1551,check_availability,Resource7,439,441,o122,o122-i1,,
1551,1552,store_package,Resource10,439,444,o90,,o90-p1,
1552,1553,store_package,Resource11,439,444,o116,,o116-p1,
1553,1554,start_route,Resource15,439,446,o114,,,o114-p1-r1
1554,1555,pick_item,Resource6,440,443,o122,o122-i0,,
1555,1556,pack_items,Resource12,440,444,o118,,o118-p1,
1556,1557,load_package,Resource13,440,445,o113,,,o113-p1-r1
1557,1558,place_order,Resource1,441,444,o123,,,
1558,1559,receive_payment,Resource3,441,445,o114,,,
1559,1560,pick_item,Resource7,441,444,o122,o122-i1,,
1561,1562,check_availability,Resource5,442,444,o123,o123-i0,,
1562,1563,check_availability,Resource8,442,445,o123,o123-i1,,
1563,1564,pack_items,Resource9,442,446,o119,,o119-p1,
1564,1565,start_route,Resource17,442,447,o115,,,o115-p1-r1
1565,1566,send_invoice,Resource2,443,448,o118,,,
1566,1567,receive_payment,Resource4,443,447,o115,,,
1568,1569,receive_payment,Resource1,444,449,o116,,,
1569,1570,pick_item,Resource5,444,446,o123,o123-i0,,
1570,1571,store_package,Resource10,444,449,o117,,o117-p1,
1571,1572,store_package,Resource11,444,448,o118,,o118-p1,
1572,1573,start_route,Resource18,444,450,o90,,,o90-p1-r1
1573,1574,start_route,Resource19,444,450,o116,,,o116-p1-r1
1574,1575,send_invoice,Resource3,445,450,o119,,,
1575,1576,pick_item,Resource6,445,447,o123,o123-i1,,
1576,1577,deliver_package,Resource13,445,449,o113,,,o113-p1-r1
1577,1578,store_package,Resource9,446,453,o119,,o119-p1,
1579,1580,load_package,Resource16,446,448,o114,,,o114-p1-r1
1580,1581,place_order,Resource4,447,450,o124,,,
1581,1582,load_package,Resource17,447,453,o115,,,o115-p1-r1
1582,1583,place_order,Resource2,448,450,o125,,,
1583,1584,check_availability,Resource5,448,450,o124,o124-i0,,
1584,1585,check_availability,Resource6,448,449,o124,o124-i1,,
1585,1586,deliver_package,Resource16,448,452,o114,,,o114-p1-r1
1586,1587,start_route,Resource20,448,452,o118,,,o118-p1-r1
1587,1588,receive_payment,Resource1,449,454,o117,,,
1588,1589,pick_item,Resource6,449,450,o124,o124-i1,,
1589,1590,check_availability,Resource7,449,451,o125,o125-i0,,
1590,1591,check_availability,Resource8,449,453,o125,o125-i1,,
1592,1593,failed_delivery,Resource14,449,454,o113,,,o113-p1-r1
1594,1595,place_order,Resource3,450,453,o126,,,
1595,1596,receive_payment,Resource4,450,454,o119,,,
1596,1597,pick_item,Resource5,450,454,o124,o124-i0,,
1597,1598,load_package,Resource18,450,454,o90,,,o90-p1-r1
1598,1599,start_route,Resource19,450,455,o117,,,o117-p1-r1
1599,1600,pick_item,Resource6,451,454,o125,o125-i0,,
1600,1601,check_availability,Resource7,451,454,o126,o126-i0,,
1608,1609,check_availability,Resource5,454,455,o110,o110-i0,,
1609,1610,check_availability,Resource6,454,455,o110,o110-i1,,
