,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
669,670,place_order,Resource3,211,215,o50,,,
788,789,place_order,Resource4,242,245,o66,,,
793,794,check_availability,Resource7,243,245,o50,o50-i0,,
795,796,check_availability,Resource6,244,247,o50,o50-i1,,
796,797,check_availability,Resource8,244,247,o66,o66-i0,,
801,802,check_availability,Resource5,245,247,o66,o66-i1,,
810,811,pick_item,Resource8,247,249,o66,o66-i0,,
813,814,pick_item,Resource7,248,250,o66,o66-i1,,
815,816,place_order,Resource2,249,252,o60,,,
839,840,pack_items,Resource12,254,259,o66,,o66-p1,
844,845,send_invoice,Resource2,256,261,o66,,,
880,881,store_package,Resource11,266,272,o66,,o66-p1,
899,900,start_route,Resource18,272,277,o66,,,o66-p1-r1
900,901,receive_payment,Resource2,273,279,o66,,,
911,912,pick_item,Resource6,276,279,o50,o50-i0,,
914,915,place_order,Resource3,277,278,o75,,,
915,916,place_order,Resource4,277,280,o76,,,
916,917,load_package,Resource18,277,283,o66,,,o66-p1-r1
918,919,pick_item,Resource5,278,280,o50,o50-i1,,
919,920,check_availability,Resource7,278,281,o75,o75-i0,,
920,921,check_availability,Resource8,278,279,o75,o75-i1,,
924,925,place_order,Resource2,279,282,o77,,,
925,926,check_availability,Resource6,279,282,o76,o76-i0,,
926,927,check_availability,Resource8,279,281,o76,o76-i1,,
927,928,send_invoice,Resource1,280,287,o50,,,
928,929,place_order,Resource4,280,282,o70,,,
929,930,pick_item,Resource5,280,283,o75,o75-i1,,
930,931,check_availability,Resource7,281,284,o60,o60-i0,,
931,932,check_availability,Resource8,281,284,o60,o60-i1,,
940,941,check_availability,Resource6,282,285,o77,o77-i0,,
943,944,check_availability,Resource5,283,286,o77,o77-i1,,
944,945,deliver_package,Resource18,283,287,o66,,,o66-p1-r1
946,947,pick_item,Resource7,284,286,o75,o75-i0,,
947,948,pick_item,Resource8,284,285,o76,o76-i1,,
951,952,pick_item,Resource6,285,286,o76,o76-i0,,
952,953,pick_item,Resource8,285,287,o77,o77-i0,,
956,957,pick_item,Resource5,286,289,o77,o77-i1,,
958,959,send_invoice,Resource1,287,293,o75,,,
959,960,send_invoice,Resource2,287,291,o76,,,
960,961,pack_items,Resource9,287,291,o75,,o75-p1,
961,962,pack_items,Resource10,287,294,o76,,o76-p1,
963,964,failed_delivery,Resource16,287,291,o66,,,o66-p1-r1
967,968,pack_items,Resource11,290,295,o50,,o50-p1,
970,971,receive_payment,Resource2,291,296,o50,,,
971,972,send_invoice,Resource3,291,296,o77,,,
974,975,unload_package,Resource16,291,296,o66,,,o66-p1-r1
976,977,place_order,Resource4,292,293,o78,,,
979,980,place_order,Resource1,293,295,o79,,,
981,982,check_availability,Resource5,293,296,o78,o78-i0,,
982,983,check_availability,Resource6,293,294,o78,o78-i1,,
983,984,pick_item,Resource6,294,297,o78,o78-i1,,
984,985,check_availability,Resource7,294,297,o79,o79-i0,,
985,986,check_availability,Resource8,294,296,o79,o79-i1,,
986,987,pack_items,Resource9,294,300,o77,,o77-p1,
987,988,store_package,Resource10,294,299,o75,,o75-p1,
990,991,store_package,Resource11,295,301,o50,,o50-p1,
992,993,place_order,Resource2,296,299,o81,,,
993,994,place_order,Resource3,296,299,o82,,,
994,995,pick_item,Resource5,296,297,o78,o78-i0,,
995,996,pick_item,Resource8,296,300,o79,o79-i1,,
996,997,store_package,Resource12,296,300,o76,,o76-p1,
997,998,end_route,Resource13,296,303,o66,,,o66-p1-r1
1001,1002,pick_item,Resource5,297,300,o79,o79-i0,,
1002,1003,check_availability,Resource6,297,300,o81,o81-i0,,
1003,1004,check_availability,Resource7,297,299,o81,o81-i1,,
1004,1005,start_route,Resource15,297,302,o66,,,o66-p1-r1
1005,1006,place_order,Resource4,298,301,o83,,,
1007,1008,receive_payment,Resource3,299,304,o76,,,
1008,1009,check_availability,Resource7,299,301,o82,o82-i0,,
1009,1010,pack_items,Resource10,299,304,o78,,o78-p1,
1010,1011,start_route,Resource17,299,303,o75,,,o75-p1-r1
1011,1012,check_availability,Resource5,300,303,o82,o82-i1,,
1012,1013,pick_item,Resource6,300,301,o81,o81-i1,,
1013,1014,check_availability,Resource8,300,303,o83,o83-i0,,
1014,1015,store_package,Resource9,300,306,o77,,o77-p1,
1015,1016,pack_items,Resource12,300,304,o79,,o79-p1,
1017,1018,start_route,Resource20,300,307,o76,,,o76-p1-r1
1019,1020,receive_payment,Resource4,301,306,o75,,,
1020,1021,check_availability,Resource6,301,301,o83,o83-i1,,
1021,1022,pick_item,Resource7,301,303,o81,o81-i0,,
1022,1023,start_route,Resource14,301,306,o50,,,o50-p1-r1
1025,1026,pick_item,Resource6,302,304,o82,o82-i0,,
1027,1028,pick_item,Resource5,303,305,o83,o83-i1,,
1028,1029,pick_item,Resource7,303,304,o82,o82-i1,,
1029,1030,pick_item,Resource8,303,304,o83,o83-i0,,
1030,1031,load_package,Resource13,303,308,o66,,,o66-p1-r1
1031,1032,load_package,Resource17,303,308,o75,,,o75-p1-r1
1032,1033,send_invoice,Resource3,304,311,o78,,,
1033,1034,store_package,Resource10,304,309,o78,,o78-p1,
1034,1035,store_package,Resource11,304,310,o79,,o79-p1,
1039,1040,receive_payment,Resource4,306,310,o77,,,
1043,1044,place_order,Resource1,308,311,o84,,,
1045,1046,deliver_package,Resource17,308,311,o66,,,o66-p1-r1
1047,1048,check_availability,Resource6,309,310,o84,o84-i1,,
