,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
3116,3117,place_order,Resource1,838,841,o230,,,
3242,3243,place_order,Resource2,869,872,o240,,,
3250,3251,check_availability,Resource7,870,874,o230,o230-i0,,
3251,3252,check_availability,Resource8,870,870,o230,o230-i1,,
3337,3338,place_order,Resource1,893,897,o252,,,
3338,3339,place_order,Resource3,894,896,o253,,,
3339,3340,check_availability,Resource5,894,897,o252,o252-i0,,
3340,3341,check_availability,Resource6,894,896,o252,o252-i1,,
3344,3345,check_availability,Resource7,895,897,o253,o253-i0,,
3345,3346,check_availability,Resource8,895,897,o253,o253-i1,,
3350,3351,pick_item,Resource6,896,899,o252,o252-i1,,
3354,3355,pick_item,Resource5,897,898,o252,o252-i0,,
3355,3356,pick_item,Resource7,897,898,o253,o253-i0,,
3356,3357,pick_item,Resource8,897,899,o253,o253-i1,,
3367,3368,place_order,Resource4,900,903,o257,,,
3372,3373,pick_item,Resource5,901,904,o230,o230-i1,,
3373,3374,check_availability,Resource8,901,903,o240,o240-i0,,
3377,3378,check_availability,Resource6,902,903,o240,o240-i1,,
3387,3388,place_order,Resource2,905,909,o250,,,
3388,3389,pick_item,Resource6,905,907,o230,o230-i0,,
3389,3390,check_availability,Resource7,905,908,o257,o257-i0,,
3390,3391,check_availability,Resource8,905,908,o257,o257-i1,,
3394,3395,pack_items,Resource10,906,911,o252,,o252-p1,
3395,3396,pack_items,Resource11,906,910,o253,,o253-p1,
3399,3400,send_invoice,Resource3,907,912,o230,,,
3404,3405,pick_item,Resource7,908,908,o257,o257-i0,,
3405,3406,pick_item,Resource8,908,911,o257,o257-i1,,
3410,3411,send_invoice,Resource2,909,914,o253,,,
3412,3413,send_invoice,Resource4,910,916,o252,,,
3417,3418,store_package,Resource12,911,917,o253,,o253-p1,
3421,3422,store_package,Resource11,913,917,o252,,o252-p1,
3430,3431,send_invoice,Resource4,916,921,o257,,,
3436,3437,pack_items,Resource10,917,922,o257,,o257-p1,
3440,3441,start_route,Resource18,917,923,o252,,,o252-p1-r1
3441,3442,start_route,Resource19,917,922,o253,,,o253-p1-r1
3445,3446,place_order,Resource1,920,924,o261,,,
3448,3449,place_order,Resource2,921,924,o262,,,
3450,3451,check_availability,Resource7,921,924,o261,o261-i0,,
3451,3452,check_availability,Resource8,921,922,o261,o261-i1,,
3455,3456,place_order,Resource3,922,925,o263,,,
3458,3459,pick_item,Resource8,922,925,o261,o261-i1,,
3459,3460,store_package,Resource9,922,928,o257,,o257-p1,
3461,3462,load_package,Resource17,922,928,o253,,,o253-p1-r1
3463,3464,check_availability,Resource5,923,927,o262,o262-i0,,
