,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2724,2725,place_order,Resource1,732,736,o200,,,
2832,2833,check_availability,Resource5,764,766,o200,o200-i0,,
2833,2834,check_availability,Resource6,764,766,o200,o200-i1,,
2861,2862,place_order,Resource1,773,777,o210,,,
2862,2863,place_order,Resource4,773,775,o219,,,
2875,2876,check_availability,Resource7,775,777,o219,o219-i0,,
2877,2878,check_availability,Resource5,776,778,o219,o219-i1,,
2882,2883,pick_item,Resource8,777,780,o219,o219-i0,,
2885,2886,pick_item,Resource5,778,781,o219,o219-i1,,
2897,2898,send_invoice,Resource3,785,790,o219,,,
2906,2907,pack_items,Resource9,788,795,o219,,o219-p1,
2934,2935,store_package,Resource11,795,800,o219,,o219-p1,
2943,2944,pick_item,Resource5,797,798,o200,o200-i0,,
2944,2945,pick_item,Resource6,797,800,o200,o200-i1,,
2948,2949,place_order,Resource2,799,802,o225,,,
2949,2950,place_order,Resource4,799,802,o226,,,
2952,2953,send_invoice,Resource3,800,805,o200,,,
2953,2954,check_availability,Resource6,800,802,o225,o225-i0,,
2954,2955,check_availability,Resource8,800,802,o225,o225-i1,,
2959,2960,check_availability,Resource5,801,804,o226,o226-i0,,
2960,2961,check_availability,Resource7,801,802,o226,o226-i1,,
2962,2963,start_route,Resource17,801,808,o219,,,o219-p1-r1
2964,2965,receive_payment,Resource2,802,808,o219,,,
2965,2966,place_order,Resource4,802,805,o227,,,
2966,2967,pick_item,Resource6,802,803,o225,o225-i0,,
2967,2968,pick_item,Resource7,802,804,o225,o225-i1,,
2968,2969,pick_item,Resource8,802,806,o226,o226-i1,,
2970,2971,check_availability,Resource6,803,805,o227,o227-i0,,
2971,2972,check_availability,Resource5,804,807,o227,o227-i1,,
2972,2973,pick_item,Resource7,804,807,o226,o226-i0,,
2974,2975,place_order,Resource3,805,807,o220,,,
2975,2976,place_order,Resource4,805,807,o228,,,
2976,2977,check_availability,Resource6,805,808,o210,o210-i0,,
2981,2982,check_availability,Resource8,806,810,o210,o210-i1,,
2989,2990,pick_item,Resource5,807,809,o227,o227-i0,,
2990,2991,check_availability,Resource7,807,808,o228,o228-i0,,
2994,2995,check_availability,Resource6,808,810,o228,o228-i1,,
2995,2996,pick_item,Resource7,808,809,o227,o227-i1,,
2997,2998,pick_item,Resource5,809,813,o228,o228-i0,,
2999,3000,pick_item,Resource6,810,812,o228,o228-i1,,
3000,3001,pack_items,Resource9,810,814,o225,,o225-p1,
3002,3003,load_package,Resource19,810,815,o219,,,o219-p1-r1
3004,3005,pack_items,Resource10,811,817,o226,,o226-p1,
3005,3006,pack_items,Resource11,811,815,o227,,o227-p1,
3008,3009,send_invoice,Resource2,812,817,o225,,,
3012,3013,send_invoice,Resource4,813,819,o226,,,
3014,3015,send_invoice,Resource3,814,820,o227,,,
3016,3017,place_order,Resource1,815,817,o229,,,
3020,3021,deliver_package,Resource20,815,818,o219,,,o219-p1-r1
3021,3022,check_availability,Resource5,816,819,o229,o229-i0,,
3022,3023,check_availability,Resource6,816,817,o229,o229-i1,,
3026,3027,receive_payment,Resource1,817,824,o200,,,
3027,3028,send_invoice,Resource2,817,822,o228,,,
3028,3029,pick_item,Resource6,817,819,o229,o229-i1,,
3029,3030,pack_items,Resource10,817,821,o200,,o200-p1,
3033,3034,failed_delivery,Resource20,818,823,o219,,,o219-p1-r1
3034,3035,place_order,Resource4,819,822,o231,,,
3035,3036,pick_item,Resource5,819,820,o229,o229-i0,,
3036,3037,place_order,Resource3,820,821,o232,,,
3037,3038,check_availability,Resource5,820,822,o231,o231-i0,,
3038,3039,check_availability,Resource6,820,821,o231,o231-i1,,
3039,3040,pack_items,Resource9,820,825,o228,,o228-p1,
3040,3041,store_package,Resource11,820,826,o225,,o225-p1,
3045,3046,place_order,Resource3,821,824,o233,,,
3046,3047,pick_item,Resource6,821,822,o231,o231-i1,,
3047,3048,check_availability,Resource7,821,824,o232,o232-i0,,
3048,3049,check_availability,Resource8,821,822,o232,o232-i1,,
3049,3050,store_package,Resource10,821,825,o200,,o200-p1,
3051,3052,place_order,Resource4,822,825,o234,,,
3052,3053,pick_item,Resource5,822,825,o231,o231-i0,,
3053,3054,pick_item,Resource6,822,824,o232,o232-i1,,
3054,3055,check_availability,Resource8,822,824,o233,o233-i0,,
3055,3056,store_package,Resource12,822,828,o227,,o227-p1,
3057,3058,unload_package,Resource20,823,828,o219,,,o219-p1-r1
3060,3061,check_availability,Resource6,824,824,o233,o233-i1,,
3061,3062,check_availability,Resource7,824,827,o234,o234-i0,,
3062,3063,check_availability,Resource8,824,825,o234,o234-i1,,
3065,3066,place_order,Resource4,825,827,o235,,,
3066,3067,pick_item,Resource5,825,828,o232,o232-i0,,
3067,3068,pick_item,Resource6,825,828,o233,o233-i0,,
3068,3069,pick_item,Resource8,825,827,o233,o233-i1,,
3069,3070,store_package,Resource9,825,832,o226,,o226-p1,
3070,3071,pack_items,Resource10,825,829,o229,,o229-p1,
3071,3072,start_route,Resource15,825,830,o200,,,o200-p1-r1
3073,3074,store_package,Resource11,826,832,o228,,o228-p1,
3077,3078,pick_item,Resource7,827,829,o234,o234-i1,,
3078,3079,check_availability,Resource8,827,830,o235,o235-i0,,
3079,3080,start_route,Resource17,827,833,o225,,,o225-p1-r1
3080,3081,place_order,Resource2,828,832,o236,,,
3081,3082,check_availability,Resource5,828,829,o235,o235-i1,,
3082,3083,pick_item,Resource6,828,831,o234,o234-i0,,
3084,3085,pick_item,Resource5,829,833,o235,o235-i1,,
3085,3086,check_availability,Resource7,829,832,o236,o236-i0,,
3086,3087,store_package,Resource10,829,833,o229,,o229-p1,
3087,3088,end_route,Resource13,829,834,o219,,,o219-p1-r1
