,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
122,123,place_order,Resource2,45,48,o16,,,
133,134,check_availability,Resource6,49,51,o16,o16-i0,,
134,135,check_availability,Resource8,49,50,o16,o16-i1,,
143,144,pick_item,Resource5,51,54,o16,o16-i1,,
145,146,pick_item,Resource6,52,55,o16,o16-i0,,
155,156,place_order,Resource1,63,66,o10,,,
168,169,pack_items,Resource11,68,74,o16,,o16-p1,
170,171,send_invoice,Resource2,69,74,o16,,,
192,193,store_package,Resource12,76,82,o16,,o16-p1,
197,198,place_order,Resource3,78,81,o21,,,
199,200,check_availability,Resource7,79,81,o21,o21-i0,,
200,201,check_availability,Resource8,79,80,o21,o21-i1,,
202,203,receive_payment,Resource4,80,84,o16,,,
203,204,pick_item,Resource5,80,81,o21,o21-i1,,
209,210,pick_item,Resource5,81,83,o21,o21-i0,,
214,215,start_route,Resource18,82,87,o16,,,o16-p1-r1
220,221,place_order,Resource2,86,89,o22,,,
221,222,place_order,Resource3,86,89,o23,,,
223,224,check_availability,Resource5,87,89,o22,o22-i0,,
224,225,check_availability,Resource6,87,90,o22,o22-i1,,
225,226,check_availability,Resource7,87,91,o23,o23-i0,,
226,227,check_availability,Resource8,87,89,o23,o23-i1,,
229,230,load_package,Resource18,87,93,o16,,,o16-p1-r1
230,231,place_order,Resource1,88,91,o24,,,
232,233,place_order,Resource2,89,91,o25,,,
233,234,place_order,Resource3,89,91,o26,,,
234,235,place_order,Resource4,89,92,o27,,,
235,236,pick_item,Resource5,89,92,o22,o22-i0,,
236,237,pick_item,Resource8,89,89,o23,o23-i1,,
240,241,check_availability,Resource6,90,94,o24,o24-i0,,
241,242,check_availability,Resource8,90,91,o24,o24-i1,,
244,245,place_order,Resource2,91,93,o28,,,
246,247,pick_item,Resource7,91,93,o22,o22-i1,,
247,248,check_availability,Resource8,91,92,o25,o25-i0,,
249,250,place_order,Resource4,92,96,o29,,,
250,251,check_availability,Resource5,92,93,o25,o25-i1,,
251,252,check_availability,Resource8,92,95,o26,o26-i0,,
252,253,check_availability,Resource5,93,97,o26,o26-i1,,
253,254,check_availability,Resource7,93,96,o27,o27-i0,,
256,257,check_availability,Resource6,94,96,o27,o27-i1,,
257,258,deliver_package,Resource14,94,99,o16,,,o16-p1-r1
259,260,check_availability,Resource8,95,98,o10,o10-i0,,
263,264,check_availability,Resource6,96,100,o10,o10-i1,,
264,265,pick_item,Resource7,96,98,o23,o23-i0,,
266,267,pick_item,Resource5,97,100,o24,o24-i1,,
268,269,pick_item,Resource7,98,101,o25,o25-i0,,
269,270,check_availability,Resource8,98,99,o28,o28-i0,,
270,271,check_availability,Resource8,99,102,o28,o28-i1,,
272,273,failed_delivery,Resource16,99,104,o16,,,o16-p1-r1
273,274,pick_item,Resource5,100,103,o25,o25-i1,,
274,275,check_availability,Resource6,100,101,o29,o29-i0,,
277,278,check_availability,Resource6,101,104,o29,o29-i1,,
278,279,pick_item,Resource7,101,102,o24,o24-i0,,
280,281,pick_item,Resource7,102,104,o26,o26-i0,,
281,282,pick_item,Resource8,102,105,o27,o27-i0,,
282,283,place_order,Resource1,103,107,o20,,,
283,284,pick_item,Resource5,103,105,o27,o27-i1,,
285,286,send_invoice,Resource2,104,109,o21,,,
286,287,send_invoice,Resource3,104,110,o22,,,
287,288,send_invoice,Resource4,104,108,o23,,,
288,289,pick_item,Resource6,104,106,o26,o26-i1,,
289,290,pick_item,Resource7,104,106,o28,o28-i0,,
290,291,pack_items,Resource9,104,107,o21,,o21-p1,
291,292,pack_items,Resource10,104,110,o22,,o22-p1,
292,293,pack_items,Resource11,104,109,o23,,o23-p1,
293,294,pack_items,Resource12,104,109,o24,,o24-p1,
294,295,unload_package,Resource15,104,107,o16,,,o16-p1-r1
295,296,pick_item,Resource5,105,107,o29,o29-i0,,
296,297,pick_item,Resource8,105,109,o28,o28-i1,,
297,298,pick_item,Resource6,106,110,o29,o29-i1,,
300,301,send_invoice,Resource1,107,113,o24,,,
301,302,pack_items,Resource9,107,113,o25,,o25-p1,
302,303,end_route,Resource15,107,112,o16,,,o16-p1-r1
303,304,send_invoice,Resource4,108,115,o25,,,
304,305,start_route,Resource17,108,113,o16,,,o16-p1-r1
305,306,send_invoice,Resource2,109,115,o26,,,
306,307,pack_items,Resource11,109,115,o27,,o27-p1,
307,308,pack_items,Resource12,109,114,o26,,o26-p1,
308,309,send_invoice,Resource3,110,116,o27,,,
309,310,store_package,Resource10,110,114,o21,,o21-p1,
312,313,send_invoice,Resource1,113,118,o28,,,
313,314,store_package,Resource9,113,119,o23,,o23-p1,
314,315,load_package,Resource15,113,117,o16,,,o16-p1-r1
316,317,pack_items,Resource12,114,119,o28,,o28-p1,
317,318,start_route,Resource14,114,118,o21,,,o21-p1-r1
319,320,place_order,Resource4,115,118,o31,,,
322,323,check_availability,Resource5,116,118,o31,o31-i0,,
323,324,check_availability,Resource6,116,118,o31,o31-i1,,
327,328,place_order,Resource4,118,119,o32,,,
328,329,pick_item,Resource5,118,119,o31,o31-i0,,
