,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
815,816,place_order,Resource2,249,252,o60,,,
928,929,place_order,Resource4,280,282,o70,,,
930,931,check_availability,Resource7,281,284,o60,o60-i0,,
931,932,check_availability,Resource8,281,284,o60,o60-i1,,
1059,1060,check_availability,Resource5,312,314,o70,o70-i0,,
1060,1061,check_availability,Resource6,312,314,o70,o70-i1,,
1067,1068,pick_item,Resource6,315,318,o60,o60-i0,,
1068,1069,pick_item,Resource7,315,318,o60,o60-i1,,
1076,1077,place_order,Resource2,317,320,o80,,,
1079,1080,send_invoice,Resource4,318,324,o60,,,
1125,1126,place_order,Resource3,330,333,o91,,,
1131,1132,pick_item,Resource8,331,333,o91,o91-i0,,
1134,1135,check_availability,Resource6,332,335,o91,o91-i1,,
1145,1146,pick_item,Resource5,335,337,o91,o91-i1,,
1151,1152,receive_payment,Resource4,337,342,o60,,,
1152,1153,pack_items,Resource11,337,341,o60,,o60-p1,
1155,1156,place_order,Resource3,338,341,o92,,,
1158,1159,check_availability,Resource5,339,342,o92,o92-i0,,
1159,1160,check_availability,Resource6,339,342,o92,o92-i1,,
1162,1163,place_order,Resource3,341,344,o93,,,
1163,1164,store_package,Resource10,341,347,o60,,o60-p1,
1170,1171,pick_item,Resource5,342,344,o92,o92-i0,,
1171,1172,pick_item,Resource6,342,343,o92,o92-i1,,
1172,1173,check_availability,Resource7,342,345,o93,o93-i0,,
1173,1174,check_availability,Resource8,342,343,o93,o93-i1,,
1175,1176,pick_item,Resource6,343,347,o93,o93-i1,,
1177,1178,place_order,Resource3,344,347,o94,,,
1181,1182,pick_item,Resource5,345,349,o70,o70-i0,,
1182,1183,pick_item,Resource7,345,347,o70,o70-i1,,
1183,1184,pick_item,Resource8,345,348,o93,o93-i0,,
1185,1186,place_order,Resource4,346,349,o95,,,
1191,1192,check_availability,Resource6,347,348,o94,o94-i0,,
1192,1193,check_availability,Resource7,347,348,o94,o94-i1,,
1194,1195,check_availability,Resource6,348,350,o95,o95-i0,,
1195,1196,check_availability,Resource7,348,349,o95,o95-i1,,
1196,1197,pick_item,Resource8,348,350,o94,o94-i0,,
1197,1198,start_route,Resource16,348,353,o60,,,o60-p1-r1
1200,1201,send_invoice,Resource2,349,355,o70,,,
1201,1202,check_availability,Resource5,349,350,o80,o80-i0,,
1202,1203,check_availability,Resource7,349,351,o80,o80-i1,,
1204,1205,pick_item,Resource5,350,353,o94,o94-i1,,
1205,1206,pick_item,Resource6,350,353,o95,o95-i1,,
1206,1207,pick_item,Resource8,350,353,o95,o95-i0,,
1208,1209,place_order,Resource4,351,353,o96,,,
1211,1212,place_order,Resource3,352,354,o90,,,
1212,1213,check_availability,Resource7,352,353,o96,o96-i0,,
1215,1216,send_invoice,Resource1,353,359,o91,,,
1216,1217,send_invoice,Resource4,353,357,o92,,,
1217,1218,check_availability,Resource5,353,356,o96,o96-i1,,
1218,1219,pick_item,Resource6,353,354,o96,o96-i0,,
1219,1220,pack_items,Resource9,353,358,o91,,o91-p1,
1220,1221,pack_items,Resource10,353,357,o92,,o92-p1,
1221,1222,pack_items,Resource11,353,357,o93,,o93-p1,
1222,1223,pack_items,Resource12,353,358,o94,,o94-p1,
1223,1224,load_package,Resource16,353,359,o60,,,o60-p1-r1
1230,1231,pick_item,Resource5,356,359,o96,o96-i1,,
