,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2587,2588,place_order,Resource4,693,695,o190,,,
2705,2706,check_availability,Resource5,725,728,o190,o190-i0,,
2706,2707,check_availability,Resource6,725,726,o190,o190-i1,,
2724,2725,place_order,Resource1,732,736,o200,,,
2790,2791,place_order,Resource4,754,757,o212,,,
2794,2795,check_availability,Resource6,755,758,o212,o212-i0,,
2795,2796,check_availability,Resource7,755,758,o212,o212-i1,,
2803,2804,pick_item,Resource8,757,760,o190,o190-i1,,
2808,2809,pick_item,Resource7,758,760,o212,o212-i0,,
2810,2811,pick_item,Resource6,759,763,o190,o190-i0,,
2815,2816,pick_item,Resource7,760,763,o212,o212-i1,,
2827,2828,send_invoice,Resource4,763,768,o190,,,
2832,2833,check_availability,Resource5,764,766,o200,o200-i0,,
2833,2834,check_availability,Resource6,764,766,o200,o200-i1,,
2844,2845,receive_payment,Resource3,769,775,o190,,,
2848,2849,pack_items,Resource9,769,775,o190,,o190-p1,
2856,2857,place_order,Resource2,771,775,o218,,,
2861,2862,place_order,Resource1,773,777,o210,,,
2862,2863,place_order,Resource4,773,775,o219,,,
2863,2864,check_availability,Resource5,773,775,o218,o218-i0,,
2864,2865,check_availability,Resource6,773,777,o218,o218-i1,,
2869,2870,pack_items,Resource11,774,781,o212,,o212-p1,
2872,2873,send_invoice,Resource3,775,779,o212,,,
2875,2876,check_availability,Resource7,775,777,o219,o219-i0,,
2876,2877,store_package,Resource9,775,782,o190,,o190-p1,
2877,2878,check_availability,Resource5,776,778,o219,o219-i1,,
2880,2881,pick_item,Resource6,777,778,o218,o218-i0,,
2881,2882,pick_item,Resource7,777,779,o218,o218-i1,,
2882,2883,pick_item,Resource8,777,780,o219,o219-i0,,
2885,2886,pick_item,Resource5,778,781,o219,o219-i1,,
2894,2895,start_route,Resource15,782,786,o190,,,o190-p1-r1
2895,2896,send_invoice,Resource1,783,790,o218,,,
2897,2898,send_invoice,Resource3,785,790,o219,,,
2898,2899,place_order,Resource2,786,790,o221,,,
2899,2900,receive_payment,Resource4,786,792,o212,,,
2900,2901,pack_items,Resource11,786,790,o218,,o218-p1,
2901,2902,store_package,Resource12,786,792,o212,,o212-p1,
2902,2903,load_package,Resource13,786,793,o190,,,o190-p1-r1
2904,2905,check_availability,Resource5,787,790,o221,o221-i0,,
2905,2906,check_availability,Resource6,787,790,o221,o221-i1,,
2906,2907,pack_items,Resource9,788,795,o219,,o219-p1,
2909,2910,place_order,Resource1,790,793,o222,,,
2912,2913,pick_item,Resource5,790,793,o221,o221-i0,,
2913,2914,pick_item,Resource6,790,792,o221,o221-i1,,
2915,2916,check_availability,Resource7,791,795,o222,o222-i0,,
2916,2917,check_availability,Resource8,791,792,o222,o222-i1,,
2918,2919,place_order,Resource4,792,795,o223,,,
2919,2920,pick_item,Resource6,792,793,o222,o222-i1,,
2921,2922,start_route,Resource16,792,797,o212,,,o212-p1-r1
2922,2923,place_order,Resource1,793,797,o224,,,
2923,2924,check_availability,Resource5,793,795,o223,o223-i0,,
2924,2925,check_availability,Resource6,793,796,o223,o223-i1,,
2925,2926,deliver_package,Resource13,793,797,o190,,,o190-p1-r1
2927,2928,check_availability,Resource8,794,796,o224,o224-i0,,
2930,2931,check_availability,Resource5,795,797,o224,o224-i1,,
2931,2932,pick_item,Resource7,795,799,o222,o222-i0,,
2933,2934,store_package,Resource10,795,800,o218,,o218-p1,
2934,2935,store_package,Resource11,795,800,o219,,o219-p1,
2939,2940,pick_item,Resource6,796,797,o223,o223-i0,,
2940,2941,pick_item,Resource8,796,799,o223,o223-i1,,
2943,2944,pick_item,Resource5,797,798,o200,o200-i0,,
2944,2945,pick_item,Resource6,797,800,o200,o200-i1,,
2945,2946,failed_delivery,Resource13,797,802,o190,,,o190-p1-r1
2946,2947,load_package,Resource16,797,800,o212,,,o212-p1-r1
2947,2948,pick_item,Resource5,798,801,o224,o224-i0,,
2948,2949,place_order,Resource2,799,802,o225,,,
2949,2950,place_order,Resource4,799,802,o226,,,
2950,2951,pick_item,Resource7,799,801,o224,o224-i1,,
2952,2953,send_invoice,Resource3,800,805,o200,,,
2953,2954,check_availability,Resource6,800,802,o225,o225-i0,,
2954,2955,check_availability,Resource8,800,802,o225,o225-i1,,
2955,2956,deliver_package,Resource15,800,805,o212,,,o212-p1-r1
2959,2960,check_availability,Resource5,801,804,o226,o226-i0,,
2960,2961,check_availability,Resource7,801,802,o226,o226-i1,,
2961,2962,start_route,Resource14,801,805,o218,,,o218-p1-r1
2962,2963,start_route,Resource17,801,808,o219,,,o219-p1-r1
2963,2964,receive_payment,Resource1,802,808,o218,,,
2964,2965,receive_payment,Resource2,802,808,o219,,,
2965,2966,place_order,Resource4,802,805,o227,,,
2966,2967,pick_item,Resource6,802,803,o225,o225-i0,,
2967,2968,pick_item,Resource7,802,804,o225,o225-i1,,
2968,2969,pick_item,Resource8,802,806,o226,o226-i1,,
2969,2970,unload_package,Resource13,802,806,o190,,,o190-p1-r1
2970,2971,check_availability,Resource6,803,805,o227,o227-i0,,
2971,2972,check_availability,Resource5,804,807,o227,o227-i1,,
2972,2973,pick_item,Resource7,804,807,o226,o226-i0,,
2974,2975,place_order,Resource3,805,807,o220,,,
2975,2976,place_order,Resource4,805,807,o228,,,
2976,2977,check_availability,Resource6,805,808,o210,o210-i0,,
2979,2980,failed_delivery,Resource16,805,810,o212,,,o212-p1-r1
2981,2982,check_availability,Resource8,806,810,o210,o210-i1,,
2982,2983,pack_items,Resource9,806,810,o221,,o221-p1,
2983,2984,pack_items,Resource10,806,811,o222,,o222-p1,
2984,2985,pack_items,Resource11,806,811,o223,,o223-p1,
2985,2986,pack_items,Resource12,806,812,o224,,o224-p1,
2986,2987,end_route,Resource13,806,811,o190,,,o190-p1-r1
2987,2988,send_invoice,Resource3,807,814,o221,,,
2988,2989,send_invoice,Resource4,807,813,o222,,,
2989,2990,pick_item,Resource5,807,809,o227,o227-i0,,
2990,2991,check_availability,Resource7,807,808,o228,o228-i0,,
2991,2992,start_route,Resource18,807,812,o190,,,o190-p1-r1
2992,2993,send_invoice,Resource1,808,815,o223,,,
2993,2994,send_invoice,Resource2,808,812,o224,,,
2994,2995,check_availability,Resource6,808,810,o228,o228-i1,,
2995,2996,pick_item,Resource7,808,809,o227,o227-i1,,
2997,2998,pick_item,Resource5,809,813,o228,o228-i0,,
2998,2999,load_package,Resource15,809,815,o218,,,o218-p1-r1
2999,3000,pick_item,Resource6,810,812,o228,o228-i1,,
3000,3001,pack_items,Resource9,810,814,o225,,o225-p1,
3002,3003,load_package,Resource19,810,815,o219,,,o219-p1-r1
3005,3006,pack_items,Resource11,811,815,o227,,o227-p1,
