,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2049,2050,place_order,Resource2,560,563,o150,,,
2105,2106,place_order,Resource1,573,575,o161,,,
2109,2110,check_availability,Resource7,574,578,o161,o161-i0,,
2110,2111,check_availability,Resource8,574,576,o161,o161-i1,,
2113,2114,place_order,Resource3,575,578,o162,,,
2116,2117,place_order,Resource2,576,578,o163,,,
2118,2119,pick_item,Resource5,576,578,o161,o161-i1,,
2119,2120,check_availability,Resource8,576,577,o162,o162-i0,,
2122,2123,check_availability,Resource8,577,579,o162,o162-i1,,
2129,2130,place_order,Resource3,578,581,o164,,,
2130,2131,pick_item,Resource5,578,580,o162,o162-i0,,
2131,2132,check_availability,Resource6,578,580,o163,o163-i0,,
2132,2133,check_availability,Resource7,578,579,o163,o163-i1,,
2136,2137,pick_item,Resource7,579,582,o161,o161-i0,,
2137,2138,pick_item,Resource8,579,582,o162,o162-i1,,
2140,2141,pick_item,Resource5,580,584,o163,o163-i1,,
2141,2142,check_availability,Resource6,580,583,o164,o164-i0,,
2148,2149,check_availability,Resource7,582,583,o164,o164-i1,,
2149,2150,pick_item,Resource8,582,583,o163,o163-i0,,
2155,2156,pick_item,Resource6,583,587,o164,o164-i0,,
2156,2157,pick_item,Resource7,583,584,o164,o164-i1,,
2165,2166,place_order,Resource3,587,588,o165,,,
2170,2171,check_availability,Resource5,588,590,o165,o165-i0,,
2171,2172,check_availability,Resource6,588,590,o165,o165-i1,,
2179,2180,pick_item,Resource6,590,593,o165,o165-i0,,
2180,2181,pick_item,Resource8,590,593,o165,o165-i1,,
2183,2184,place_order,Resource1,592,595,o166,,,
2184,2185,place_order,Resource2,592,593,o167,,,
2185,2186,check_availability,Resource7,592,593,o150,o150-i0,,
2188,2189,place_order,Resource2,593,596,o168,,,
2190,2191,check_availability,Resource6,593,597,o150,o150-i1,,
2191,2192,check_availability,Resource7,593,593,o166,o166-i0,,
2192,2193,check_availability,Resource8,593,594,o166,o166-i1,,
2195,2196,pick_item,Resource5,594,597,o166,o166-i0,,
2196,2197,check_availability,Resource7,594,596,o167,o167-i0,,
2197,2198,check_availability,Resource8,594,596,o167,o167-i1,,
2199,2200,place_order,Resource1,595,597,o160,,,
2202,2203,send_invoice,Resource2,596,601,o161,,,
2203,2204,pick_item,Resource7,596,599,o166,o166-i1,,
2204,2205,check_availability,Resource8,596,597,o168,o168-i0,,
2205,2206,pack_items,Resource9,596,602,o161,,o161-p1,
2206,2207,pack_items,Resource10,596,601,o162,,o162-p1,
2207,2208,pack_items,Resource11,596,602,o163,,o163-p1,
2208,2209,pack_items,Resource12,596,603,o164,,o164-p1,
2209,2210,send_invoice,Resource1,597,603,o162,,,
2210,2211,send_invoice,Resource3,597,602,o163,,,
2211,2212,check_availability,Resource5,597,601,o168,o168-i1,,
2212,2213,pick_item,Resource6,597,599,o167,o167-i0,,
2213,2214,pick_item,Resource8,597,597,o167,o167-i1,,
2217,2218,pick_item,Resource8,598,602,o168,o168-i0,,
2219,2220,send_invoice,Resource4,599,605,o164,,,
2224,2225,pick_item,Resource5,601,604,o168,o168-i1,,
2227,2228,send_invoice,Resource3,602,608,o165,,,
2228,2229,pack_items,Resource9,602,606,o165,,o165-p1,
2229,2230,pack_items,Resource11,602,606,o166,,o166-p1,
2230,2231,send_invoice,Resource1,603,609,o167,,,
2231,2232,pack_items,Resource12,603,607,o167,,o167-p1,
2234,2235,send_invoice,Resource4,605,612,o166,,,
2237,2238,store_package,Resource9,606,611,o162,,o162-p1,
2238,2239,store_package,Resource11,606,612,o161,,o161-p1,
2240,2241,send_invoice,Resource2,607,612,o168,,,
2241,2242,store_package,Resource12,607,612,o163,,o163-p1,
2243,2244,place_order,Resource3,608,611,o169,,,
2244,2245,place_order,Resource1,609,613,o171,,,
2245,2246,check_availability,Resource5,609,611,o169,o169-i0,,
2246,2247,check_availability,Resource6,609,613,o169,o169-i1,,
2247,2248,store_package,Resource10,609,615,o164,,o164-p1,
2249,2250,check_availability,Resource7,610,611,o171,o171-i0,,
2250,2251,check_availability,Resource8,610,613,o171,o171-i1,,
2252,2253,receive_payment,Resource3,611,616,o161,,,
2253,2254,pick_item,Resource5,611,612,o169,o169-i0,,
2254,2255,pick_item,Resource7,611,614,o171,o171-i0,,
2255,2256,pack_items,Resource9,611,616,o168,,o168-p1,
2257,2258,start_route,Resource17,611,617,o162,,,o162-p1-r1
2258,2259,place_order,Resource2,612,615,o172,,,
2259,2260,receive_payment,Resource4,612,616,o163,,,
2260,2261,store_package,Resource11,612,617,o165,,o165-p1,
2261,2262,store_package,Resource12,612,617,o166,,o166-p1,
