,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
3242,3243,place_order,Resource2,869,872,o240,,,
3373,3374,check_availability,Resource8,901,903,o240,o240-i0,,
3377,3378,check_availability,Resource6,902,903,o240,o240-i1,,
3387,3388,place_order,Resource2,905,909,o250,,,
3510,3511,pick_item,Resource5,934,937,o240,o240-i0,,
3511,3512,pick_item,Resource6,934,937,o240,o240-i1,,
3524,3525,send_invoice,Resource4,937,943,o240,,,
3525,3526,pick_item,Resource5,937,938,o250,o250-i0,,
3526,3527,check_availability,Resource6,937,939,o250,o250-i1,,
3531,3532,place_order,Resource3,939,943,o260,,,
3557,3558,place_order,Resource1,947,951,o268,,,
3564,3565,check_availability,Resource5,948,951,o268,o268-i0,,
3565,3566,check_availability,Resource6,948,949,o268,o268-i1,,
3568,3569,pick_item,Resource6,949,951,o268,o268-i1,,
3574,3575,pick_item,Resource5,951,951,o268,o268-i0,,
3578,3579,place_order,Resource2,952,952,o269,,,
3583,3584,check_availability,Resource5,953,954,o269,o269-i0,,
3584,3585,check_availability,Resource6,953,955,o269,o269-i1,,
3586,3587,pick_item,Resource5,954,957,o269,o269-i0,,
3589,3590,pick_item,Resource6,955,958,o269,o269-i1,,
3596,3597,place_order,Resource1,957,959,o271,,,
3597,3598,pack_items,Resource9,957,963,o268,,o268-p1,
3600,3601,check_availability,Resource5,958,961,o271,o271-i0,,
3601,3602,check_availability,Resource6,958,959,o271,o271-i1,,
3604,3605,place_order,Resource1,959,963,o272,,,
3606,3607,pick_item,Resource6,959,961,o271,o271-i1,,
3607,3608,pack_items,Resource11,959,964,o269,,o269-p1,
3608,3609,place_order,Resource4,960,963,o273,,,
3609,3610,check_availability,Resource7,960,963,o272,o272-i0,,
3610,3611,check_availability,Resource8,960,961,o272,o272-i1,,
3613,3614,pick_item,Resource5,961,965,o271,o271-i0,,
3614,3615,pick_item,Resource6,961,963,o272,o272-i1,,
3615,3616,check_availability,Resource8,961,964,o273,o273-i0,,
3616,3617,pack_items,Resource10,961,966,o240,,o240-p1,
3621,3622,receive_payment,Resource3,962,969,o240,,,
3624,3625,send_invoice,Resource4,963,969,o268,,,
3625,3626,check_availability,Resource6,963,965,o273,o273-i1,,
3626,3627,pick_item,Resource7,963,965,o272,o272-i0,,
3627,3628,store_package,Resource9,963,968,o268,,o268-p1,
3630,3631,place_order,Resource2,964,968,o274,,,
3631,3632,pick_item,Resource8,964,966,o273,o273-i0,,
3632,3633,store_package,Resource11,964,969,o269,,o269-p1,
3635,3636,pick_item,Resource5,965,968,o273,o273-i1,,
3636,3637,check_availability,Resource6,965,968,o274,o274-i0,,
3637,3638,check_availability,Resource7,965,967,o274,o274-i1,,
3639,3640,store_package,Resource10,966,971,o240,,o240-p1,
3640,3641,pick_item,Resource7,967,970,o274,o274-i1,,
3644,3645,send_invoice,Resource2,968,973,o269,,,
3645,3646,pick_item,Resource5,968,969,o274,o274-i0,,
3647,3648,place_order,Resource1,969,972,o275,,,
3648,3649,place_order,Resource3,969,970,o276,,,
3653,3654,pick_item,Resource5,970,973,o250,o250-i1,,
3654,3655,check_availability,Resource6,970,974,o275,o275-i0,,
3655,3656,check_availability,Resource7,970,970,o275,o275-i1,,
3656,3657,check_availability,Resource8,970,973,o276,o276-i0,,
3658,3659,check_availability,Resource7,971,973,o260,o260-i0,,
3659,3660,start_route,Resource13,971,976,o240,,,o240-p1-r1
3660,3661,start_route,Resource15,971,975,o268,,,o268-p1-r1
3661,3662,place_order,Resource1,972,975,o277,,,
3663,3664,send_invoice,Resource2,973,978,o250,,,
3664,3665,place_order,Resource4,973,976,o270,,,
3665,3666,check_availability,Resource5,973,975,o260,o260-i1,,
3666,3667,pick_item,Resource7,973,973,o275,o275-i1,,
3667,3668,check_availability,Resource8,973,975,o276,o276-i1,,
3668,3669,start_route,Resource18,973,978,o269,,,o269-p1-r1
3670,3671,pick_item,Resource6,974,978,o276,o276-i0,,
3671,3672,check_availability,Resource7,974,976,o277,o277-i0,,
3672,3673,pack_items,Resource9,974,980,o271,,o271-p1,
3673,3674,pack_items,Resource10,974,979,o272,,o272-p1,
3674,3675,pack_items,Resource11,974,978,o273,,o273-p1,
3675,3676,pack_items,Resource12,974,978,o274,,o274-p1,
3677,3678,send_invoice,Resource1,975,981,o271,,,
3678,3679,check_availability,Resource5,975,978,o277,o277-i1,,
3679,3680,pick_item,Resource8,975,976,o275,o275-i0,,
3683,3684,send_invoice,Resource3,976,981,o272,,,
3684,3685,send_invoice,Resource4,976,981,o273,,,
3685,3686,pick_item,Resource7,976,979,o276,o276-i1,,
3686,3687,pick_item,Resource8,976,979,o277,o277-i0,,
3687,3688,load_package,Resource13,976,981,o240,,,o240-p1-r1
3689,3690,pick_item,Resource5,978,981,o277,o277-i1,,
3691,3692,store_package,Resource12,978,983,o273,,o273-p1,
