,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2333,2334,place_order,Resource2,628,631,o170,,,
2449,2450,place_order,Resource4,658,661,o180,,,
2463,2464,check_availability,Resource7,660,661,o170,o170-i0,,
2468,2469,check_availability,Resource7,661,663,o170,o170-i1,,
2574,2575,check_availability,Resource5,690,692,o180,o180-i0,,
2575,2576,check_availability,Resource6,690,691,o180,o180-i1,,
2582,2583,pick_item,Resource5,692,695,o170,o170-i0,,
2587,2588,place_order,Resource4,693,695,o190,,,
2590,2591,pick_item,Resource8,694,698,o170,o170-i1,,
2608,2609,send_invoice,Resource4,698,703,o170,,,
2644,2645,place_order,Resource2,711,714,o201,,,
2649,2650,check_availability,Resource7,712,716,o201,o201-i0,,
2650,2651,check_availability,Resource8,712,715,o201,o201-i1,,
2655,2656,place_order,Resource2,714,717,o202,,,
2660,2661,pick_item,Resource5,715,719,o201,o201-i1,,
2661,2662,check_availability,Resource6,715,716,o202,o202-i0,,
2662,2663,check_availability,Resource8,715,716,o202,o202-i1,,
2664,2665,pick_item,Resource6,716,719,o201,o201-i0,,
2665,2666,pick_item,Resource7,716,717,o202,o202-i0,,
2666,2667,pick_item,Resource8,716,718,o202,o202-i1,,
2669,2670,place_order,Resource1,717,721,o203,,,
2670,2671,place_order,Resource2,717,718,o204,,,
2673,2674,check_availability,Resource7,718,720,o203,o203-i0,,
2674,2675,check_availability,Resource8,718,720,o203,o203-i1,,
2677,2678,place_order,Resource4,719,721,o205,,,
2678,2679,check_availability,Resource5,719,721,o204,o204-i0,,
2679,2680,check_availability,Resource6,719,720,o204,o204-i1,,
2682,2683,pick_item,Resource6,720,724,o203,o203-i0,,
2683,2684,pick_item,Resource7,720,722,o203,o203-i1,,
2684,2685,pick_item,Resource8,720,722,o204,o204-i1,,
2687,2688,receive_payment,Resource1,721,727,o170,,,
2689,2690,check_availability,Resource5,721,724,o205,o205-i0,,
2690,2691,pack_items,Resource10,721,724,o170,,o170-p1,
2694,2695,pick_item,Resource7,722,724,o180,o180-i1,,
2695,2696,check_availability,Resource8,722,723,o205,o205-i1,,
2698,2699,pick_item,Resource8,723,724,o180,o180-i0,,
2700,2701,send_invoice,Resource3,724,729,o180,,,
2701,2702,pick_item,Resource5,724,725,o204,o204-i0,,
2702,2703,pick_item,Resource6,724,725,o205,o205-i1,,
2703,2704,pick_item,Resource7,724,727,o205,o205-i0,,
2704,2705,store_package,Resource10,724,730,o170,,o170-p1,
2705,2706,check_availability,Resource5,725,728,o190,o190-i0,,
2706,2707,check_availability,Resource6,725,726,o190,o190-i1,,
2711,2712,place_order,Resource4,727,730,o206,,,
2715,2716,check_availability,Resource5,728,730,o206,o206-i0,,
2716,2717,check_availability,Resource6,728,731,o206,o206-i1,,
2718,2719,pick_item,Resource5,730,734,o206,o206-i0,,
2719,2720,start_route,Resource15,730,735,o170,,,o170-p1-r1
2721,2722,pick_item,Resource6,731,734,o206,o206-i1,,
2724,2725,place_order,Resource1,732,736,o200,,,
2726,2727,send_invoice,Resource2,733,739,o201,,,
2727,2728,send_invoice,Resource3,733,739,o202,,,
2728,2729,send_invoice,Resource4,733,737,o204,,,
2729,2730,pack_items,Resource9,733,740,o201,,o201-p1,
2730,2731,pack_items,Resource10,733,737,o202,,o202-p1,
2731,2732,pack_items,Resource11,733,739,o203,,o203-p1,
2732,2733,pack_items,Resource12,733,740,o204,,o204-p1,
2733,2734,load_package,Resource15,735,741,o170,,,o170-p1-r1
2734,2735,send_invoice,Resource1,736,743,o203,,,
2735,2736,send_invoice,Resource4,737,743,o205,,,
2736,2737,pack_items,Resource10,737,743,o205,,o205-p1,
2739,2740,place_order,Resource3,739,741,o207,,,
2741,2742,check_availability,Resource5,740,743,o207,o207-i0,,
2742,2743,check_availability,Resource6,740,741,o207,o207-i1,,
2746,2747,pick_item,Resource6,741,743,o207,o207-i1,,
