,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2449,2450,place_order,Resource4,658,661,o180,,,
2574,2575,check_availability,Resource5,690,692,o180,o180-i0,,
2575,2576,check_availability,Resource6,690,691,o180,o180-i1,,
2587,2588,place_order,Resource4,693,695,o190,,,
2694,2695,pick_item,Resource7,722,724,o180,o180-i1,,
2698,2699,pick_item,Resource8,723,724,o180,o180-i0,,
2700,2701,send_invoice,Resource3,724,729,o180,,,
2705,2706,check_availability,Resource5,725,728,o190,o190-i0,,
2706,2707,check_availability,Resource6,725,726,o190,o190-i1,,
2711,2712,place_order,Resource4,727,730,o206,,,
2715,2716,check_availability,Resource5,728,730,o206,o206-i0,,
2716,2717,check_availability,Resource6,728,731,o206,o206-i1,,
2718,2719,pick_item,Resource5,730,734,o206,o206-i0,,
2721,2722,pick_item,Resource6,731,734,o206,o206-i1,,
2724,2725,place_order,Resource1,732,736,o200,,,
2738,2739,send_invoice,Resource2,739,746,o206,,,
2739,2740,place_order,Resource3,739,741,o207,,,
2740,2741,pack_items,Resource11,739,745,o206,,o206-p1,
2741,2742,check_availability,Resource5,740,743,o207,o207-i0,,
2742,2743,check_availability,Resource6,740,741,o207,o207-i1,,
2746,2747,pick_item,Resource6,741,743,o207,o207-i1,,
2748,2749,place_order,Resource1,743,745,o208,,,
2750,2751,pick_item,Resource5,743,744,o207,o207-i0,,
2753,2754,check_availability,Resource5,744,746,o208,o208-i0,,
2754,2755,check_availability,Resource6,744,746,o208,o208-i1,,
2757,2758,receive_payment,Resource1,745,750,o180,,,
2758,2759,pack_items,Resource11,745,749,o180,,o180-p1,
2761,2762,pick_item,Resource5,746,749,o208,o208-i0,,
2762,2763,pick_item,Resource6,746,749,o208,o208-i1,,
2765,2766,place_order,Resource4,747,750,o209,,,
2766,2767,send_invoice,Resource3,748,754,o207,,,
2767,2768,check_availability,Resource7,748,751,o209,o209-i0,,
2768,2769,check_availability,Resource8,748,749,o209,o209-i1,,
2769,2770,pack_items,Resource10,748,753,o207,,o207-p1,
2770,2771,store_package,Resource12,748,754,o206,,o206-p1,
2773,2774,pick_item,Resource5,749,752,o209,o209-i1,,
2774,2775,store_package,Resource11,749,755,o180,,o180-p1,
2778,2779,pick_item,Resource6,751,755,o209,o209-i0,,
2780,2781,place_order,Resource2,752,754,o211,,,
2781,2782,pack_items,Resource9,752,758,o208,,o208-p1,
2784,2785,check_availability,Resource5,753,755,o211,o211-i0,,
2785,2786,check_availability,Resource7,753,754,o211,o211-i1,,
2786,2787,store_package,Resource10,753,759,o207,,o207-p1,
2788,2789,send_invoice,Resource2,754,761,o208,,,
2789,2790,receive_payment,Resource3,754,760,o206,,,
2790,2791,place_order,Resource4,754,757,o212,,,
2791,2792,pick_item,Resource7,754,755,o211,o211-i1,,
2792,2793,start_route,Resource18,754,760,o206,,,o206-p1-r1
2793,2794,pick_item,Resource5,755,758,o211,o211-i0,,
2794,2795,check_availability,Resource6,755,758,o212,o212-i0,,
2795,2796,check_availability,Resource7,755,758,o212,o212-i1,,
2796,2797,pack_items,Resource11,755,761,o209,,o209-p1,
2797,2798,start_route,Resource13,755,760,o180,,,o180-p1-r1
2800,2801,place_order,Resource1,756,760,o213,,,
2802,2803,place_order,Resource4,757,760,o214,,,
2803,2804,pick_item,Resource8,757,760,o190,o190-i1,,
2806,2807,check_availability,Resource5,758,761,o213,o213-i0,,
2807,2808,check_availability,Resource6,758,759,o213,o213-i1,,
2808,2809,pick_item,Resource7,758,760,o212,o212-i0,,
2809,2810,store_package,Resource9,758,762,o208,,o208-p1,
2810,2811,pick_item,Resource6,759,763,o190,o190-i0,,
2812,2813,start_route,Resource20,759,764,o207,,,o207-p1-r1
2813,2814,send_invoice,Resource1,760,766,o209,,,
2814,2815,receive_payment,Resource3,760,764,o207,,,
2815,2816,pick_item,Resource7,760,763,o212,o212-i1,,
2816,2817,check_availability,Resource8,760,763,o214,o214-i0,,
2817,2818,load_package,Resource13,760,765,o180,,,o180-p1-r1
2818,2819,load_package,Resource18,760,765,o206,,,o206-p1-r1
2820,2821,check_availability,Resource5,761,762,o214,o214-i1,,
2821,2822,store_package,Resource10,761,764,o209,,o209-p1,
2824,2825,pick_item,Resource5,762,764,o213,o213-i1,,
2828,2829,pick_item,Resource6,763,764,o213,o213-i0,,
2829,2830,pick_item,Resource7,763,765,o214,o214-i1,,
2830,2831,pick_item,Resource8,763,765,o214,o214-i0,,
2832,2833,check_availability,Resource5,764,766,o200,o200-i0,,
2833,2834,check_availability,Resource6,764,766,o200,o200-i1,,
