,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1749,1750,place_order,Resource1,487,489,o130,,,
1886,1887,check_availability,Resource5,519,523,o130,o130-i0,,
1887,1888,check_availability,Resource6,519,522,o130,o130-i1,,
1904,1905,place_order,Resource2,524,526,o140,,,
1979,1980,place_order,Resource4,543,544,o153,,,
1991,1992,check_availability,Resource5,545,548,o153,o153-i0,,
1992,1993,check_availability,Resource6,545,548,o153,o153-i1,,
2004,2005,pick_item,Resource5,548,550,o153,o153-i0,,
2005,2006,pick_item,Resource6,548,549,o153,o153-i1,,
2023,2024,pick_item,Resource5,553,553,o130,o130-i1,,
2026,2027,pick_item,Resource5,554,558,o130,o130-i0,,
2033,2034,check_availability,Resource8,556,558,o140,o140-i0,,
2038,2039,place_order,Resource3,557,560,o157,,,
2041,2042,send_invoice,Resource4,558,564,o130,,,
2042,2043,check_availability,Resource5,558,559,o140,o140-i1,,
2045,2046,check_availability,Resource8,558,560,o157,o157-i0,,
2047,2048,check_availability,Resource5,559,562,o157,o157-i1,,
2049,2050,place_order,Resource2,560,563,o150,,,
2050,2051,place_order,Resource3,560,563,o158,,,
2052,2053,pick_item,Resource8,560,563,o157,o157-i0,,
2060,2061,pack_items,Resource12,561,565,o153,,o153-p1,
2063,2064,check_availability,Resource5,562,566,o158,o158-i0,,
2066,2067,send_invoice,Resource3,563,569,o153,,,
2067,2068,check_availability,Resource6,563,565,o158,o158-i1,,
2068,2069,pick_item,Resource7,563,565,o157,o157-i1,,
2076,2077,pick_item,Resource6,565,569,o158,o158-i1,,
2081,2082,pick_item,Resource5,566,567,o158,o158-i0,,
2088,2089,store_package,Resource10,568,572,o153,,o153-p1,
2091,2092,send_invoice,Resource2,570,576,o157,,,
2094,2095,place_order,Resource1,571,573,o159,,,
2095,2096,send_invoice,Resource4,571,576,o158,,,
2096,2097,pack_items,Resource11,571,576,o157,,o157-p1,
2098,2099,check_availability,Resource5,572,575,o159,o159-i0,,
2099,2100,check_availability,Resource6,572,575,o159,o159-i1,,
2104,2105,start_route,Resource20,572,578,o153,,,o153-p1-r1
2105,2106,place_order,Resource1,573,575,o161,,,
2106,2107,pack_items,Resource9,573,578,o158,,o158-p1,
2109,2110,check_availability,Resource7,574,578,o161,o161-i0,,
2110,2111,check_availability,Resource8,574,576,o161,o161-i1,,
2113,2114,place_order,Resource3,575,578,o162,,,
2114,2115,pick_item,Resource5,575,576,o159,o159-i0,,
2115,2116,pick_item,Resource6,575,578,o159,o159-i1,,
2116,2117,place_order,Resource2,576,578,o163,,,
2117,2118,receive_payment,Resource4,576,582,o153,,,
2118,2119,pick_item,Resource5,576,578,o161,o161-i1,,
2119,2120,check_availability,Resource8,576,577,o162,o162-i0,,
2122,2123,check_availability,Resource8,577,579,o162,o162-i1,,
2123,2124,pack_items,Resource10,577,582,o130,,o130-p1,
2124,2125,store_package,Resource12,577,582,o157,,o157-p1,
2128,2129,receive_payment,Resource2,578,585,o130,,,
2129,2130,place_order,Resource3,578,581,o164,,,
2130,2131,pick_item,Resource5,578,580,o162,o162-i0,,
2131,2132,check_availability,Resource6,578,580,o163,o163-i0,,
2132,2133,check_availability,Resource7,578,579,o163,o163-i1,,
2133,2134,store_package,Resource9,578,583,o158,,o158-p1,
2136,2137,pick_item,Resource7,579,582,o161,o161-i0,,
2137,2138,pick_item,Resource8,579,582,o162,o162-i1,,
2138,2139,load_package,Resource17,579,585,o153,,,o153-p1-r1
2140,2141,pick_item,Resource5,580,584,o163,o163-i1,,
2141,2142,check_availability,Resource6,580,583,o164,o164-i0,,
2142,2143,pack_items,Resource11,580,584,o159,,o159-p1,
2148,2149,check_availability,Resource7,582,583,o164,o164-i1,,
2149,2150,pick_item,Resource8,582,583,o163,o163-i0,,
2150,2151,store_package,Resource10,582,588,o130,,o130-p1,
2155,2156,pick_item,Resource6,583,587,o164,o164-i0,,
2156,2157,pick_item,Resource7,583,584,o164,o164-i1,,
2157,2158,start_route,Resource16,583,589,o157,,,o157-p1-r1
2158,2159,store_package,Resource9,584,590,o159,,o159-p1,
2159,2160,send_invoice,Resource2,585,592,o159,,,
2161,2162,start_route,Resource17,585,589,o158,,,o158-p1-r1
2162,2163,deliver_package,Resource18,585,589,o153,,,o153-p1-r1
2165,2166,place_order,Resource3,587,588,o165,,,
2168,2169,receive_payment,Resource3,588,593,o157,,,
2169,2170,receive_payment,Resource4,588,593,o158,,,
2170,2171,check_availability,Resource5,588,590,o165,o165-i0,,
2171,2172,check_availability,Resource6,588,590,o165,o165-i1,,
2172,2173,start_route,Resource14,588,595,o130,,,o130-p1-r1
2173,2174,pick_item,Resource7,589,591,o140,o140-i0,,
2176,2177,failed_delivery,Resource17,589,592,o153,,,o153-p1-r1
2178,2179,pick_item,Resource5,590,594,o140,o140-i1,,
2179,2180,pick_item,Resource6,590,593,o165,o165-i0,,
2180,2181,pick_item,Resource8,590,593,o165,o165-i1,,
2181,2182,load_package,Resource13,591,597,o157,,,o157-p1-r1
2182,2183,load_package,Resource19,591,597,o158,,,o158-p1-r1
2183,2184,place_order,Resource1,592,595,o166,,,
2184,2185,place_order,Resource2,592,593,o167,,,
2185,2186,check_availability,Resource7,592,593,o150,o150-i0,,
2186,2187,start_route,Resource17,592,598,o159,,,o159-p1-r1
2188,2189,place_order,Resource2,593,596,o168,,,
2189,2190,receive_payment,Resource3,593,597,o159,,,
2190,2191,check_availability,Resource6,593,597,o150,o150-i1,,
2191,2192,check_availability,Resource7,593,593,o166,o166-i0,,
2192,2193,check_availability,Resource8,593,594,o166,o166-i1,,
2194,2195,send_invoice,Resource4,594,599,o140,,,
2195,2196,pick_item,Resource5,594,597,o166,o166-i0,,
2196,2197,check_availability,Resource7,594,596,o167,o167-i0,,
2197,2198,check_availability,Resource8,594,596,o167,o167-i1,,
2198,2199,unload_package,Resource16,594,599,o153,,,o153-p1-r1
2199,2200,place_order,Resource1,595,597,o160,,,
2203,2204,pick_item,Resource7,596,599,o166,o166-i1,,
2204,2205,check_availability,Resource8,596,597,o168,o168-i0,,
2212,2213,pick_item,Resource6,597,599,o167,o167-i0,,
2213,2214,pick_item,Resource8,597,597,o167,o167-i1,,
