,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
402,403,place_order,Resource1,136,138,o30,,,
520,521,check_availability,Resource5,169,173,o30,o30-i0,,
521,522,check_availability,Resource7,169,171,o30,o30-i1,,
545,546,place_order,Resource1,177,181,o40,,,
581,582,place_order,Resource3,189,191,o51,,,
586,587,check_availability,Resource7,190,193,o51,o51-i0,,
587,588,check_availability,Resource8,190,190,o51,o51-i1,,
590,591,pick_item,Resource8,191,192,o51,o51-i1,,
597,598,pick_item,Resource7,193,196,o51,o51-i0,,
607,608,place_order,Resource4,195,196,o53,,,
614,615,check_availability,Resource7,196,197,o53,o53-i0,,
615,616,check_availability,Resource8,196,200,o53,o53-i1,,
620,621,pick_item,Resource7,197,200,o53,o53-i0,,
626,627,pick_item,Resource5,200,203,o53,o53-i1,,
629,630,place_order,Resource1,201,203,o54,,,
631,632,place_order,Resource4,201,201,o55,,,
635,636,pick_item,Resource6,202,203,o30,o30-i1,,
636,637,check_availability,Resource7,202,204,o54,o54-i0,,
637,638,check_availability,Resource8,202,203,o54,o54-i1,,
642,643,check_availability,Resource5,203,206,o55,o55-i0,,
643,644,check_availability,Resource6,203,205,o55,o55-i1,,
644,645,pick_item,Resource8,203,205,o54,o54-i1,,
645,646,pick_item,Resource7,204,208,o30,o30-i0,,
648,649,pick_item,Resource6,205,209,o54,o54-i0,,
649,650,pick_item,Resource8,205,208,o55,o55-i1,,
651,652,place_order,Resource2,206,208,o56,,,
652,653,pick_item,Resource5,206,208,o55,o55-i0,,
658,659,send_invoice,Resource2,208,214,o30,,,
659,660,check_availability,Resource5,208,211,o56,o56-i0,,
660,661,check_availability,Resource7,208,210,o56,o56-i1,,
664,665,check_availability,Resource6,209,211,o40,o40-i0,,
665,666,check_availability,Resource8,209,212,o40,o40-i1,,
667,668,pick_item,Resource7,210,211,o56,o56-i1,,
669,670,place_order,Resource3,211,215,o50,,,
670,671,place_order,Resource4,211,213,o57,,,
671,672,pick_item,Resource5,211,213,o56,o56-i0,,
675,676,check_availability,Resource6,212,215,o57,o57-i0,,
676,677,check_availability,Resource7,212,213,o57,o57-i1,,
677,678,pack_items,Resource9,212,217,o51,,o51-p1,
679,680,pack_items,Resource11,212,217,o53,,o53-p1,
680,681,pack_items,Resource12,212,216,o54,,o54-p1,
682,683,send_invoice,Resource4,213,220,o51,,,
683,684,pick_item,Resource5,213,215,o57,o57-i1,,
688,689,send_invoice,Resource3,215,221,o53,,,
689,690,pick_item,Resource5,215,216,o57,o57-i0,,
692,693,send_invoice,Resource1,216,221,o55,,,
693,694,pack_items,Resource10,216,220,o55,,o55-p1,
694,695,pack_items,Resource12,216,222,o56,,o56-p1,
696,697,pack_items,Resource9,217,223,o30,,o30-p1,
699,700,receive_payment,Resource2,218,224,o30,,,
702,703,send_invoice,Resource4,220,226,o54,,,
703,704,store_package,Resource10,220,226,o54,,o54-p1,
704,705,send_invoice,Resource1,221,226,o56,,,
705,706,place_order,Resource3,221,224,o58,,,
706,707,pack_items,Resource11,221,226,o57,,o57-p1,
709,710,check_availability,Resource5,222,225,o58,o58-i0,,
710,711,check_availability,Resource6,222,223,o58,o58-i1,,
711,712,store_package,Resource12,222,228,o51,,o51-p1,
713,714,pick_item,Resource6,223,227,o58,o58-i1,,
714,715,store_package,Resource9,223,228,o30,,o30-p1,
715,716,send_invoice,Resource2,224,230,o57,,,
716,717,place_order,Resource3,224,227,o59,,,
717,718,pick_item,Resource5,225,226,o58,o58-i0,,
718,719,check_availability,Resource7,225,227,o59,o59-i0,,
719,720,check_availability,Resource8,225,226,o59,o59-i1,,
721,722,place_order,Resource4,226,228,o61,,,
722,723,pick_item,Resource5,226,228,o59,o59-i1,,
723,724,store_package,Resource10,226,231,o53,,o53-p1,
724,725,store_package,Resource11,226,233,o55,,o55-p1,
725,726,start_route,Resource13,226,231,o54,,,o54-p1-r1
726,727,receive_payment,Resource3,227,233,o51,,,
727,728,pick_item,Resource6,227,230,o59,o59-i0,,
728,729,check_availability,Resource7,227,230,o61,o61-i0,,
