,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
545,546,place_order,Resource1,177,181,o40,,,
664,665,check_availability,Resource6,209,211,o40,o40-i0,,
665,666,check_availability,Resource8,209,212,o40,o40-i1,,
669,670,place_order,Resource3,211,215,o50,,,
778,779,place_order,Resource4,240,242,o65,,,
782,783,check_availability,Resource6,241,242,o65,o65-i0,,
783,784,check_availability,Resource8,241,244,o65,o65-i1,,
788,789,place_order,Resource4,242,245,o66,,,
789,790,pick_item,Resource5,242,243,o40,o40-i0,,
790,791,pick_item,Resource6,242,244,o65,o65-i0,,
792,793,pick_item,Resource5,243,245,o40,o40-i1,,
793,794,check_availability,Resource7,243,245,o50,o50-i0,,
795,796,check_availability,Resource6,244,247,o50,o50-i1,,
796,797,check_availability,Resource8,244,247,o66,o66-i0,,
799,800,send_invoice,Resource3,245,252,o40,,,
800,801,place_order,Resource4,245,246,o67,,,
801,802,check_availability,Resource5,245,247,o66,o66-i1,,
802,803,pick_item,Resource7,245,248,o65,o65-i1,,
805,806,place_order,Resource4,246,250,o68,,,
808,809,check_availability,Resource5,247,250,o67,o67-i0,,
809,810,check_availability,Resource6,247,250,o67,o67-i1,,
810,811,pick_item,Resource8,247,249,o66,o66-i0,,
812,813,place_order,Resource1,248,252,o69,,,
813,814,pick_item,Resource7,248,250,o66,o66-i1,,
815,816,place_order,Resource2,249,252,o60,,,
816,817,check_availability,Resource8,249,252,o68,o68-i0,,
820,821,check_availability,Resource5,250,251,o68,o68-i1,,
821,822,pick_item,Resource6,250,253,o69,o69-i0,,
822,823,check_availability,Resource7,250,253,o69,o69-i1,,
827,828,pick_item,Resource5,251,254,o67,o67-i0,,
832,833,pick_item,Resource8,252,254,o67,o67-i1,,
834,835,pick_item,Resource6,253,256,o68,o68-i1,,
835,836,pick_item,Resource7,253,254,o68,o68-i0,,
837,838,pick_item,Resource5,254,257,o69,o69-i1,,
838,839,pack_items,Resource10,254,260,o65,,o65-p1,
839,840,pack_items,Resource12,254,259,o66,,o66-p1,
841,842,send_invoice,Resource4,255,261,o65,,,
844,845,send_invoice,Resource2,256,261,o66,,,
845,846,send_invoice,Resource3,256,262,o67,,,
847,848,send_invoice,Resource1,257,261,o68,,,
848,849,pack_items,Resource12,259,265,o67,,o67-p1,
851,852,place_order,Resource1,261,264,o71,,,
852,853,send_invoice,Resource2,261,267,o69,,,
853,854,place_order,Resource4,261,263,o72,,,
857,858,check_availability,Resource5,262,263,o71,o71-i0,,
858,859,check_availability,Resource6,262,264,o71,o71-i1,,
859,860,check_availability,Resource7,262,265,o72,o72-i0,,
860,861,check_availability,Resource8,262,266,o72,o72-i1,,
862,863,pack_items,Resource11,262,266,o68,,o68-p1,
865,866,place_order,Resource4,263,266,o73,,,
866,867,pick_item,Resource5,263,264,o71,o71-i0,,
