eid,Caseid,Activity,Resource,CompleteTimestamp
204,4507000907_00020,Create Purchase Order Item,user_172,370
384,4507001411_00040,Create Purchase Order Item,user_172,466
1084,4507003697_00020,Create Purchase Order Item,user_172,705
1724,4507004361_00030,Create Purchase Order Item,user_172,802
1726,4507004364_00040,Create Purchase Order Item,user_172,802
1905,4507005107_00020,Vendor creates invoice,NONE,2568
4194,4507010745_00030,Create Purchase Order Item,user_172,1474
6489,4507017206_00020,Create Purchase Order Item,user_172,2145
8757,4507023401_00010,Create Purchase Order Item,user_043,2824
8758,4507023401_00010,Change Quantity,user_043,5057
8759,4507023401_00010,Vendor creates invoice,NONE,5064
9118,4507024514_00020,Create Purchase Order Item,user_147,2918
9119,4507024514_00020,Vendor creates invoice,NONE,4944
9229,4507024690_00010,Create Purchase Order Item,user_172,2985
9230,4507024690_00010,Vendor creates invoice,NONE,3000
9232,4507024690_00020,Create Purchase Order Item,user_172,2985
9233,4507024690_00020,Vendor creates invoice,NONE,3000
9767,4507026409_00030,Create Purchase Order Item,user_142,3826
9972,4507026877_00010,Create Purchase Order Item,user_043,3211
10074,4507027242_00010,Create Purchase Order Item,user_043,3233
10150,4507027564_00130,Create Purchase Order Item,user_164,3321
10151,4507027564_00130,Vendor creates invoice,NONE,3576
10152,4507027564_00130,Vendor creates invoice,NONE,3864
10156,4507027633_00010,Create Purchase Order Item,user_178,3325
10447,4507028051_00050,Create Purchase Order Item,user_172,3369
10448,4507028051_00050,Record Service Entry Sheet,NONE,3369
10449,4507028051_00050,Vendor creates invoice,NONE,3864
10967,4507029246_00010,Create Purchase Order Item,user_079,3520
10968,4507029246_00010,Vendor creates invoice,NONE,5016
11012,4507029260_00020,Vendor creates invoice,NONE,3912
11027,4507029263_00040,Create Purchase Order Item,user_147,3881
11028,4507029263_00040,Change Quantity,user_147,4023
11029,4507029263_00040,Vendor creates invoice,NONE,4272
11030,4507029263_00040,Delete Purchase Order Item,user_147,4433
11031,4507029263_00040,Change Quantity,user_147,4433
11032,4507029263_00040,Reactivate Purchase Order Item,user_147,4433
11513,4507030602_00030,Create Purchase Order Item,user_147,3684
12142,4507032155_00010,Create Purchase Order Item,user_147,3840
12147,4507032155_00030,Create Purchase Order Item,user_147,3840
12270,4507032381_00020,Create Purchase Order Item,user_142,3854
12291,4507032427_00060,Vendor creates invoice,NONE,4608
12791,4507034312_00020,Create Purchase Order Item,user_147,4030
12906,4507034747_00010,Create Purchase Order Item,user_068,4064
12931,4507034830_00010,Create Purchase Order Item,user_147,4066
12932,4507034830_00010,Vendor creates invoice,NONE,5064
12963,4507034928_00010,Create Purchase Order Item,user_079,4067
12964,4507034928_00010,Vendor creates invoice,NONE,4584
13210,4507035225_00010,Create Purchase Order Item,user_072,4090
13215,4507035342_00020,Create Purchase Order Item,user_072,4095
13218,4507035342_00030,Create Purchase Order Item,user_072,4095
13222,4507035342_00050,Create Purchase Order Item,user_072,4095
13226,4507035342_00070,Create Purchase Order Item,user_072,4095
13230,4507035342_00090,Create Purchase Order Item,user_072,4095
13232,4507035342_00100,Create Purchase Order Item,user_072,4095
13235,4507035342_00110,Create Purchase Order Item,user_072,4095
13238,4507035342_00120,Create Purchase Order Item,user_072,4095
13241,4507035342_00130,Create Purchase Order Item,user_072,4095
13243,4507035342_00140,Create Purchase Order Item,user_072,4095
13247,4507035342_00160,Create Purchase Order Item,user_072,4095
13249,4507035342_00170,Create Purchase Order Item,user_072,4095
13252,4507035342_00180,Create Purchase Order Item,user_072,4095
13256,4507035342_00200,Create Purchase Order Item,user_072,4095
13312,4507035639_00030,Vendor creates invoice,NONE,4344
13313,4507035639_00030,Vendor creates invoice,NONE,4512
13314,4507035639_00030,Vendor creates debit memo,NONE,4512
13450,4507036316_00010,Create Purchase Requisition Item,batch_08,4200
13451,4507036316_00010,Create Purchase Order Item,user_142,4212
13457,4507036327_00020,Create Purchase Order Item,user_387,4212
13458,4507036327_00020,Vendor creates invoice,NONE,4848
13459,4507036327_00020,Vendor creates invoice,NONE,4896
13528,4507036362_00010,Create Purchase Order Item,user_079,4214
13530,4507036362_00020,Create Purchase Order Item,user_079,4214
13614,4507036374_00010,Create Purchase Order Item,user_079,4215
13615,4507036374_00010,Change Price,user_146,4402
13616,4507036374_00010,Vendor creates invoice,NONE,5040
13622,4507036374_00040,Create Purchase Order Item,user_079,4215
13623,4507036374_00040,Vendor creates invoice,NONE,5040
13631,4507036377_00010,Create Purchase Order Item,user_079,4215
13632,4507036377_00010,Vendor creates invoice,NONE,5064
13679,4507036391_00010,Create Purchase Order Item,user_079,4215
13723,4507036649_00010,Create Purchase Order Item,user_102,4236
13728,4507036688_00050,Create Purchase Order Item,user_105,4238
13746,4507036715_00010,Create Purchase Order Item,user_043,4240
13750,4507036716_00010,Create Purchase Order Item,user_043,4240
13753,4507036717_00010,Create Purchase Order Item,user_043,4240
13756,4507036718_00010,Create Purchase Order Item,user_043,4240
13759,4507036719_00010,Create Purchase Order Item,user_043,4240
13762,4507036720_00010,Create Purchase Order Item,user_043,4240
13765,4507036721_00010,Create Purchase Order Item,user_043,4240
13769,4507036724_00010,Create Purchase Order Item,user_043,4240
13773,4507036726_00010,Create Purchase Order Item,user_043,4240
13777,4507036727_00010,Create Purchase Order Item,user_043,4240
13781,4507036729_00010,Create Purchase Order Item,user_043,4240
13783,4507036732_00010,Create Purchase Order Item,user_043,4240
13787,4507036734_00010,Create Purchase Order Item,user_043,4240
13792,4507036736_00010,Create Purchase Order Item,user_043,4240
13808,4507036756_00010,Create Purchase Order Item,user_043,4240
13811,4507036758_00010,Create Purchase Order Item,user_043,4240
13814,4507036759_00010,Create Purchase Order Item,user_043,4240
13818,4507036761_00010,Create Purchase Order Item,user_043,4240
13823,4507036762_00010,Create Purchase Order Item,user_043,4240
13827,4507036763_00010,Create Purchase Order Item,user_043,4240
13861,4507037096_00010,Create Purchase Order Item,user_079,4267
13878,4507037181_00040,Vendor creates invoice,NONE,4632
13922,4507037273_00020,Create Purchase Order Item,user_147,4331
13933,4507037280_00010,Create Purchase Order Item,user_147,4331
13968,4507037470_00020,Create Purchase Order Item,user_042,4352
14059,4507037749_00050,Create Purchase Order Item,user_147,4361
14062,4507037749_00060,Create Purchase Order Item,user_147,4361
14145,4507037755_00030,Create Purchase Order Item,user_147,4361
14147,4507037755_00040,Create Purchase Order Item,user_147,4361
14148,4507037755_00040,Change Quantity,user_147,4379
14150,4507037758_00010,Create Purchase Order Item,user_147,4361
14201,4507038001_00010,Create Purchase Order Item,user_178,4383
14202,4507038001_00010,Vendor creates invoice,NONE,5064
14205,4507038025_00010,Create Purchase Order Item,user_147,4383
14254,4507038180_00010,Create Purchase Order Item,user_059,4402
14260,4507038223_00010,Create Purchase Order Item,user_288,4403
14276,4507038324_00020,Create Purchase Order Item,user_147,4406
14624,4507039168_00010,Create Purchase Order Item,user_043,4523
14626,4507039169_00010,Create Purchase Order Item,user_043,4523
14630,4507039177_00010,Create Purchase Order Item,user_091,4524
14631,4507039177_00010,Vendor creates invoice,NONE,5040
14633,4507039179_00010,Create Purchase Order Item,user_091,4524
14634,4507039179_00010,Vendor creates invoice,NONE,4944
14635,4507039179_00010,Vendor creates debit memo,NONE,4944
14643,4507039182_00010,Create Purchase Order Item,user_091,4525
14644,4507039182_00010,Vendor creates invoice,NONE,4944
14645,4507039182_00010,Vendor creates debit memo,NONE,4944
14647,4507039183_00010,Create Purchase Order Item,user_091,4525
14648,4507039183_00010,Vendor creates invoice,NONE,5040
14650,4507039185_00020,Create Purchase Order Item,user_147,4525
14651,4507039185_00020,Vendor creates invoice,NONE,5040
14653,4507039185_00030,Create Purchase Order Item,user_147,4525
14668,4507039189_00020,Create Purchase Order Item,user_147,4525
14673,4507039189_00050,Create Purchase Order Item,user_147,4553
14690,4507039196_00090,Create Purchase Order Item,user_147,4525
14691,4507039196_00090,Vendor creates invoice,NONE,5064
14700,4507039197_00010,Create Purchase Order Item,user_147,4525
14723,4507039201_00010,Create Purchase Order Item,user_147,4525
14840,4507039596_00010,Create Purchase Order Item,user_147,4557
14841,4507039596_00010,Vendor creates invoice,NONE,5064
14843,4507039598_00010,Create Purchase Order Item,user_147,4557
14845,4507039599_00010,Create Purchase Order Item,user_147,4557
14848,4507039606_00010,Create Purchase Order Item,user_147,4557
14849,4507039606_00010,Vendor creates invoice,NONE,4704
14884,4507039706_00020,Create Purchase Order Item,user_068,4569
14908,4507039782_00020,Create Purchase Order Item,user_147,4572
14909,4507039782_00020,Vendor creates invoice,NONE,5040
14911,4507039783_00010,Create Purchase Order Item,user_147,4572
14912,4507039783_00010,Change Quantity,user_147,4885
14915,4507039783_00020,Create Purchase Order Item,user_147,4572
14916,4507039783_00020,Change Quantity,user_147,4885
14925,4507039787_00010,Create Purchase Order Item,user_147,4572
14927,4507039787_00020,Create Purchase Order Item,user_147,4572
14931,4507039787_00040,Create Purchase Order Item,user_147,4572
15051,4507039812_00700,Vendor creates invoice,NONE,5064
15072,4507039817_00110,Create Purchase Order Item,user_147,4572
15073,4507039817_00110,Change Quantity,user_147,4577
15088,4507039819_00010,Create Purchase Order Item,user_147,4572
15090,4507039819_00020,Create Purchase Order Item,user_147,4572
