eid,Caseid,Activity,Resource,CompleteTimestamp
42,4507000322_00090,Create Purchase Order Item,user_072,323
43,4507000322_00090,Change Quantity,user_072,1214
73,4507000322_00190,Create Purchase Order Item,user_072,323
74,4507000322_00190,Change Quantity,user_072,1214
204,4507000907_00020,Create Purchase Order Item,user_172,370
267,4507001238_00260,Create Purchase Order Item,user_147,1545
384,4507001411_00040,Create Purchase Order Item,user_172,466
598,4507002116_00010,Create Purchase Order Item,user_038,518
600,4507002116_00020,Create Purchase Order Item,user_038,518
1062,4507003620_00150,Create Purchase Order Item,user_147,688
1084,4507003697_00020,Create Purchase Order Item,user_172,705
1142,4507003935_00010,Create Purchase Order Item,user_043,713
1147,4507003936_00010,Create Purchase Order Item,user_043,714
1148,4507003936_00010,Change Quantity,user_043,714
1151,4507003937_00010,Create Purchase Order Item,user_043,714
1152,4507003937_00010,Change Quantity,user_043,714
1156,4507003938_00010,Create Purchase Order Item,user_043,714
1157,4507003938_00010,Change Quantity,user_043,714
1164,4507003939_00010,Create Purchase Order Item,user_043,714
1167,4507003940_00010,Create Purchase Order Item,user_043,714
1168,4507003940_00010,Change Quantity,user_043,714
1171,4507003941_00010,Create Purchase Order Item,user_043,714
1174,4507003942_00010,Create Purchase Order Item,user_043,714
1175,4507003942_00010,Change Quantity,user_043,714
1178,4507003943_00010,Create Purchase Order Item,user_043,714
1570,4507004196_00740,Create Purchase Order Item,user_147,735
1724,4507004361_00030,Create Purchase Order Item,user_172,802
1726,4507004364_00040,Create Purchase Order Item,user_172,802
1834,4507004826_00010,Create Purchase Order Item,user_147,830
1977,4507005157_00050,Create Purchase Order Item,user_043,858
2034,4507005362_00010,Create Purchase Order Item,user_216,876
2035,4507005362_00010,Change Quantity,user_216,2032
2037,4507005362_00020,Create Purchase Order Item,user_216,876
2039,4507005362_00030,Create Purchase Order Item,user_216,1138
2045,4507005362_00040,Create Purchase Order Item,user_216,1545
2046,4507005362_00040,Change Quantity,user_216,2032
2052,4507005363_00010,Create Purchase Order Item,user_147,876
2120,4507005429_00010,Create Purchase Order Item,user_072,878
2121,4507005429_00010,Vendor creates invoice,NONE,984
2213,4507005613_00010,Create Purchase Order Item,user_043,898
2214,4507005613_00010,Vendor creates invoice,NONE,1992
2216,4507005614_00010,Create Purchase Order Item,user_043,898
2282,4507006008_00010,Create Purchase Order Item,user_141,971
2481,4507006339_00010,Create Purchase Order Item,user_147,997
2482,4507006339_00010,Vendor creates invoice,NONE,2064
2530,4507006432_00030,Vendor creates invoice,NONE,1248
2557,4507006475_00010,Create Purchase Order Item,user_072,1016
