eid,Caseid,Activity,Resource,CompleteTimestamp
17,4507000322_00010,Create Purchase Order Item,user_072,323
18,4507000322_00010,Change Quantity,user_072,1214
20,4507000322_00020,Create Purchase Order Item,user_072,323
21,4507000322_00020,Change Quantity,user_072,1214
23,4507000322_00030,Create Purchase Order Item,user_072,323
24,4507000322_00030,Change Quantity,user_072,1214
26,4507000322_00040,Create Purchase Order Item,user_072,323
27,4507000322_00040,Change Quantity,user_072,1214
29,4507000322_00050,Create Purchase Order Item,user_072,323
30,4507000322_00050,Change Quantity,user_072,1214
32,4507000322_00060,Create Purchase Order Item,user_072,323
33,4507000322_00060,Change Quantity,user_072,1214
35,4507000322_00070,Create Purchase Order Item,user_072,323
36,4507000322_00070,Change Quantity,user_072,1214
38,4507000322_00080,Create Purchase Order Item,user_072,323
39,4507000322_00080,Change Quantity,user_072,1214
42,4507000322_00090,Create Purchase Order Item,user_072,323
43,4507000322_00090,Change Quantity,user_072,1214
45,4507000322_00100,Create Purchase Order Item,user_072,323
46,4507000322_00100,Change Quantity,user_072,1214
48,4507000322_00110,Create Purchase Order Item,user_072,323
49,4507000322_00110,Change Quantity,user_072,1214
51,4507000322_00120,Create Purchase Order Item,user_072,323
52,4507000322_00120,Change Quantity,user_072,1214
55,4507000322_00130,Create Purchase Order Item,user_072,323
56,4507000322_00130,Change Quantity,user_072,1214
58,4507000322_00140,Create Purchase Order Item,user_072,323
59,4507000322_00140,Change Quantity,user_072,1214
61,4507000322_00150,Create Purchase Order Item,user_072,323
62,4507000322_00150,Change Quantity,user_072,1214
64,4507000322_00160,Create Purchase Order Item,user_072,323
65,4507000322_00160,Change Quantity,user_072,1214
67,4507000322_00170,Create Purchase Order Item,user_072,323
68,4507000322_00170,Change Quantity,user_072,1214
70,4507000322_00180,Create Purchase Order Item,user_072,323
71,4507000322_00180,Change Quantity,user_072,1214
73,4507000322_00190,Create Purchase Order Item,user_072,323
74,4507000322_00190,Change Quantity,user_072,1214
76,4507000322_00200,Create Purchase Order Item,user_072,323
77,4507000322_00200,Change Quantity,user_072,1214
80,4507000322_00210,Create Purchase Order Item,user_072,323
81,4507000322_00210,Change Quantity,user_072,1214
83,4507000322_00220,Create Purchase Order Item,user_072,323
84,4507000322_00220,Change Quantity,user_072,1214
87,4507000322_00230,Create Purchase Order Item,user_072,323
88,4507000322_00230,Change Quantity,user_072,1214
90,4507000322_00240,Create Purchase Order Item,user_072,323
91,4507000322_00240,Change Quantity,user_072,1214
94,4507000322_00250,Create Purchase Order Item,user_072,323
95,4507000322_00250,Change Quantity,user_072,1214
97,4507000322_00260,Create Purchase Order Item,user_072,323
98,4507000322_00260,Change Quantity,user_072,1214
150,4507000754_00010,Create Purchase Order Item,user_043,352
151,4507000754_00010,Vendor creates invoice,NONE,1056
156,4507000756_00010,Create Purchase Order Item,user_043,352
157,4507000756_00010,Vendor creates invoice,NONE,1056
204,4507000907_00020,Create Purchase Order Item,user_172,370
223,4507001077_00010,Create Purchase Order Item,user_100,376
296,4507001285_00030,Create Purchase Order Item,user_079,399
297,4507001285_00030,Change Quantity,user_147,1185
298,4507001285_00030,Vendor creates invoice,NONE,1344
300,4507001285_00040,Create Purchase Order Item,user_079,399
301,4507001285_00040,Vendor creates invoice,NONE,1344
384,4507001411_00040,Create Purchase Order Item,user_172,466
546,4507002008_00010,Create Purchase Order Item,user_068,514
582,4507002102_00020,Create Purchase Order Item,user_142,518
592,4507002109_00160,Create Purchase Order Item,user_147,518
598,4507002116_00010,Create Purchase Order Item,user_038,518
600,4507002116_00020,Create Purchase Order Item,user_038,518
610,4507002173_00010,Create Purchase Order Item,user_043,520
611,4507002173_00010,Change Quantity,user_043,544
612,4507002173_00010,Vendor creates invoice,NONE,1200
629,4507002185_00060,Vendor creates invoice,NONE,1344
679,4507002368_00010,Create Purchase Order Item,user_059,540
680,4507002368_00010,Vendor creates invoice,NONE,1248
720,4507002692_00020,Create Purchase Order Item,user_147,566
724,4507002692_00030,Create Purchase Order Item,user_147,566
739,4507002707_00030,Create Purchase Order Item,user_147,566
745,4507002765_00010,Create Purchase Order Item,user_033,631
818,4507003016_00010,Create Purchase Order Item,user_147,639
819,4507003016_00010,Vendor creates invoice,NONE,1152
860,4507003220_00010,Create Purchase Order Item,user_147,659
861,4507003220_00010,Change Quantity,user_147,734
870,4507003224_00010,Create Purchase Order Item,user_147,660
871,4507003224_00010,Change Quantity,user_147,993
872,4507003224_00010,Vendor creates invoice,NONE,1344
874,4507003224_00020,Create Purchase Order Item,user_147,660
876,4507003224_00030,Create Purchase Order Item,user_147,660
878,4507003224_00040,Create Purchase Order Item,user_147,660
879,4507003224_00040,Vendor creates invoice,NONE,1344
895,4507003243_00160,Create Purchase Order Item,user_147,660
956,4507003332_00010,Create Purchase Order Item,user_091,665
957,4507003332_00010,Change Approval for Purchase Order,user_091,665
958,4507003332_00010,Vendor creates invoice,NONE,1200
960,4507003333_00010,Create Purchase Order Item,user_091,665
961,4507003333_00010,Vendor creates invoice,NONE,1152
