,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
163,164,place_order,Resource2,70,71,o10,,,
253,254,place_order,Resource1,98,98,o20,,,
270,271,check_availability,Resource5,102,105,o10,o10-i0,,
271,272,check_availability,Resource6,102,104,o10,o10-i1,,
359,360,check_availability,Resource5,130,132,o20,o20-i0,,
360,361,check_availability,Resource6,130,132,o20,o20-i1,,
378,379,pick_item,Resource5,135,137,o10,o10-i1,,
385,386,pick_item,Resource6,136,137,o10,o10-i0,,
388,389,send_invoice,Resource3,137,144,o10,,,
404,405,place_order,Resource1,146,149,o30,,,
447,448,pick_item,Resource5,163,166,o20,o20-i0,,
448,449,pick_item,Resource6,163,167,o20,o20-i1,,
461,462,send_invoice,Resource3,167,172,o20,,,
463,464,pack_items,Resource11,168,174,o10,,o10-p1,
478,479,receive_payment,Resource3,175,180,o10,,,
488,489,check_availability,Resource5,178,180,o30,o30-i0,,
489,490,check_availability,Resource6,178,179,o30,o30-i1,,
527,528,place_order,Resource1,194,196,o47,,,
532,533,check_availability,Resource7,196,195,o47,o47-i0,,
534,535,pick_item,Resource6,197,199,o47,o47-i0,,
535,536,check_availability,Resource7,197,199,o47,o47-i1,,
538,539,pack_items,Resource9,198,204,o20,,o20-p1,
542,543,pick_item,Resource7,199,202,o47,o47-i1,,
551,552,receive_payment,Resource1,203,207,o20,,,
555,556,store_package,Resource9,205,210,o10,,o10-p1,
556,557,place_order,Resource2,206,208,o40,,,
569,570,pick_item,Resource5,210,212,o30,o30-i1,,
572,573,pick_item,Resource6,211,214,o30,o30-i0,,
575,576,send_invoice,Resource2,213,219,o47,,,
578,579,pack_items,Resource11,213,217,o47,,o47-p1,
579,580,send_invoice,Resource3,214,219,o30,,,
586,587,place_order,Resource3,219,221,o52,,,
589,590,check_availability,Resource5,220,222,o52,o52-i0,,
590,591,check_availability,Resource6,220,223,o52,o52-i1,,
594,595,pick_item,Resource5,222,225,o52,o52-i0,,
