,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
641,642,place_order,Resource2,234,235,o50,,,
780,781,place_order,Resource2,265,269,o60,,,
787,788,check_availability,Resource6,266,267,o50,o50-i0,,
794,795,check_availability,Resource6,267,268,o50,o50-i1,,
901,902,check_availability,Resource7,297,299,o60,o60-i0,,
903,904,check_availability,Resource5,298,300,o60,o60-i1,,
905,906,pick_item,Resource6,299,300,o50,o50-i0,,
906,907,pick_item,Resource7,299,302,o50,o50-i1,,
918,919,send_invoice,Resource2,302,305,o50,,,
924,925,place_order,Resource3,304,307,o70,,,
1008,1009,pick_item,Resource6,330,331,o60,o60-i0,,
1014,1015,pick_item,Resource5,331,333,o60,o60-i1,,
1021,1022,send_invoice,Resource1,333,339,o60,,,
1026,1027,pack_items,Resource9,333,338,o50,,o50-p1,
1034,1035,receive_payment,Resource2,336,341,o50,,,
1035,1036,check_availability,Resource7,336,338,o70,o70-i0,,
1037,1038,check_availability,Resource5,337,338,o70,o70-i1,,
1049,1050,place_order,Resource2,341,343,o80,,,
1141,1142,pack_items,Resource10,364,369,o60,,o60-p1,
1155,1156,pick_item,Resource5,369,370,o70,o70-i0,,
1156,1157,pick_item,Resource7,369,372,o70,o70-i1,,
1158,1159,store_package,Resource10,369,375,o50,,o50-p1,
1161,1162,receive_payment,Resource1,370,373,o60,,,
1166,1167,send_invoice,Resource2,372,377,o70,,,
1169,1170,check_availability,Resource5,373,375,o80,o80-i0,,
1170,1171,check_availability,Resource6,373,375,o80,o80-i1,,
1198,1199,place_order,Resource2,382,383,o90,,,
1261,1262,store_package,Resource10,400,407,o60,,o60-p1,
1272,1273,pack_items,Resource12,403,406,o70,,o70-p1,
1282,1283,pick_item,Resource5,406,408,o80,o80-i0,,
1283,1284,pick_item,Resource6,406,408,o80,o80-i1,,
1285,1286,start_route,Resource14,406,411,o50,,,o50-p1-r1
1287,1288,send_invoice,Resource2,408,412,o80,,,
1291,1292,receive_payment,Resource1,409,414,o70,,,
1302,1303,place_order,Resource2,413,414,o101,,,
1306,1307,check_availability,Resource5,414,416,o90,o90-i0,,
1307,1308,check_availability,Resource6,414,415,o90,o90-i1,,
1308,1309,check_availability,Resource7,414,418,o101,o101-i0,,
1309,1310,check_availability,Resource8,414,417,o101,o101-i1,,
1313,1314,pick_item,Resource5,417,420,o101,o101-i1,,
1315,1316,pick_item,Resource6,418,419,o101,o101-i0,,
1317,1318,place_order,Resource1,420,422,o102,,,
1319,1320,place_order,Resource2,421,423,o103,,,
1320,1321,check_availability,Resource5,421,423,o102,o102-i0,,
1321,1322,check_availability,Resource6,421,423,o102,o102-i1,,
1323,1324,place_order,Resource1,422,425,o104,,,
1324,1325,check_availability,Resource7,422,424,o103,o103-i0,,
1325,1326,check_availability,Resource8,422,424,o103,o103-i1,,
1327,1328,place_order,Resource2,423,424,o105,,,
1328,1329,pick_item,Resource5,423,425,o102,o102-i0,,
1329,1330,pick_item,Resource6,423,427,o102,o102-i1,,
1331,1332,check_availability,Resource7,424,424,o104,o104-i0,,
1332,1333,check_availability,Resource8,424,425,o104,o104-i1,,
1333,1334,pick_item,Resource5,425,427,o103,o103-i0,,
1334,1335,pick_item,Resource7,425,427,o103,o103-i1,,
1335,1336,pick_item,Resource8,425,427,o104,o104-i0,,
1337,1338,check_availability,Resource5,427,428,o105,o105-i0,,
