,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1874,1875,place_order,Resource2,598,600,o140,,,
2006,2007,check_availability,Resource6,630,631,o140,o140-i0,,
2010,2011,check_availability,Resource6,631,632,o140,o140-i1,,
2043,2044,place_order,Resource2,641,642,o150,,,
2110,2111,pick_item,Resource6,662,665,o140,o140-i0,,
2116,2117,pick_item,Resource5,663,666,o140,o140-i1,,
2125,2126,send_invoice,Resource2,666,671,o140,,,
2146,2147,check_availability,Resource6,673,675,o150,o150-i0,,
2147,2148,check_availability,Resource7,673,674,o150,o150-i1,,
2160,2161,place_order,Resource1,678,682,o160,,,
2222,2223,pack_items,Resource10,697,699,o140,,o140-p1,
2241,2242,receive_payment,Resource2,702,709,o140,,,
2249,2250,pick_item,Resource5,705,706,o150,o150-i1,,
2253,2254,pick_item,Resource5,706,707,o150,o150-i0,,
2256,2257,send_invoice,Resource1,707,713,o150,,,
2267,2268,check_availability,Resource5,710,710,o160,o160-i0,,
2268,2269,check_availability,Resource7,710,713,o160,o160-i1,,
2309,2310,place_order,Resource1,728,730,o170,,,
2325,2326,store_package,Resource10,734,739,o140,,o140-p1,
2335,2336,pack_items,Resource9,739,743,o150,,o150-p1,
2342,2343,pick_item,Resource7,741,744,o160,o160-i0,,
2350,2351,receive_payment,Resource2,744,750,o150,,,
2351,2352,pick_item,Resource5,744,745,o160,o160-i1,,
2352,2353,send_invoice,Resource4,745,748,o160,,,
2394,2395,check_availability,Resource5,760,763,o170,o170-i0,,
2395,2396,check_availability,Resource6,760,763,o170,o170-i1,,
2416,2417,start_route,Resource14,770,776,o140,,,o140-p1-r1
2427,2428,store_package,Resource9,774,780,o150,,o150-p1,
2428,2429,place_order,Resource1,775,776,o184,,,
2431,2432,check_availability,Resource7,776,777,o184,o184-i0,,
2432,2433,check_availability,Resource8,776,778,o184,o184-i1,,
2433,2434,pack_items,Resource10,776,781,o160,,o160-p1,
2434,2435,place_order,Resource1,777,779,o185,,,
2436,2437,pick_item,Resource7,777,779,o184,o184-i0,,
2439,2440,pick_item,Resource6,778,779,o184,o184-i1,,
2440,2441,check_availability,Resource8,778,783,o185,o185-i0,,
2441,2442,receive_payment,Resource1,779,786,o160,,,
2443,2444,check_availability,Resource5,779,780,o185,o185-i1,,
2445,2446,pick_item,Resource5,780,781,o185,o185-i1,,
2451,2452,pick_item,Resource6,783,785,o185,o185-i0,,
2457,2458,place_order,Resource1,788,790,o188,,,
2461,2462,check_availability,Resource7,789,793,o188,o188-i0,,
2462,2463,check_availability,Resource8,789,789,o188,o188-i1,,
2463,2464,pick_item,Resource5,790,792,o188,o188-i1,,
2468,2469,pick_item,Resource5,793,797,o188,o188-i0,,
2470,2471,pick_item,Resource7,794,795,o170,o170-i0,,
2471,2472,pick_item,Resource8,794,796,o170,o170-i1,,
2472,2473,place_order,Resource1,795,798,o180,,,
2473,2474,send_invoice,Resource2,796,800,o170,,,
2479,2480,pack_items,Resource12,796,801,o184,,o184-p1,
2482,2483,send_invoice,Resource2,800,805,o184,,,
2483,2484,pack_items,Resource10,800,806,o185,,o185-p1,
2484,2485,send_invoice,Resource3,801,805,o185,,,
2489,2490,pack_items,Resource11,802,807,o188,,o188-p1,
2490,2491,send_invoice,Resource2,805,811,o188,,,
2498,2499,store_package,Resource11,807,812,o184,,o184-p1,
2499,2500,load_package,Resource15,807,812,o140,,,o140-p1-r1
2502,2503,place_order,Resource2,811,813,o191,,,
2503,2504,place_order,Resource4,811,813,o192,,,
2505,2506,store_package,Resource10,811,817,o185,,o185-p1,
2506,2507,start_route,Resource13,811,815,o150,,,o150-p1-r1
2508,2509,check_availability,Resource5,812,816,o191,o191-i0,,
2509,2510,check_availability,Resource6,812,814,o191,o191-i1,,
2510,2511,check_availability,Resource7,812,814,o192,o192-i0,,
2511,2512,check_availability,Resource8,812,814,o192,o192-i1,,
2512,2513,store_package,Resource11,812,817,o160,,o160-p1,
2515,2516,start_route,Resource16,812,816,o184,,,o184-p1-r1
2516,2517,receive_payment,Resource1,813,816,o184,,,
2517,2518,receive_payment,Resource2,813,818,o185,,,
2518,2519,place_order,Resource4,813,815,o193,,,
2519,2520,pick_item,Resource6,814,815,o191,o191-i1,,
2520,2521,pick_item,Resource7,814,814,o192,o192-i0,,
2521,2522,pick_item,Resource8,814,817,o192,o192-i1,,
2523,2524,place_order,Resource4,815,817,o194,,,
2524,2525,check_availability,Resource6,815,818,o193,o193-i0,,
2525,2526,check_availability,Resource7,815,817,o193,o193-i1,,
2529,2530,pick_item,Resource5,816,817,o191,o191-i0,,
2530,2531,store_package,Resource12,816,821,o188,,o188-p1,
2532,2533,load_package,Resource16,816,822,o184,,,o184-p1-r1
2535,2536,check_availability,Resource5,817,819,o194,o194-i0,,
2536,2537,check_availability,Resource7,817,818,o194,o194-i1,,
2537,2538,pick_item,Resource8,817,819,o193,o193-i1,,
2540,2541,start_route,Resource18,817,823,o185,,,o185-p1-r1
2541,2542,receive_payment,Resource2,818,823,o188,,,
2542,2543,pick_item,Resource6,818,819,o193,o193-i0,,
2543,2544,pick_item,Resource7,818,821,o194,o194-i1,,
2544,2545,pick_item,Resource5,819,821,o194,o194-i0,,
2547,2548,place_order,Resource3,821,821,o195,,,
2550,2551,start_route,Resource20,821,826,o188,,,o188-p1-r1
2551,2552,check_availability,Resource5,822,824,o195,o195-i0,,
2552,2553,check_availability,Resource6,822,823,o195,o195-i1,,
2554,2555,place_order,Resource1,823,826,o196,,,
2555,2556,pick_item,Resource6,823,825,o195,o195-i1,,
2556,2557,deliver_package,Resource14,823,827,o184,,,o184-p1-r1
2558,2559,pick_item,Resource5,824,823,o195,o195-i0,,
2559,2560,check_availability,Resource7,824,826,o196,o196-i0,,
2560,2561,check_availability,Resource8,824,825,o196,o196-i1,,
2561,2562,load_package,Resource19,824,829,o185,,,o185-p1-r1
2562,2563,place_order,Resource2,825,829,o197,,,
2563,2564,pick_item,Resource5,825,827,o196,o196-i1,,
2565,2566,place_order,Resource1,826,828,o198,,,
2566,2567,pick_item,Resource6,826,828,o196,o196-i0,,
2567,2568,check_availability,Resource7,826,827,o197,o197-i0,,
2568,2569,check_availability,Resource8,826,827,o197,o197-i1,,
2572,2573,check_availability,Resource5,827,832,o180,o180-i0,,
2573,2574,check_availability,Resource7,827,829,o180,o180-i1,,
2574,2575,pick_item,Resource8,827,829,o197,o197-i0,,
2575,2576,pack_items,Resource9,827,832,o170,,o170-p1,
2576,2577,load_package,Resource14,827,831,o188,,,o188-p1-r1
2578,2579,failed_delivery,Resource18,827,833,o184,,,o184-p1-r1
2579,2580,pick_item,Resource6,828,829,o197,o197-i1,,
2580,2581,check_availability,Resource6,829,832,o198,o198-i0,,
2581,2582,check_availability,Resource7,829,832,o198,o198-i1,,
2583,2584,place_order,Resource1,830,831,o190,,,
2584,2585,place_order,Resource2,830,832,o199,,,
2585,2586,deliver_package,Resource17,830,835,o185,,,o185-p1-r1
2586,2587,receive_payment,Resource1,831,837,o170,,,
2587,2588,send_invoice,Resource3,831,836,o191,,,
