,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2160,2161,place_order,Resource1,678,682,o160,,,
2267,2268,check_availability,Resource5,710,710,o160,o160-i0,,
2268,2269,check_availability,Resource7,710,713,o160,o160-i1,,
2309,2310,place_order,Resource1,728,730,o170,,,
2342,2343,pick_item,Resource7,741,744,o160,o160-i0,,
2351,2352,pick_item,Resource5,744,745,o160,o160-i1,,
2352,2353,send_invoice,Resource4,745,748,o160,,,
2394,2395,check_availability,Resource5,760,763,o170,o170-i0,,
2395,2396,check_availability,Resource6,760,763,o170,o170-i1,,
2433,2434,pack_items,Resource10,776,781,o160,,o160-p1,
2441,2442,receive_payment,Resource1,779,786,o160,,,
2470,2471,pick_item,Resource7,794,795,o170,o170-i0,,
2471,2472,pick_item,Resource8,794,796,o170,o170-i1,,
2472,2473,place_order,Resource1,795,798,o180,,,
2473,2474,send_invoice,Resource2,796,800,o170,,,
2512,2513,store_package,Resource11,812,817,o160,,o160-p1,
2572,2573,check_availability,Resource5,827,832,o180,o180-i0,,
2573,2574,check_availability,Resource7,827,829,o180,o180-i1,,
2575,2576,pack_items,Resource9,827,832,o170,,o170-p1,
2583,2584,place_order,Resource1,830,831,o190,,,
2586,2587,receive_payment,Resource1,831,837,o170,,,
2647,2648,start_route,Resource13,849,855,o160,,,o160-p1-r1
2657,2658,place_order,Resource1,852,853,o201,,,
2661,2662,place_order,Resource3,853,856,o202,,,
2662,2663,check_availability,Resource5,853,855,o201,o201-i0,,
2663,2664,check_availability,Resource6,853,854,o201,o201-i1,,
2664,2665,pick_item,Resource6,854,856,o201,o201-i1,,
2665,2666,check_availability,Resource7,854,857,o202,o202-i0,,
2666,2667,check_availability,Resource8,854,856,o202,o202-i1,,
2668,2669,pick_item,Resource5,855,855,o201,o201-i0,,
2672,2673,pick_item,Resource5,856,858,o202,o202-i1,,
2675,2676,pick_item,Resource6,857,858,o202,o202-i0,,
2680,2681,pick_item,Resource5,860,861,o180,o180-i1,,
2683,2684,place_order,Resource1,861,863,o203,,,
2685,2686,check_availability,Resource5,862,864,o190,o190-i0,,
2686,2687,check_availability,Resource6,862,864,o190,o190-i1,,
2687,2688,check_availability,Resource7,862,862,o203,o203-i0,,
2688,2689,check_availability,Resource8,862,864,o203,o203-i1,,
2690,2691,pick_item,Resource7,863,864,o180,o180-i0,,
2691,2692,store_package,Resource9,863,868,o170,,o170-p1,
2694,2695,send_invoice,Resource1,864,869,o180,,,
2695,2696,pick_item,Resource5,864,866,o203,o203-i0,,
2696,2697,pick_item,Resource6,864,866,o203,o203-i1,,
2698,2699,place_order,Resource2,865,868,o200,,,
2699,2700,place_order,Resource3,865,866,o204,,,
2702,2703,send_invoice,Resource3,866,872,o201,,,
2703,2704,send_invoice,Resource4,866,871,o202,,,
2704,2705,check_availability,Resource5,866,867,o204,o204-i0,,
2705,2706,check_availability,Resource6,866,868,o204,o204-i1,,
2706,2707,pack_items,Resource10,866,871,o201,,o201-p1,
2707,2708,pack_items,Resource11,866,871,o202,,o202-p1,
2708,2709,pack_items,Resource12,866,871,o203,,o203-p1,
2710,2711,pick_item,Resource5,867,869,o204,o204-i0,,
2711,2712,send_invoice,Resource2,868,872,o203,,,
2712,2713,pick_item,Resource6,868,868,o204,o204-i1,,
2717,2718,send_invoice,Resource1,869,874,o204,,,
2718,2719,pack_items,Resource9,869,874,o204,,o204-p1,
2722,2723,receive_payment,Resource4,871,876,o202,,,
2723,2724,store_package,Resource10,871,876,o201,,o201-p1,
2724,2725,store_package,Resource11,871,875,o202,,o202-p1,
2725,2726,store_package,Resource12,871,875,o203,,o203-p1,
2727,2728,receive_payment,Resource2,872,878,o201,,,
2728,2729,receive_payment,Resource3,872,879,o203,,,
2732,2733,receive_payment,Resource1,874,879,o204,,,
2733,2734,store_package,Resource9,874,879,o204,,o204-p1,
2736,2737,start_route,Resource17,875,879,o202,,,o202-p1-r1
2737,2738,start_route,Resource19,875,880,o203,,,o203-p1-r1
2740,2741,start_route,Resource14,879,885,o201,,,o201-p1-r1
2742,2743,load_package,Resource17,879,884,o202,,,o202-p1-r1
2743,2744,start_route,Resource18,879,883,o204,,,o204-p1-r1
2745,2746,load_package,Resource19,880,885,o203,,,o203-p1-r1
2746,2747,place_order,Resource1,882,884,o205,,,
2748,2749,check_availability,Resource5,883,884,o205,o205-i0,,
2749,2750,check_availability,Resource6,883,885,o205,o205-i1,,
2751,2752,place_order,Resource1,884,885,o206,,,
2752,2753,pick_item,Resource5,884,886,o205,o205-i0,,
2756,2757,check_availability,Resource7,885,887,o206,o206-i0,,
2761,2762,check_availability,Resource5,886,887,o207,o207-i0,,
