,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
125,126,place_order,Resource2,54,57,o14,,,
130,131,check_availability,Resource6,55,56,o14,o14-i0,,
131,132,check_availability,Resource8,55,58,o14,o14-i1,,
133,134,pick_item,Resource6,56,58,o14,o14-i0,,
142,143,pick_item,Resource8,60,63,o14,o14-i1,,
161,162,place_order,Resource1,69,72,o21,,,
163,164,place_order,Resource2,70,71,o10,,,
164,165,check_availability,Resource5,70,73,o21,o21-i0,,
165,166,check_availability,Resource6,70,72,o21,o21-i1,,
172,173,pack_items,Resource12,71,76,o14,,o14-p1,
174,175,pick_item,Resource6,72,73,o21,o21-i1,,
175,176,pick_item,Resource5,73,74,o21,o21-i0,,
176,177,send_invoice,Resource2,75,78,o14,,,
191,192,place_order,Resource4,81,82,o22,,,
193,194,check_availability,Resource5,82,83,o22,o22-i0,,
194,195,check_availability,Resource6,82,83,o22,o22-i1,,
198,199,pick_item,Resource5,83,84,o22,o22-i0,,
199,200,pick_item,Resource6,83,85,o22,o22-i1,,
200,201,store_package,Resource11,83,88,o14,,o14-p1,
201,202,place_order,Resource3,84,87,o23,,,
204,205,check_availability,Resource5,85,87,o23,o23-i0,,
205,206,check_availability,Resource6,85,88,o23,o23-i1,,
207,208,place_order,Resource2,86,88,o24,,,
211,212,receive_payment,Resource1,87,93,o14,,,
212,213,place_order,Resource3,87,91,o25,,,
213,214,pick_item,Resource5,87,89,o23,o23-i0,,
214,215,check_availability,Resource7,87,89,o24,o24-i0,,
215,216,check_availability,Resource8,87,90,o24,o24-i1,,
217,218,pick_item,Resource6,88,91,o23,o23-i1,,
219,220,start_route,Resource16,88,95,o14,,,o14-p1-r1
221,222,check_availability,Resource5,89,92,o25,o25-i0,,
222,223,check_availability,Resource7,89,89,o25,o25-i1,,
225,226,pick_item,Resource7,90,90,o24,o24-i0,,
226,227,pick_item,Resource8,90,91,o25,o25-i1,,
231,232,pick_item,Resource6,91,92,o24,o24-i1,,
234,235,pick_item,Resource5,92,93,o25,o25-i0,,
235,236,place_order,Resource1,93,96,o26,,,
238,239,check_availability,Resource5,94,95,o26,o26-i0,,
239,240,check_availability,Resource6,94,96,o26,o26-i1,,
242,243,place_order,Resource2,95,96,o27,,,
243,244,pick_item,Resource5,95,96,o26,o26-i0,,
247,248,pick_item,Resource5,96,98,o26,o26-i1,,
248,249,check_availability,Resource6,96,98,o27,o27-i0,,
249,250,check_availability,Resource7,96,98,o27,o27-i1,,
250,251,load_package,Resource18,96,101,o14,,,o14-p1-r1
253,254,place_order,Resource1,98,98,o20,,,
254,255,pick_item,Resource5,98,101,o27,o27-i0,,
255,256,pick_item,Resource6,98,99,o27,o27-i1,,
257,258,send_invoice,Resource1,99,105,o21,,,
258,259,send_invoice,Resource2,99,104,o22,,,
259,260,send_invoice,Resource3,99,105,o23,,,
260,261,send_invoice,Resource4,99,105,o24,,,
261,262,pack_items,Resource9,99,103,o21,,o21-p1,
262,263,pack_items,Resource10,99,103,o22,,o22-p1,
263,264,pack_items,Resource11,99,105,o23,,o23-p1,
264,265,pack_items,Resource12,99,104,o24,,o24-p1,
270,271,check_availability,Resource5,102,105,o10,o10-i0,,
271,272,check_availability,Resource6,102,104,o10,o10-i1,,
272,273,deliver_package,Resource14,102,106,o14,,,o14-p1-r1
274,275,pack_items,Resource9,103,108,o25,,o25-p1,
275,276,pack_items,Resource10,103,108,o26,,o26-p1,
277,278,send_invoice,Resource2,104,110,o25,,,
278,279,pack_items,Resource12,104,108,o27,,o27-p1,
280,281,send_invoice,Resource1,105,110,o26,,,
281,282,send_invoice,Resource3,105,109,o27,,,
282,283,place_order,Resource4,105,107,o28,,,
283,284,store_package,Resource11,105,110,o21,,o21-p1,
286,287,check_availability,Resource5,106,107,o28,o28-i0,,
287,288,check_availability,Resource6,106,109,o28,o28-i1,,
288,289,failed_delivery,Resource14,106,110,o14,,,o14-p1-r1
290,291,place_order,Resource4,107,108,o29,,,
291,292,pick_item,Resource5,107,109,o28,o28-i0,,
292,293,receive_payment,Resource4,108,114,o22,,,
293,294,check_availability,Resource7,108,111,o29,o29-i0,,
294,295,check_availability,Resource8,108,109,o29,o29-i1,,
295,296,store_package,Resource9,108,113,o22,,o22-p1,
296,297,store_package,Resource10,108,115,o24,,o24-p1,
297,298,store_package,Resource12,108,112,o23,,o23-p1,
300,301,receive_payment,Resource3,109,115,o21,,,
301,302,pick_item,Resource5,109,111,o28,o28-i1,,
302,303,pick_item,Resource6,109,111,o29,o29-i1,,
303,304,receive_payment,Resource1,110,113,o23,,,
304,305,receive_payment,Resource2,110,114,o24,,,
305,306,store_package,Resource11,110,115,o25,,o25-p1,
306,307,unload_package,Resource14,110,113,o14,,,o14-p1-r1
307,308,start_route,Resource17,110,116,o21,,,o21-p1-r1
308,309,pick_item,Resource5,111,113,o29,o29-i0,,
311,312,store_package,Resource12,112,119,o26,,o26-p1,
313,314,start_route,Resource18,112,118,o23,,,o23-p1-r1
314,315,send_invoice,Resource1,113,118,o28,,,
315,316,store_package,Resource9,113,118,o27,,o27-p1,
316,317,end_route,Resource14,113,119,o14,,,o14-p1-r1
318,319,start_route,Resource20,113,118,o22,,,o22-p1-r1
319,320,send_invoice,Resource2,114,117,o29,,,
321,322,receive_payment,Resource3,115,118,o25,,,
322,323,pack_items,Resource10,115,119,o28,,o28-p1,
