,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
641,642,place_order,Resource2,234,235,o50,,,
780,781,place_order,Resource2,265,269,o60,,,
787,788,check_availability,Resource6,266,267,o50,o50-i0,,
794,795,check_availability,Resource6,267,268,o50,o50-i1,,
901,902,check_availability,Resource7,297,299,o60,o60-i0,,
903,904,check_availability,Resource5,298,300,o60,o60-i1,,
905,906,pick_item,Resource6,299,300,o50,o50-i0,,
906,907,pick_item,Resource7,299,302,o50,o50-i1,,
918,919,send_invoice,Resource2,302,305,o50,,,
924,925,place_order,Resource3,304,307,o70,,,
1008,1009,pick_item,Resource6,330,331,o60,o60-i0,,
1014,1015,pick_item,Resource5,331,333,o60,o60-i1,,
1021,1022,send_invoice,Resource1,333,339,o60,,,
1026,1027,pack_items,Resource9,333,338,o50,,o50-p1,
1034,1035,receive_payment,Resource2,336,341,o50,,,
1035,1036,check_availability,Resource7,336,338,o70,o70-i0,,
1037,1038,check_availability,Resource5,337,338,o70,o70-i1,,
1049,1050,place_order,Resource2,341,343,o80,,,
1141,1142,pack_items,Resource10,364,369,o60,,o60-p1,
1155,1156,pick_item,Resource5,369,370,o70,o70-i0,,
1156,1157,pick_item,Resource7,369,372,o70,o70-i1,,
1158,1159,store_package,Resource10,369,375,o50,,o50-p1,
1161,1162,receive_payment,Resource1,370,373,o60,,,
1166,1167,send_invoice,Resource2,372,377,o70,,,
1169,1170,check_availability,Resource5,373,375,o80,o80-i0,,
1170,1171,check_availability,Resource6,373,375,o80,o80-i1,,
1198,1199,place_order,Resource2,382,383,o90,,,
1261,1262,store_package,Resource10,400,407,o60,,o60-p1,
1272,1273,pack_items,Resource12,403,406,o70,,o70-p1,
1282,1283,pick_item,Resource5,406,408,o80,o80-i0,,
1283,1284,pick_item,Resource6,406,408,o80,o80-i1,,
1285,1286,start_route,Resource14,406,411,o50,,,o50-p1-r1
1287,1288,send_invoice,Resource2,408,412,o80,,,
1291,1292,receive_payment,Resource1,409,414,o70,,,
1306,1307,check_availability,Resource5,414,416,o90,o90-i0,,
1307,1308,check_availability,Resource6,414,415,o90,o90-i1,,
1343,1344,place_order,Resource1,429,432,o106,,,
1345,1346,place_order,Resource2,430,433,o107,,,
1346,1347,check_availability,Resource5,430,432,o106,o106-i0,,
1347,1348,check_availability,Resource7,430,433,o106,o106-i1,,
1348,1349,check_availability,Resource6,431,433,o107,o107-i0,,
1349,1350,check_availability,Resource8,431,433,o107,o107-i1,,
1350,1351,pick_item,Resource5,432,434,o106,o106-i0,,
1352,1353,pick_item,Resource6,433,435,o106,o106-i1,,
1353,1354,pick_item,Resource7,433,433,o107,o107-i0,,
1354,1355,pick_item,Resource8,433,434,o107,o107-i1,,
1356,1357,place_order,Resource2,437,439,o109,,,
1359,1360,store_package,Resource9,437,443,o70,,o70-p1,
1360,1361,check_availability,Resource7,438,439,o109,o109-i0,,
1361,1362,check_availability,Resource8,438,438,o109,o109-i1,,
1362,1363,start_route,Resource13,438,441,o60,,,o60-p1-r1
1363,1364,place_order,Resource1,439,441,o100,,,
1364,1365,pick_item,Resource5,439,440,o109,o109-i1,,
1367,1368,pick_item,Resource8,439,441,o109,o109-i0,,
1368,1369,pack_items,Resource10,439,443,o80,,o80-p1,
1375,1376,load_package,Resource13,442,446,o50,,,o50-p1-r1
1378,1379,receive_payment,Resource4,444,450,o80,,,
