,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1198,1199,place_order,Resource2,382,383,o90,,,
1306,1307,check_availability,Resource5,414,416,o90,o90-i0,,
1307,1308,check_availability,Resource6,414,415,o90,o90-i1,,
1363,1364,place_order,Resource1,439,441,o100,,,
1381,1382,pick_item,Resource5,446,447,o90,o90-i1,,
1385,1386,pick_item,Resource5,447,449,o90,o90-i0,,
1387,1388,send_invoice,Resource2,449,454,o90,,,
1453,1454,place_order,Resource1,471,474,o110,,,
1454,1455,check_availability,Resource5,471,474,o100,o100-i0,,
1455,1456,check_availability,Resource6,471,473,o100,o100-i1,,
1489,1490,pack_items,Resource10,480,484,o90,,o90-p1,
1504,1505,receive_payment,Resource2,485,491,o90,,,
1568,1569,check_availability,Resource7,503,505,o110,o110-i0,,
1569,1570,check_availability,Resource8,503,505,o110,o110-i1,,
1571,1572,pick_item,Resource5,504,506,o100,o100-i1,,
1573,1574,pick_item,Resource6,505,506,o100,o100-i0,,
1576,1577,send_invoice,Resource1,506,511,o100,,,
1600,1601,store_package,Resource9,515,520,o90,,o90-p1,
1629,1630,place_order,Resource1,527,531,o120,,,
1653,1654,pick_item,Resource6,536,539,o110,o110-i0,,
1654,1655,pick_item,Resource7,536,539,o110,o110-i1,,
1663,1664,pack_items,Resource9,539,543,o100,,o100-p1,
1668,1669,send_invoice,Resource1,540,547,o110,,,
1675,1676,receive_payment,Resource3,542,547,o100,,,
1707,1708,start_route,Resource19,551,556,o90,,,o90-p1-r1
1738,1739,check_availability,Resource6,559,562,o120,o120-i0,,
1739,1740,check_availability,Resource8,559,562,o120,o120-i1,,
1752,1753,place_order,Resource2,563,565,o130,,,
1780,1781,pack_items,Resource9,570,576,o110,,o110-p1,
1793,1794,store_package,Resource10,574,580,o100,,o100-p1,
1805,1806,receive_payment,Resource4,579,584,o110,,,
1828,1829,place_order,Resource1,587,590,o142,,,
1829,1830,place_order,Resource3,587,589,o143,,,
1832,1833,load_package,Resource15,587,593,o90,,,o90-p1-r1
1833,1834,check_availability,Resource7,588,591,o142,o142-i0,,
1834,1835,check_availability,Resource8,588,592,o142,o142-i1,,
1841,1842,place_order,Resource3,589,589,o144,,,
1842,1843,place_order,Resource4,589,590,o145,,,
1843,1844,check_availability,Resource6,589,592,o143,o143-i0,,
1844,1845,place_order,Resource1,590,593,o146,,,
1846,1847,place_order,Resource3,590,592,o147,,,
1848,1849,check_availability,Resource5,590,593,o143,o143-i1,,
1853,1854,check_availability,Resource7,592,595,o144,o144-i0,,
1854,1855,check_availability,Resource8,592,593,o144,o144-i1,,
1856,1857,pick_item,Resource5,593,595,o120,o120-i0,,
1857,1858,pick_item,Resource8,593,596,o120,o120-i1,,
1861,1862,check_availability,Resource6,594,596,o145,o145-i0,,
1863,1864,check_availability,Resource5,595,596,o130,o130-i0,,
1864,1865,check_availability,Resource7,595,598,o130,o130-i1,,
1868,1869,send_invoice,Resource1,596,600,o120,,,
1869,1870,check_availability,Resource5,596,597,o145,o145-i1,,
1870,1871,pick_item,Resource6,596,598,o142,o142-i0,,
1871,1872,check_availability,Resource8,596,598,o146,o146-i0,,
1872,1873,check_availability,Resource5,597,600,o146,o146-i1,,
1874,1875,place_order,Resource2,598,600,o140,,,
1875,1876,check_availability,Resource6,598,598,o147,o147-i0,,
1876,1877,check_availability,Resource7,598,598,o147,o147-i1,,
1877,1878,pick_item,Resource8,598,600,o142,o142-i1,,
1881,1882,pick_item,Resource6,599,601,o143,o143-i0,,
1882,1883,pick_item,Resource7,599,601,o143,o143-i1,,
1885,1886,send_invoice,Resource1,600,605,o142,,,
1886,1887,pick_item,Resource5,600,602,o144,o144-i1,,
1887,1888,pick_item,Resource8,600,604,o144,o144-i0,,
1888,1889,pack_items,Resource10,600,607,o142,,o142-p1,
1892,1893,send_invoice,Resource2,601,605,o143,,,
1893,1894,place_order,Resource4,601,604,o148,,,
1894,1895,pick_item,Resource6,601,603,o145,o145-i0,,
1895,1896,pick_item,Resource7,601,604,o145,o145-i1,,
1896,1897,pack_items,Resource11,601,605,o143,,o143-p1,
1899,1900,pick_item,Resource5,602,603,o146,o146-i0,,
